,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
10,대현동 시아,시아,4.86,41,16,대구 동구 경대로 78-1,"08:30 - 15:30
15:20 라스트오더",0507-1433-5124,http://instagram.com/cafesia_,NO INFO,공사중,"{'커피가 맛있어요': '18', '친절해요': '12', '음료가 맛있어요': '10', '가성비가 좋아요': '8', '인테리어가 멋져요': '4', '매장이 청결해요': '3', '디저트가 맛있어요': '2', '집중하기 좋아요': '2', '좌석이 편해요': '1', '대화하기 좋아요': '1', '뷰가 좋아요': '1'}"
11,관음동 장미카페 칠곡점,장미카페 칠곡점,초기값,12,4,대구 북구 대천로7길 6-16 1층,11:00 - 23:50,0507-1426-3042,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '9', '음료가 맛있어요': '6', '디저트가 맛있어요': '4', '가성비가 좋아요': '1'}"
12,두산동 몰타,몰타 본점,4.33,51,초기값,대구 수성구 상화로 132 1층,10:30 - 03:30,053-249-2005,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '11', '가성비가 좋아요': '8', '디저트가 맛있어요': '6', '음료가 맛있어요': '6', '친절해요': '6', '특별한 메뉴가 있어요': '3', '매장이 청결해요': '1', '대화하기 좋아요': '1'}"
13,수성2·3가동 리오카페,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
14,범어4동 아몬즈베이크,아몬즈베이크,초기값,20,6,대구 수성구 범어로18길 116 1층,12:00 - 20:00,053-745-9080,https://www.instagram.com/amonds_bake,"좋은 재료로 풍미 가득한 수제 디저트를 만들어 냅니다.

프랑스산 고메버터와 100% 동물성 생크림만 사용합니다.

라인업과 공지는 인스타그램을 참고해주세요.

케이크 예약은 최소 3일 전, 답례품이나 단체주문은 최소 일주일 전 문의 부탁드립니다.",공사중,"{'디저트가 맛있어요': '17', '친절해요': '13', '커피가 맛있어요': '9', '매장이 청결해요': '8', '주차하기 편해요': '4', '인테리어가 멋져요': '3', '특별한 메뉴가 있어요': '2', '아늑해요': '1', '음료가 맛있어요': '1', '사진이 잘 나와요': '1', '가성비가 좋아요': '1'}"
15,산격1동 아틀리에빈 경북대점,아틀리에빈 경북대점,4.57,227,99,"대구 북구 대학로 67-1 1,2층",09:00 - 23:59,053-959-1306,http://vinn.co.kr/,"경북대 북문앞 1,2층 120평 넓은 매장의 공부하기 좋은 카페이며 분위기 또한 모던합니다",공사중,"{'커피가 맛있어요': '26', '집중하기 좋아요': '22', '음료가 맛있어요': '17', '친절해요': '13', '좌석이 편해요': '11', '매장이 청결해요': '11', '디저트가 맛있어요': '10', '가성비가 좋아요': '9', '대화하기 좋아요': '9', '인테리어가 멋져요': '5', '화장실이 깨끗해요': '2', '사진이 잘 나와요': '1', '특별한 메뉴가 있어요': '1', '뷰가 좋아요': '1'}"
16,태전1동 옐로루테이프,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
17,범어4동 솔레이빛나는마카롱,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
18,대현동 위치스43,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
19,읍내동 커피숲,커피숲,4.25,194,초기값,대구 북구 구암로15길 28,NO INFO,053-320-2146,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '53', '친절해요': '36', '가성비가 좋아요': '24', '음료가 맛있어요': '19', '디저트가 맛있어요': '13', '주차하기 편해요': '8', '뷰가 좋아요': '7', '매장이 청결해요': '6', '대화하기 좋아요': '5', '특별한 메뉴가 있어요': '2', '집중하기 좋아요': '2', '화장실이 깨끗해요': '2', '좌석이 편해요': '1', '인테리어가 멋져요': '1', '사진이 잘 나와요': '1'}"
20,산격4동 커피와빵,커피와빵 경대북문본점,4.69,277,113,대구 북구 대학로23길 23 1층 커피와빵,07:30 - 23:00,010-4945-4006,NO INFO,"매장 이용시 음료 한잔에 빵 2개 (모카번,옥수수 번) 서비스로 드립니다. 포장은 아메리카노 2천 원, 나머지 음료 천원 할인됩니다. (빵은 모...",공사중,"{'디저트가 맛있어요': '68', '가성비가 좋아요': '67', '커피가 맛있어요': '64', '친절해요': '63', '음료가 맛있어요': '46', '특별한 메뉴가 있어요': '20', '좌석이 편해요': '17', '매장이 청결해요': '17', '대화하기 좋아요': '17', '집중하기 좋아요': '13', '화장실이 깨끗해요': '6', '인테리어가 멋져요': '4', '주차하기 편해요': '3'}"
21,관문동 더드림커피,검색결과 없음,,,,,,,,,,
22,구지면 양지다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
23,만촌1동 알케미커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
24,구지면 아그레망,아그레망,4.67,32,12,대구 달성군 구지면 국가산단대로64길 63 상가동 114호,07:00 - 20:00,010-6604-5033,http://instagram.com/agrement_09,NO INFO,공사중,"{'커피가 맛있어요': '14', '친절해요': '13', '디저트가 맛있어요': '11', '음료가 맛있어요': '10', '매장이 청결해요': '8', '가성비가 좋아요': '5', '좌석이 편해요': '4', '인테리어가 멋져요': '2', '뷰가 좋아요': '2', '아늑해요': '1', '특별한 메뉴가 있어요': '1', '집중하기 좋아요': '1', '대화하기 좋아요': '1', '종류가 다양해요': '1'}"
25,읍내동 PARIENTESS,Parientess coffee,4.35,72,초기값,대구 북구 동암로12길 22,08:30 - 21:00,053-311-1666,NO INFO,NO INFO,공사중,리뷰 수 부족
26,황금2동 르셀,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
27,범어2동 도어룸나인커피,도어룸나인커피,초기값,168,148,대구 수성구 달구벌대로489길 64 1층,휴무,0507-1357-7674,NO INFO,"범어초등학교 앞 , 커피와 디저트를 판매합니다.",공사중,"{'커피가 맛있어요': '118', '디저트가 맛있어요': '67', '친절해요': '66', '인테리어가 멋져요': '47', '특별한 메뉴가 있어요': '43', '음료가 맛있어요': '42', '매장이 청결해요': '31', '사진이 잘 나와요': '29', '가성비가 좋아요': '17', '대화하기 좋아요': '11', '화장실이 깨끗해요': '9', '좌석이 편해요': '5', '집중하기 좋아요': '5', '주차하기 편해요': '3'}"
28,파동 헬로72번가,헬로72번가,초기값,884,113,대구 수성구 용학로 62 지하1층-지상1층,NO INFO,053-762-7200,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '375', '인테리어가 멋져요': '260', '뷰가 좋아요': '236', '주차하기 편해요': '186', '매장이 청결해요': '172', '대화하기 좋아요': '139', '디저트가 맛있어요': '132', '음료가 맛있어요': '129', '친절해요': '105', '좌석이 편해요': '86', '사진이 잘 나와요': '82', '특별한 메뉴가 있어요': '41', '화장실이 깨끗해요': '34', '가성비가 좋아요': '23', '집중하기 좋아요': '19', '매장이 넓어요': '2', '컨셉이 독특해요': '1'}"
29,산격3동 망티커피 경북대북문점,망티커피 경북대북문점,초기값,335,15,대구 북구 대학로 77,10:00 - 20:00,0507-1317-4811,https://mangticoffee.co.kr/,"트렌디한 감성 맛집 망티커피 경북대북문점입니다!
편안한 분위기에서 깊은 커피와 달콤한 디저트를 즐겨보세요:-)",공사중,"{'가성비가 좋아요': '153', '음료가 맛있어요': '98', '커피가 맛있어요': '81', '매장이 청결해요': '68', '친절해요': '50', '좌석이 편해요': '34', '대화하기 좋아요': '34', '인테리어가 멋져요': '32', '뷰가 좋아요': '31', '디저트가 맛있어요': '30', '집중하기 좋아요': '29', '화장실이 깨끗해요': '19', '특별한 메뉴가 있어요': '17', '사진이 잘 나와요': '6'}"
30,동천동 하삼동커피 대구 동천점,하삼동커피 대구동천점,4.65,213,13,대구 북구 대천로 85 하삼동커피,"08:00 - 22:00
21:50 라스트오더",053-321-3339,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '88', '가성비가 좋아요': '52', '음료가 맛있어요': '47', '친절해요': '35', '매장이 청결해요': '17', '주차하기 편해요': '11', '특별한 메뉴가 있어요': '10', '대화하기 좋아요': '9', '디저트가 맛있어요': '6', '좌석이 편해요': '3', '사진이 잘 나와요': '3', '화장실이 깨끗해요': '3', '인테리어가 멋져요': '2', '집중하기 좋아요': '2', '뷰가 좋아요': '2'}"
31,대현동 리터킹 대현점,리터킹 대현점,초기값,16,12,대구 북구 대현로 96 1층,08:00 - 04:00,0504-2015-5539,NO INFO,NO INFO,공사중,"{'가성비가 좋아요': '12', '음료가 맛있어요': '10', '커피가 맛있어요': '9', '디저트가 맛있어요': '8', '친절해요': '7', '특별한 메뉴가 있어요': '5', '매장이 청결해요': '2', '집중하기 좋아요': '1', '대화하기 좋아요': '1'}"
32,태전1동 하바나익스프레스 보건대점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
33,산격4동 드롭탑 경북대북문점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
34,산격1동 818과일공작실,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
35,수성2·3가동 장미다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
36,중동 흐드러진커피,흐드러진커피,4.82,84,225,"대구 수성구 청솔로 57 1층, 흐드러진커피",11:00 - 20:00,010-4681-9876,http://www.instagram.com/hdrj_coffee,2022 Korea Brewers Cup Championship 센서리 심사위원 2022 Korea Coffee in Good Spirits 센 서리 심사위원 2021 대구커피챔피언쉽 심...,공사중,"{'커피가 맛있어요': '23', '친절해요': '11', '음료가 맛있어요': '9', '매장이 청결해요': '8', '집중하기 좋아요': '8', '대화하기 좋아요': '8', '디저트가 맛있어요': '6', '가성비가 좋아요': '6', '인테리어가 멋져요': '5', '사진이 잘 나와요': '2', '특별한 메뉴가 있어요': '2', '화장실이 깨끗해요': '2'}"
37,만촌3동 캔버스 만촌삼정그린코아점,캔버스 만촌삼정그린코아점,4.57,22,초기값,대구 수성구 교학로 60,NO INFO,NO INFO,NO INFO,NO INFO,공사중,리뷰 수 부족
38,범어3동 보케르 범어점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
39,칠성동 오터커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
40,침산1동 텐퍼센트커피 대구침산점,텐퍼센트커피 대구침산점,5,87,29,대구 북구 침산로21길 23 침산1차푸르지오 상가 106동104호,08:00 - 21:00,0507-872-3867,http://www.tenpercentcoffee.com,텐퍼센트스페셜티커피 대구침산점 입니다.,공사중,"{'커피가 맛있어요': '51', '음료가 맛있어요': '30', '친절해요': '30', '가성비가 좋아요': '27', '매장이 청결해요': '18', '인테리어가 멋져요': '9', '특별한 메뉴가 있어요': '7', '디저트가 맛있어요': '6', '대화하기 좋아요': '3', '화장실이 깨끗해요': '1', '뷰가 좋아요': '1'}"
41,태전2동 메가MGC커피 태전역점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
42,만촌2동 충의로 3,충의로 3,4.61,54,초기값,대구 수성구 충의로 3 1층,10:00 - 21:00,053-755-7706,http://instagram.com/chunguiro.3.cafe,NO INFO,공사중,"{'커피가 맛있어요': '25', '친절해요': '20', '음료가 맛있어요': '14', '인테리어가 멋져요': '13', '매장이 청결해요': '9', '디저트가 맛있어요': '8', '대화하기 좋아요': '8', '가성비가 좋아요': '5', '주차하기 편해요': '4', '집중하기 좋아요': '4', '화장실이 깨끗해요': '4', '뷰가 좋아요': '4', '좌석이 편해요': '2', '특별한 메뉴가 있어요': '2', '사진이 잘 나와요': '1'}"
43,국우동 빽다방 대구칠곡학정점,빽다방 대구칠곡학정점,초기값,258,7,대구 북구 학정로 522-1 1층 101호,08:00 - 21:00,0507-1347-6791,NO INFO,빽다방 대구칠곡학정점 입니다.,공사중,"{'친절해요': '82', '커피가 맛있어요': '81', '음료가 맛있어요': '80', '가성비가 좋아요': '79', '매장이 청결해요': '53', '인테리어가 멋져요': '23', '디저트가 맛있어요': '21', '주차하기 편해요': '19', '좌석이 편해요': '16', '특별한 메뉴가 있어요': '15', '화장실이 깨끗해요': '15', '대화하기 좋아요': '12', '뷰가 좋아요': '8', '사진이 잘 나와요': '3'}"
44,국우동 몬스터커피 도남점,몬스터커피 도남점,초기값,184,3,"대구 북구 도남중앙로7길 7 319동 103호 (국우동, 힐스테이트 데시앙 도남3단지)","07:00 - 22:30
22:20 라스트오더",053-247-0640,NO INFO,몬스터커피 도남점입니다.,공사중,"{'커피가 맛있어요': '91', '가성비가 좋아요': '63', '친절해요': '56', '음료가 맛있어요': '47', '매장이 청결해요': '14', '디저트가 맛있어요': '11', '인테리어가 멋져요': '5', '특별한 메뉴가 있어요': '5', '대화하기 좋아요': '2', '화장실이 깨끗해요': '2', '뷰가 좋아요': '2', '좌석이 편해요': '1', '주문제작을 잘해줘요': '1', '주차하기 편해요': '1', '사진이 잘 나와요': '1'}"
45,수성4가동 로우동인,로우동인,초기값,308,260,대구 중구 국채보상로150길 34 1층,10:00 - 22:00,010-7584-0246,https://www.instagram.com/rawdongin/,"카페 Raw東仁 대구 동인동에 위치해있습니다.
동인동에 있는 한옥 카페로써 '한옥의 Raw'와 현재 과거의 건축물과 새로운 건축물들이 들어서고 있는 동인동의 모습을 카페 건축물에 담아보았습니다.",공사중,"{'디저트가 맛있어요': '76', '커피가 맛있어요': '67', '친절해요': '55', '음료가 맛있어요': '45', '인테리어가 멋져요': '39', '대화하기 좋아요': '30', '매장이 청결해요': '25', '사진이 잘 나와요': '16', '좌석이 편해요': '13', '특별한 메뉴가 있어요': '10', '가성비가 좋아요': '9', '화장실이 깨끗해요': '7', '뷰가 좋아요': '6', '주차하기 편해요': '2', '집중하기 좋아요': '2', '아늑해요': '1', '메뉴 구성이 알차요': '1'}"
46,태전1동 커피플러스,커피플러스,4.2,49,초기값,대구 북구 태전로 40,10:00 - 24:00,010-8004-8660,#답례품,NO INFO,공사중,"{'친절해요': '11', '시설이 깔끔해요': '6', '가성비가 좋아요': '5', '품질이 좋아요': '4', '주차하기 편해요': '3', '종류가 다양해요': '3', '분위기가 편안해요': '2', '특색 있는 제품이 많아요': '1', '매장이 넓어요': '1'}"
47,복현2동 캔버스 영진전문대점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
48,침산3동 애하,애하,4.69,400,273,대구 북구 침산남로31길 18-1,NO INFO,010-2293-0762,https://www.instagram.com/,애하에서 사용하는 Cooing espresso blend는 이 탈리아 국제커피테이스팅 협회가 개최한 국제대 회에서 gold medal을 수상한 원두입니다 ...,공사중,"{'인테리어가 멋져요': '103', '커피가 맛있어요': '72', '사진이 잘 나와요': '64', '친절해요': '54', '음료가 맛있어요': '51', '뷰가 좋아요': '40', '대화하기 좋아요': '26', '디저트가 맛있어요': '25', '매장이 청결해요': '23', '좌석이 편해요': '17', '특별한 메뉴가 있어요': '15', '집중하기 좋아요': '10', '가성비가 좋아요': '8', '화장실이 깨끗해요': '6', '주차하기 편해요': '3'}"
49,범어4동 홍콩다방 범어점,홍콩다방 범어점,4.79,114,109,대구 수성구 달구벌대로 2524,08:30 - 22:40,0507-1338-6785,https://instagram.com/hongkongdabang_beomeo?igshid=1d9vuo435in82,홍콩의 맛 그대로 느낄 수 있는 홍콩다방! 홍차베이스의 직접 우려낸 밀크티로 텁텁하지 않고 깔끔한 맛의 밀크티를 맛보실 수 있습니다. 단거 싫어하는 분들도 좋아하시고 입이 심심하다면 겉바속촉 줄서서 먹는 홍콩식 에그와플 [까이딴자이]도 있어요! 조금 출출하다면 홍콩식 프렌치토스트 [란퐁유엔]도 준비되어있습니다. 튀겨진 빵위에 연유와 버터가 올라간 존맛공식..!! 홍콩다방 범어점으로 놀러오세요~~^^,공사중,"{'디저트가 맛있어요': '43', '음료가 맛있어요': '25', '특별한 메뉴가 있어요': '23', '친절해요': '20', '커피가 맛있어요': '16', '매장이 청결해요': '15', '인테리어가 멋져요': '13', '대화하기 좋아요': '11', '주차하기 편해요': '6', '좌석이 편해요': '3', '가성비가 좋아요': '3', '사진이 잘 나와요': '2', '집중하기 좋아요': '2', '음식이 빨리 나와요': '1'}"
50,산격4동 DUOMO,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
51,구지면 바빈스커피 대구현풍점,바빈스커피 대구현풍점,초기값,115,12,대구 달성군 구지면 국가산단대로70길 42 상가동 19호,NO INFO,0507-1400-1316,http://www.babeans.com/,NO INFO,공사중,"{'커피가 맛있어요': '44', '친절해요': '41', '가성비가 좋아요': '34', '음료가 맛있어요': '25', '매장이 청결해요': '18', '디저트가 맛있어요': '15', '대화하기 좋아요': '6', '좌석이 편해요': '2', '주차하기 편해요': '2', '특별한 메뉴가 있어요': '2', '화장실이 깨끗해요': '2', '사진이 잘 나와요': '1'}"
52,황금2동 블루카페,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
53,산격2동 두루카페,두루카페,4.17,18,초기값,대구 북구 동북로36길 18,NO INFO,NO INFO,NO INFO,NO INFO,공사중,"{'친절해요': '7', '커피가 맛있어요': '6', '음료가 맛있어요': '4', '디저트가 맛있어요': '3', '가성비가 좋아요': '2', '인테리어가 멋져요': '1', '사진이 잘 나와요': '1', '매장이 청결해요': '1', '대화하기 좋아요': '1'}"
54,복현1동 커피스타,커피스타,3.94,22,초기값,대구 북구 경진로 22-12 1층,12:00 - 21:00,0507-1318-6303,NO INFO,경북대학교 근처의 조용하고 넓은 카페입니다. 대학생들 분위기에 맞는 편안한 장소로 스터디카페로 적당한 환경입니다. 또한 마당이 있어 기분전환에도 좋아요*^^*,공사중,리뷰 수 부족
55,구암동 에이치원이앤씨,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
56,구지면 현풍카페 이주연에스테틱,이주연에스테틱 족욕현풍카페,초기값,1,11,대구 달성군 현풍읍 현풍중앙로 105 1층,10:00 - 22:00,0507-1351-3146,https://www.instagram.com/jooyeon0408,"예약문의01036823146

예약예치금 10000원 있으세요
농협 이주연(아좀쉬자)
3521623579873",공사중,리뷰 수 부족
57,파동 커피딜라이트,할리스 대구수성못점,4.26,186,61,대구 수성구 용학로 115,10:00 - 22:00,053-768-6999,http://www.hollys.co.kr/,"다양한 토양과 기후에서 자란 커피 원두는 그 속에 각기 다른 맛과 향의 비밀을 숨기고 있습니다.
생두를 로스팅하여 에스프레소를 만드는 과정은 단순하고 평범해 보이지만, 사실은 로스팅과 추출법 등의 미묘하고 작은 차이가
커피 맛을 변화시킵니다.

원두에 숨겨진 이러한 커피의 비밀을 하나 하나 밝혀가면서 많은 사람들이 커피와 함께 소중한 순간을 즐기도록 해주는 것이
바로 할리스가 추구하는 [커피의 즐거움]입니다.

오늘도 할리스는 전세계의 커피 산지를 연구하고, 원두 본연의 맛을 살리기 위한 수많은 블랜딩을 개발하는 등 다양한
노력을 지속하고 있습니다. 커피가 주는 아름다움을 보다 많은 고객들이 즐길 수 있도록, 매 순간 의미 있는 작은 차이를
만들어가는 할리스가 되겠습니다.",공사중,"{'커피가 맛있어요': '53', '대화하기 좋아요': '43', '주차하기 편해요': '31', '친절해요': '29', '좌석이 편해요': '28', '음료가 맛있어요': '22', '디저트가 맛있어요': '17', '매장이 청결해요': '16', '인테리어가 멋져요': '9', '화장실이 깨끗해요': '9', '특별한 메뉴가 있어요': '7', '가성비가 좋아요': '6', '집중하기 좋아요': '6', '뷰가 좋아요': '6', '사진이 잘 나와요': '2', '종류가 다양해요': '1'}"
58,만촌1동 마시그래이 만촌메트로점,마시그래이 만촌메트로점,4.53,194,초기값,대구 수성구 동원로 123,"08:00 - 22:00
21:45 라스트오더",0507-1451-8586,http://www.masigray.com,NO INFO,공사중,"{'커피가 맛있어요': '56', '가성비가 좋아요': '47', '친절해요': '38', '음료가 맛있어요': '36', '매장이 청결해요': '9', '디저트가 맛있어요': '8', '좌석이 편해요': '5', '특별한 메뉴가 있어요': '5', '인테리어가 멋져요': '4', '대화하기 좋아요': '4', '주차하기 편해요': '2', '사진이 잘 나와요': '1'}"
59,동천동 더벤티 대구칠곡점,더벤티 대구칠곡점,4.37,398,12,"대구 북구 학정로 421 1층, 더벤티 대구칠곡점",08:00 - 22:00,053-323-8656,http://theventi.co.kr/,*매장 운영 시간 및 휴무일은 매장 별로 상이합니다. *위 메뉴 금액은 Take out 구매 기준입니다.,공사중,"{'가성비가 좋아요': '71', '커피가 맛있어요': '57', '음료가 맛있어요': '45', '친절해요': '40', '디저트가 맛있어요': '15', '특별한 메뉴가 있어요': '13', '매장이 청결해요': '13', '집중하기 좋아요': '2', '뷰가 좋아요': '2', '좌석이 편해요': '1', '인테리어가 멋져요': '1', '사진이 잘 나와요': '1', '대화하기 좋아요': '1'}"
60,두산동 윤선갤러리,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
61,관음동 카페조안나 칠곡점,카페조안나 칠곡점,4.34,669,47,대구 북구 동암로12길 21,"08:00 - 24:00
23:30 라스트오더",053-314-9990,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '169', '친절해요': '97', '음료가 맛있어요': '74', '대화하기 좋아요': '68', '좌석이 편해요': '59', '매장이 청결해요': '46', '디저트가 맛있어요': '33', '인테리어가 멋져요': '28', '주차하기 편해요': '25', '가성비가 좋아요': '25', '화장실이 깨끗해요': '24', '특별한 메뉴가 있어요': '23', '집중하기 좋아요': '13', '뷰가 좋아요': '10', '사진이 잘 나와요': '8'}"
62,범어3동 그로잉,그로잉,초기값,113,40,대구 수성구 상록로 60,"09:00 - 18:00
17:30 라스트오더",070-4229-0100,https://www.instagram.com/,"1.인스턴트가아닌 홈메이드식조리법 메뉴
2.노브레이크타임으로 6시까지영업
3.수제돈까스, 수제함박스테이크
4.샌드위치맛집(잠봉햄 하바타치즈 토마토~)
5.양송이크림파스타(동물성생크림 양송이 베이컨)
6.알리오올리오파스타(마늘 올리브유 새우 브로콜리 ~)
7.아메리카노맛집
8.반려견동반가능(실외)",공사중,"{'커피가 맛있어요': '43', '친절해요': '41', '음식이 맛있어요': '36', '매장이 청결해요': '31', '인테리어가 멋져요': '29', '대화하기 좋아요': '19', '음료가 맛있어요': '18', '재료가 신선해요': '16', '특별한 메뉴가 있어요': '16', '사진이 잘 나와요': '15', '디저트가 맛있어요': '13', '메뉴 구성이 알차요': '5', '화장실이 깨끗해요': '4', '매장이 넓어요': '3', '집중하기 좋아요': '3', '컨셉이 독특해요': '2', '고기 질이 좋아요': '2', '야외 공간이 멋져요': '2', '뷰가 좋아요': '2', '혼밥하기 좋아요': '1', '음식이 빨리 나와요': '1', '양이 많아요': '1', '포장이 깔끔해요': '1', '가성비가 좋아요': '1'}"
