,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
949,안심3동 카페디아몽,카페디아몽,4.6,161,25,대구 동구 동호로9길 36 102호,08:00 - 22:00,053-962-1732,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '38', '친절해요': '28', '음료가 맛있어요': '24', '대화하기 좋아요': '17', '가성비가 좋아요': '16', '좌석이 편해요': '7', '특별한 메뉴가 있어요': '6', '집중하기 좋아요': '6', '매장이 청결해요': '5', '인테리어가 멋져요': '4', '디저트가 맛있어요': '3'}"
950,안심3동 니꾸키,니꾸키 안심점,초기값,14,12,대구 동구 동호로9길 38 1층,정기휴무 (매주 목요일),0507-1469-2256,https://www.instagram.com/nyccookie_j,NO INFO,공사중,"{'디저트가 맛있어요': '9', '특별한 메뉴가 있어요': '8', '친절해요': '7', '매장이 청결해요': '5', '커피가 맛있어요': '3', '인테리어가 멋져요': '3', '사진이 잘 나와요': '3', '가성비가 좋아요': '2'}"
951,안심3동 투탐,투탐,초기값,76,2,대구 동구 동호로9길 75 103호,NO INFO,0507-1362-2506,NO INFO,"TOOTOM
TOOTOM SIGNITURE
<달지않은 땅콩크림 다방커피>
<기분좋은 청포도에이드 WITH ALCOHOL>",공사중,"{'커피가 맛있어요': '47', '친절해요': '43', '음료가 맛있어요': '30', '매장이 청결해요': '23'}"
952,안심3동 치타커피 안심점,치타커피 안심점,4.26,95,초기값,대구 동구 동호로9길 9,"08:00 - 20:00
19:30 라스트오더",070-7743-2082,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '39', '음료가 맛있어요': '27', '가성비가 좋아요': '23', '친절해요': '13', '매장이 청결해요': '11', '대화하기 좋아요': '8', '좌석이 편해요': '6', '인테리어가 멋져요': '6', '화장실이 깨끗해요': '6', '디저트가 맛있어요': '5', '집중하기 좋아요': '5', '주차하기 편해요': '3', '특별한 메뉴가 있어요': '2', '사진이 잘 나와요': '1', '뷰가 좋아요': '1'}"
953,공산동 카페봄봄 지묘점,카페봄봄 지묘점,4.34,321,초기값,대구 동구 동화천로 390,09:00 - 22:00,053-983-9686,http://www.cafebombom.co.kr/,NO INFO,공사중,"{'커피가 맛있어요': '120', '가성비가 좋아요': '112', '친절해요': '97', '음료가 맛있어요': '82', '매장이 청결해요': '25', '디저트가 맛있어요': '19', '특별한 메뉴가 있어요': '11', '주차하기 편해요': '9', '대화하기 좋아요': '4', '좌석이 편해요': '3', '인테리어가 멋져요': '3', '집중하기 좋아요': '2', '화장실이 깨끗해요': '2', '뷰가 좋아요': '2'}"
954,공산동 하삼동커피 연경점,하삼동커피 연경점,초기값,233,4,대구 동구 동화천로 403 104호,08:00 - 22:00,0507-1422-0052,NO INFO,"안녕하세요 22년 6월 30일 오픈한 하삼동커피 연경점입니다.

하삼동 커피는 고객의 얼굴에 흐뭇한 미소를 머금게하는 최상의 커피를 제공하고 고객의 입맛에 맞게 커피를 지속적으로 개발해 최고의 맛을 지켜나가겠습니다.

카페 뒷편에 주차가 가능합니다.",공사중,"{'커피가 맛있어요': '154', '친절해요': '110', '가성비가 좋아요': '81', '음료가 맛있어요': '72', '매장이 청결해요': '55', '디저트가 맛있어요': '32', '특별한 메뉴가 있어요': '18', '인테리어가 멋져요': '12', '사진이 잘 나와요': '6', '대화하기 좋아요': '6', '주차하기 편해요': '5', '좌석이 편해요': '4', '집중하기 좋아요': '3', '차분한 분위기에요': '1'}"
955,공산동 카페레드하임,카페레드하임,초기값,176,31,대구 동구 동화천로70길 28-1,"10:00 - 20:00
19:30 라스트오더",0507-1421-2637,http://instagram.com/,직접 반죽하고 제철과일이 올라가는 수제와플입니다.저희 카페 시그니처는 생망고빙수와 생망고와플 시나몬와플을추천합니다.,공사중,"{'커피가 맛있어요': '82', '디저트가 맛있어요': '68', '인테리어가 멋져요': '62', '친절해요': '43', '뷰가 좋아요': '33', '음료가 맛있어요': '31', '매장이 청결해요': '31', '좌석이 편해요': '17', '특별한 메뉴가 있어요': '17', '대화하기 좋아요': '16', '가성비가 좋아요': '14', '사진이 잘 나와요': '11', '주차하기 편해요': '10', '화장실이 깨끗해요': '10'}"
956,공산동 커피에반하다 대구연경점,커피에반하다 대구연경점,4.64,235,10,대구 동구 동화천로70길 36,NO INFO,053-322-0005,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '39', '친절해요': '26', '매장이 청결해요': '19', '가성비가 좋아요': '18', '주차하기 편해요': '16', '음료가 맛있어요': '13', '뷰가 좋아요': '12', '대화하기 좋아요': '11', '디저트가 맛있어요': '7', '집중하기 좋아요': '7', '화장실이 깨끗해요': '6', '좌석이 편해요': '3', '인테리어가 멋져요': '3', '사진이 잘 나와요': '2', '특별한 메뉴가 있어요': '2'}"
957,공산동 더벤티 대구연경점,더벤티 대구연경점,초기값,135,4,대구 동구 동화천로77길 8 106호 미성프라자,"09:00 - 24:00
23:45 라스트오더",0507-1365-3414,http://theventi.co.kr/,*매장 운영 시간 및 휴무일은 매장 별로 상이합니다. *위 메뉴 금액은 Take out 구매 기준입니다.,공사중,"{'커피가 맛있어요': '63', '음료가 맛있어요': '38', '가성비가 좋아요': '37', '친절해요': '30', '매장이 청결해요': '18', '디저트가 맛있어요': '14', '특별한 메뉴가 있어요': '8', '좌석이 편해요': '5', '대화하기 좋아요': '4', '집중하기 좋아요': '3', '주차하기 편해요': '2', '사진이 잘 나와요': '2', '화장실이 깨끗해요': '1'}"
958,방촌동 래커,레커커피,4.59,306,115,대구 동구 둔산로 5 1층,11:00 - 24:00,070-4647-3438,http://instagram.com/lek_ker_,NO INFO,공사중,"{'커피가 맛있어요': '124', '음료가 맛있어요': '73', '친절해요': '52', '인테리어가 멋져요': '43', '디저트가 맛있어요': '42', '가성비가 좋아요': '25', '대화하기 좋아요': '24', '매장이 청결해요': '19', '특별한 메뉴가 있어요': '12', '사진이 잘 나와요': '8', '좌석이 편해요': '6', '집중하기 좋아요': '6', '뷰가 좋아요': '6', '아늑해요': '1', '주차하기 편해요': '1', '화장실이 깨끗해요': '1'}"
959,방촌동 일루아,ILLUA,4.51,183,11,대구 동구 둔산로 8-1 1층,11:00 - 22:00,0507-1340-6309,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '48', '친절해요': '33', '음료가 맛있어요': '30', '대화하기 좋아요': '24', '인테리어가 멋져요': '19', '매장이 청결해요': '19', '좌석이 편해요': '12', '가성비가 좋아요': '10', '화장실이 깨끗해요': '8', '집중하기 좋아요': '7', '뷰가 좋아요': '7', '디저트가 맛있어요': '6', '특별한 메뉴가 있어요': '6', '사진이 잘 나와요': '3', '주차하기 편해요': '2'}"
960,혁신동 카페게이트 대구혁신점,카페게이트 대구혁신점,초기값,132,3,대구 동구 메디밸리로 13 101호,NO INFO,053-965-2511,NO INFO,6월에 오픈한 카페게이트 대구혁신점입니다~^^ 저희매장 위치는 cu대림미소점과 우리마트사이에 있습니다 저희매장 대표메뉴는 딸기 알맹이가 팍팍 씹히는 딸기라떼와 주문시 바로 구워 나가는 와플입니다ㅎ 계절 메뉴로 수박주스와 팥빙수는 가격대비 가성비 짱입니다요~^^참 아인슈패너도 빼놓을수 없는 주메뉴입니다 일단 한번 잡숴보세요ㅎ 후회 없으실 거예요~~^^,공사중,"{'커피가 맛있어요': '66', '음료가 맛있어요': '45', '친절해요': '38', '가성비가 좋아요': '37', '매장이 청결해요': '21', '디저트가 맛있어요': '17', '특별한 메뉴가 있어요': '11', '인테리어가 멋져요': '10', '대화하기 좋아요': '10', '좌석이 편해요': '8', '집중하기 좋아요': '6', '사진이 잘 나와요': '3', '주차하기 편해요': '2', '뷰가 좋아요': '2', '아늑해요': '1', '음식이 빨리 나와요': '1', '포장이 깔끔해요': '1'}"
961,혁신동 더리터 대구혁신점,더리터 대구혁신점,4.31,325,11,대구 동구 메디밸리로 19,NO INFO,053-965-0921,http://instagram.com/liter_juseyo,양 많고 정 많은 우리동네 커피집 언제든 그림책과 보드게임을 즐길 수 있는 예스키즈존,공사중,"{'커피가 맛있어요': '82', '가성비가 좋아요': '65', '음료가 맛있어요': '50', '친절해요': '44', '디저트가 맛있어요': '19', '매장이 청결해요': '15', '인테리어가 멋져요': '7', '특별한 메뉴가 있어요': '7', '대화하기 좋아요': '7', '주차하기 편해요': '5', '화장실이 깨끗해요': '3', '뷰가 좋아요': '3', '좌석이 편해요': '2', '집중하기 좋아요': '2', '사진이 잘 나와요': '1'}"
962,혁신동 카페봄봄 대림점,카페봄봄 대림점,초기값,88,5,대구 동구 메디밸리로 5-25 1층 108호,08:00 - 22:00,053-961-8899,http://www.cafebombom.co.kr/,"Cafe 봄봄은 봄이라는 밝고 산뜻한 분위기에 봄처럼 따스한 커피 한 잔의 작은 사치를 누릴 수 있는 행복한 공간입니다.
Cafe 봄봄에서 따스하고 산뜻한 봄을 한 잔 마시고, 잠시 여유를 가져보길 바라는 마음입니다.",공사중,"{'커피가 맛있어요': '32', '가성비가 좋아요': '28', '음료가 맛있어요': '22', '친절해요': '10', '매장이 청결해요': '7', '특별한 메뉴가 있어요': '6', '디저트가 맛있어요': '5', '주차하기 편해요': '4', '인테리어가 멋져요': '3', '좌석이 편해요': '1', '사진이 잘 나와요': '1', '집중하기 좋아요': '1'}"
963,혁신동 아틀리에빈 혁신대림점,아틀리에빈 혁신대림점,4.36,143,18,대구 동구 메디밸리로 9,08:00 - 23:00,053-965-1305,http://www.instagram.com/ateliervinn,NO INFO,공사중,"{'커피가 맛있어요': '40', '가성비가 좋아요': '15', '음료가 맛있어요': '13', '디저트가 맛있어요': '10', '집중하기 좋아요': '9', '인테리어가 멋져요': '7', '친절해요': '6', '매장이 청결해요': '6', '대화하기 좋아요': '6', '사진이 잘 나와요': '5', '좌석이 편해요': '4', '특별한 메뉴가 있어요': '3', '주차하기 편해요': '1', '화장실이 깨끗해요': '1'}"
964,혁신동 컴포즈커피 대구혁신점,컴포즈커피 대구혁신점,4.09,133,초기값,대구 동구 메디밸리로 9 GS빌딩 111호,NO INFO,0507-1490-7977,NO INFO,컴포즈커피 어플 다운받으세요 ❤ 미리주문! 바로픽업! 자동적립! 편하게 이용하세요,공사중,"{'커피가 맛있어요': '55', '친절해요': '40', '가성비가 좋아요': '40', '음료가 맛있어요': '25', '디저트가 맛있어요': '17'}"
965,안심3동 졸리홀리데이,졸리홀리데이,초기값,39,28,대구 동구 반야월로 311-11 1층,11:00 - 20:30,0507-1473-0705,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '21', '친절해요': '18', '디저트가 맛있어요': '15', '매장이 청결해요': '11', '인테리어가 멋져요': '10', '대화하기 좋아요': '8', '사진이 잘 나와요': '7', '음료가 맛있어요': '6', '집중하기 좋아요': '5', '주차하기 편해요': '4', '가성비가 좋아요': '3', '좌석이 편해요': '1'}"
966,안심3동 아틀리에빈 신서점,아틀리에빈 신서점,4.55,519,21,대구 동구 반야월로 311-13,08:00 - 23:00,0507-1327-1307,https://www.instagram.com/ateliervinn/,NO INFO,공사중,"{'커피가 맛있어요': '118', '친절해요': '65', '음료가 맛있어요': '50', '매장이 청결해요': '38', '가성비가 좋아요': '34', '집중하기 좋아요': '31', '대화하기 좋아요': '30', '디저트가 맛있어요': '26', '좌석이 편해요': '25', '인테리어가 멋져요': '25', '화장실이 깨끗해요': '13', '주차하기 편해요': '10', '특별한 메뉴가 있어요': '9', '뷰가 좋아요': '5', '사진이 잘 나와요': '4'}"
967,안심3동 이디야커피 대구반야월점,이디야커피 대구반야월점,4.48,502,16,대구 동구 반야월로 369,"08:00 - 24:00
23:30 라스트오더",053-965-2369,http://www.ediya.com/,"Always beside you, EDIYA COFFEE
일상 속 모두에게 커피를 통한 휴식과 영감을 제공하는 이디야커피는,
대한민국의 커피 문화를 만들어가는 가장 가까운 안식처입니다.",공사중,"{'커피가 맛있어요': '120', '친절해요': '73', '음료가 맛있어요': '59', '매장이 청결해요': '53', '디저트가 맛있어요': '47', '가성비가 좋아요': '46', '대화하기 좋아요': '46', '좌석이 편해요': '44', '집중하기 좋아요': '31', '화장실이 깨끗해요': '25', '인테리어가 멋져요': '16', '특별한 메뉴가 있어요': '13', '뷰가 좋아요': '8', '사진이 잘 나와요': '6', '주차하기 편해요': '4'}"
968,안심2동 유연제과,유연제과,초기값,28,9,대구 동구 반야월로14길 25 1층,NO INFO,0507-1436-0935,https://smartstore.naver.com/uyeon_bakery,"율하역 도보 5분 거리에 있는 작은 제과점입니다.
구움과자, 소금빵 등 다양한 디저트와 커피를 판매하고 있습니다! 많은 관심 부탁드려요:-)
그 날의 라인업은 인스타그램 유연제과에서 확인하실 수 있습니다:-)",공사중,"{'디저트가 맛있어요': '25', '친절해요': '22', '매장이 청결해요': '15', '커피가 맛있어요': '14', '가성비가 좋아요': '9', '인테리어가 멋져요': '5', '주차하기 편해요': '5', '특별한 메뉴가 있어요': '5', '음료가 맛있어요': '3'}"
969,안심2동 죠이아커피,죠이아커피,초기값,28,8,대구 동구 반야월로24길 51 1층(율하동),09:00 - 20:00,010-3504-0199,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '17', '친절해요': '9', '음료가 맛있어요': '7', '디저트가 맛있어요': '6', '특별한 메뉴가 있어요': '5', '매장이 청결해요': '5', '가성비가 좋아요': '4', '인테리어가 멋져요': '2', '좌석이 편해요': '1', '주차하기 편해요': '1', '집중하기 좋아요': '1', '대화하기 좋아요': '1'}"
970,안심2동 종종,종종 비건쿠키,초기값,26,15,"대구 동구 반야월로6길 20 1층 105호(용계동, 용계삼산타운 상가)",NO INFO,0507-1421-0299,https://blog.naver.com/jongjo0ng,"저희 쿠키에 들어가는 모든 재료는 100% 식물성 재료로 대체하여 사용합니다:) 동물성재료, 정제 제품을 쓰지 않아 소화가 안 좋은 분이나 ...",공사중,"{'친절해요': '21', '디저트가 맛있어요': '17', '특별한 메뉴가 있어요': '15', '매장이 청결해요': '10', '커피가 맛있어요': '5', '가성비가 좋아요': '5', '음료가 맛있어요': '3', '인테리어가 멋져요': '3'}"
971,안심4동 커피베이 대구각산점,커피베이 대구각산점,4.26,94,초기값,대구 동구 반야월북로 136,08:00 - 22:00,0507-1350-5051,NO INFO,커피베이 대구 각산점 입니다. 많은방문부탁드립니다,공사중,"{'커피가 맛있어요': '27', '디저트가 맛있어요': '10', '음료가 맛있어요': '10', '가성비가 좋아요': '9', '친절해요': '6'}"
972,안심4동 몰타 반야월점,몰타 반야월점,4.66,131,15,대구 동구 반야월북로 149,08:00 - 02:00,070-7674-5706,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '37', '디저트가 맛있어요': '23', '가성비가 좋아요': '23', '음료가 맛있어요': '20', '친절해요': '17', '인테리어가 멋져요': '10', '특별한 메뉴가 있어요': '9', '매장이 청결해요': '9', '좌석이 편해요': '6', '집중하기 좋아요': '4', '대화하기 좋아요': '4', '사진이 잘 나와요': '3', '뷰가 좋아요': '2', '화장실이 깨끗해요': '1'}"
973,안심4동 카페인중독 대구각산점,카페인중독 대구각산점,초기값,73,3,대구 동구 반야월북로 172 1층 101호,12:00 - 24:00,0507-1323-2818,NO INFO,와플 위주의 디저트 카페입니다 !,공사중,"{'디저트가 맛있어요': '38', '커피가 맛있어요': '20', '친절해요': '19', '음료가 맛있어요': '17', '가성비가 좋아요': '9', '매장이 청결해요': '7', '특별한 메뉴가 있어요': '6', '좌석이 편해요': '4', '주차하기 편해요': '4', '집중하기 좋아요': '3', '인테리어가 멋져요': '2', '사진이 잘 나와요': '2', '대화하기 좋아요': '1'}"
974,복현2동 살롱드루루,살롱드루루,4.19,81,102,대구 동구 방천로1길 30,12:00 - 21:00,053-983-9861,https://blog.naver.com/fillone_enb,금호강변을 마주보고 있어 경치가 아주 좋습니다.,공사중,"{'뷰가 좋아요': '22', '인테리어가 멋져요': '13', '커피가 맛있어요': '12', '음료가 맛있어요': '12', '매장이 청결해요': '12'}"
975,방촌동 커피왕 방촌점,커피왕 방촌점,초기값,53,2,대구 동구 방촌로 125 113호,NO INFO,0507-1362-8964,http://www.coffeewang.com/,"커피왕은,
 바쁜 일상 속에서 커피왕 매장을 방문하는 시간 동안 만큼은 왕처럼 편하게 먹고 마시고 즐길 수 있는 서비스를 제공해드리기 위해 항상 노력하고 최선을 다하고 있습니다.
크기도 왕, 맛도 왕, 가격도 왕, 서비스도 왕!
고객은 왕이다 라는 마인드로 모든 면에서 고객을 만족 시켜줄 수 있도록 꾸준히 연구하고 발전해 나가는 고객 맞춤 커피 전문점 브랜드로 성장하도록 노력하겠습니다.",공사중,"{'커피가 맛있어요': '21', '친절해요': '20', '음료가 맛있어요': '10', '가성비가 좋아요': '9', '디저트가 맛있어요': '4', '특별한 메뉴가 있어요': '3', '매장이 청결해요': '3', '인테리어가 멋져요': '2', '집중하기 좋아요': '2', '좌석이 편해요': '1', '주차하기 편해요': '1', '사진이 잘 나와요': '1'}"
976,해안동 보스턴커피,보스턴커피,초기값,715,416,대구 동구 방촌로 58,"10:00 - 20:00
19:30 라스트오더",0507-1410-1239,https://www.instagram.com/_cafe_boston/,"국제 원두 출품대회(ITC) 골드메달 3년 연속 수상
세계적으로 인정받는 품질의 보스턴 컴퍼니의 철학이 담긴 커피 한 잔,
그 최고의 원두가 만들어지는 과정을 보며 직접 느껴보세요 :)",공사중,"{'커피가 맛있어요': '314', '인테리어가 멋져요': '159', '디저트가 맛있어요': '116', '친절해요': '108', '음료가 맛있어요': '90', '매장이 청결해요': '89', '주차하기 편해요': '86', '좌석이 편해요': '79', '대화하기 좋아요': '53', '화장실이 깨끗해요': '52', '특별한 메뉴가 있어요': '49', '사진이 잘 나와요': '37', '뷰가 좋아요': '28', '집중하기 좋아요': '19', '가성비가 좋아요': '13', '매장이 넓어요': '4', '종류가 다양해요': '3', '오래 머무르기 좋아요': '1'}"
977,동촌동 나나베키,나나베키 비건베이커리카페,4.39,38,10,대구 동구 방촌로 87 1층 나나베키 비건베이커리카페,NO INFO,0507-1347-9288,http://instagram.com/nanabecky_veganbakerycafe,"나나베키는 비건 베이커리 카페로 건강한 빵을 만듭니다^^
 백색 일반 밀가루대신 쌀가루, 찹쌀가루, 우리밀 통밀, 호밀 , 현미, 보리, 홍국쌀 , 흑미, 귀리(오트밀)등 다양한 건강재료와 제철과일로 만든 수제청, 수제잼으로 디저트와 식사빵을 맛있고 건강하게 만들려고 늘 연구하고 고민합니다~~~

흰설탕을 쓰지 않고! 우유 대신 오트밀유(귀리유), 무가당 두유, 아몬드유를 사용합니다:)

단, 고객 주문에 따라 일부 소량 논비건재료로 제작하는 경우도 있습니다~^^
일부 논비건제품은 논비건이라고
안내드립니다~:)

세련되지 않고 투박한 식감과 모양!
나나베키 비건빵은 거칠고 부드럽지 않습니다~
모양보다는 건강함에 더 무게 중심을 두고
포인트를 맞추었어요~

뭐든지 빠르게 흘러가고
인스턴트와 밀키트가 만연하는 시대에
천천히 정성을 다해서
재료 손질부터 빵 나오기까지 ~
과정에서 결과까지 여유있게 ~

더불어 건강한 음식으로 인한
우리 몸의 긍정적 변화를 기다립니다~

더불어 비건으로 인한 지구환경을
지키기 위한 작은 노력~큰투자까지~:)

손이 많이 가지만 시간과 공을 들인 만큼
건강한 음식이라 자부합니다^^

알러지를 예방하기 위한 아기들이 먹을 간식^^
당뇨나 식단을 신경쓰는 어른들을 위한 비건 디저트! 비건 다이어트빵!

특히 비건 쌀케이크가 인기가 많고요~

일반 논비건 크림치즈 보틀 케이크와
바스크 치즈케이크(글루텐 프리)~
도시락케이크는 , 며칠 여유를 두시고
주문 부탁드립니다 ~

비정제 거친 통밀빵, 호밀빵도 많이 찾으시고
쫄깃한 식감의 현미쌀식빵도 인기 있어요~
단호박쌀식빵, 초코쌀식빵, 블루베리 쌀식빵, 옥수수쌀식빵, 홍국쌀식빵, 흑미식빵, 쑥쌀식빵, 고구마쌀식빵, 야채쌀식빵, 씨앗호떡쌀식빵, 오리지널 쌀식빵 ~~~등

다양한 비건쌀식빵 또한 하루나 이틀 전에 주문 받아 픽업 가능하세요 ~^^",공사중,"{'친절해요': '19', '빵이 맛있어요': '18', '매장이 청결해요': '9', '대화하기 좋아요': '9', '음료가 맛있어요': '7', '특별한 메뉴가 있어요': '6', '커피가 맛있어요': '3', '주차하기 편해요': '2', '가성비가 좋아요': '2', '좌석이 편해요': '1', '아늑해요': '1', '재료가 신선해요': '1', '인테리어가 멋져요': '1', '사진이 잘 나와요': '1'}"
978,방촌동 필림,카페필림,초기값,24,13,"대구 동구 방촌로13길 10-1 1, 2층",정기휴무 (매주 목요일),0507-1491-0692,https://www.instagram.com/cafe_feelleem/,"방촌동, 해안역 맛있는 카페! 디저트 맛집 (2층도 있어요~)

< 상시이벤트 >
take out시 500원 할인
현직군인시 1000원 할인

단체주문은 2일전 미리 01059553409로 연락주세요 :)
디저트는 매일 나오는 종류가 달라서 특정디저트원하시면 전날 예약해주세요 :D",공사중,"{'커피가 맛있어요': '15', '디저트가 맛있어요': '14', '음료가 맛있어요': '11', '친절해요': '10', '매장이 청결해요': '10', '주차하기 편해요': '8', '특별한 메뉴가 있어요': '8', '가성비가 좋아요': '7', '좌석이 편해요': '6', '집중하기 좋아요': '6', '대화하기 좋아요': '5', '인테리어가 멋져요': '4', '사진이 잘 나와요': '4'}"
