,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
323,진천동 오더블유오 대구점,오더블유오 대구점,초기값,96,76,대구 달서구 상원로9길 50,11:30 - 24:00,0504-2015-4210,NO INFO,"안녕하세요.
수제푸딩과 다양한 디저트 그리고 최상급 원두로 정성가득
내린 커피와 진하고 맛있는 음료가 다채로운 카페
OwO입니다.

저희 OwO의 커피와 디저트를 드시는 시간이
항상 달콤하고 행복한 시간이 되셨으면 좋겠습니다",공사중,"{'디저트가 맛있어요': '75', '친절해요': '61', '커피가 맛있어요': '54', '음료가 맛있어요': '50', '특별한 메뉴가 있어요': '49', '매장이 청결해요': '29', '가성비가 좋아요': '23', '인테리어가 멋져요': '8', '대화하기 좋아요': '8', '사진이 잘 나와요': '5', '주차하기 편해요': '3', '집중하기 좋아요': '1', '화장실이 깨끗해요': '1'}"
324,상인2동 모투이(Motui),모투이,4.97,88,70,대구 달서구 상원로9길 6 1층,08:30 - 20:00,0507-1414-8678,http://Motui.modoo.at,"안녕하세요 모투이입니다.
잠봉뵈르는 아티장 밀가루로 직접 반죽하여 구운 바게트로 만듭니다.
잠봉뵈르 나오는 시간
평일11시 이후, 주말 14시 이후
조금 늦어지거나 당겨질 수 있으며 미리 연락 주셔서 예약하면 시간 조정이 가능합니다!",공사중,"{'커피가 맛있어요': '51', '디저트가 맛있어요': '44', '친절해요': '42', '음료가 맛있어요': '37', '인테리어가 멋져요': '33', '매장이 청결해요': '25', '사진이 잘 나와요': '23', '대화하기 좋아요': '18', '특별한 메뉴가 있어요': '13', '가성비가 좋아요': '11', '집중하기 좋아요': '6', '뷰가 좋아요': '5', '좌석이 편해요': '4', '화장실이 깨끗해요': '3', '종류가 다양해요': '1'}"
325,상인3동 엠트리카페,엠트리카페,4.47,230,17,대구 달서구 상인로26길 10,08:30 - 23:00,053-633-6888,https://blog.naver.com/mtreecafe,아기자기한 커피가 맛있는 엠트리카페입니다^^ 따뜻한 마음으로 정직한서비스를 제공하겠습니다.,공사중,"{'커피가 맛있어요': '66', '친절해요': '45', '음료가 맛있어요': '35', '가성비가 좋아요': '34', '대화하기 좋아요': '15', '매장이 청결해요': '11', '화장실이 깨끗해요': '11', '디저트가 맛있어요': '9', '인테리어가 멋져요': '8', '좌석이 편해요': '7', '주차하기 편해요': '2', '사진이 잘 나와요': '2', '특별한 메뉴가 있어요': '2', '집중하기 좋아요': '2', '뷰가 좋아요': '2'}"
326,상인1동 천사카페,천사카페,4.77,152,초기값,대구 달서구 상인로26안길 4 1층,NO INFO,070-8873-1004,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '51', '친절해요': '46', '가성비가 좋아요': '22', '매장이 청결해요': '20', '대화하기 좋아요': '18', '음료가 맛있어요': '17', '화장실이 깨끗해요': '17', '디저트가 맛있어요': '15', '인테리어가 멋져요': '11', '좌석이 편해요': '10', '특별한 메뉴가 있어요': '8', '주차하기 편해요': '3', '집중하기 좋아요': '3', '뷰가 좋아요': '2', '사진이 잘 나와요': '1'}"
327,상인1동 161커피스튜디오 상인점,161커피스튜디오 상인점,초기값,17,8,대구 달서구 상인서로 103-5 161커피스튜디오 상인점,"10:00 - 22:00
21:30 라스트오더",0507-1379-4377,NO INFO,NO INFO,공사중,"{'디저트가 맛있어요': '10', '매장이 청결해요': '10', '친절해요': '7', '커피가 맛있어요': '5', '특별한 메뉴가 있어요': '5', '음료가 맛있어요': '2', '인테리어가 멋져요': '2', '대화하기 좋아요': '2', '음악이 좋아요': '1', '주차하기 편해요': '1', '화장실이 깨끗해요': '1'}"
328,상인3동 마시그래이 상인점,마시그래이 상인점,4.42,197,초기값,대구 달서구 상인서로 39 동서상가 111동 106호,08:00 - 22:00,053-642-0015,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '31', '음료가 맛있어요': '29', '가성비가 좋아요': '21', '친절해요': '20', '디저트가 맛있어요': '7', '매장이 청결해요': '7', '인테리어가 멋져요': '5', '좌석이 편해요': '4', '특별한 메뉴가 있어요': '4', '대화하기 좋아요': '4', '화장실이 깨끗해요': '2', '뷰가 좋아요': '1'}"
329,상인1동 캐롯,캐롯,4.7,105,초기값,대구 달서구 상인서로 85 106동 203호 캐롯(CARROT),"11:00 - 19:00
18:30 라스트오더",053-643-7727,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '33', '대화하기 좋아요': '23', '가성비가 좋아요': '21', '매장이 청결해요': '20', '음료가 맛있어요': '18', '친절해요': '18', '디저트가 맛있어요': '12', '인테리어가 멋져요': '12', '좌석이 편해요': '11', '화장실이 깨끗해요': '11', '집중하기 좋아요': '8', '뷰가 좋아요': '4', '특별한 메뉴가 있어요': '2', '주차하기 편해요': '1'}"
330,상인1동 더리터 대구상인점,더리터 대구상인점,4.59,151,초기값,대구 달서구 상인서로 85 상가 106동 111호,09:00 - 22:00,053-262-0700,http://instagram.com/the_liter_sangin,NO INFO,공사중,"{'커피가 맛있어요': '41', '가성비가 좋아요': '37', '친절해요': '28', '음료가 맛있어요': '18', '매장이 청결해요': '13', '디저트가 맛있어요': '3', '특별한 메뉴가 있어요': '2', '집중하기 좋아요': '2', '좌석이 편해요': '1', '주차하기 편해요': '1', '사진이 잘 나와요': '1', '화장실이 깨끗해요': '1', '뷰가 좋아요': '1'}"
331,상인1동 아마스빈 대구상인점,아마스빈 대구상인점,4.57,297,20,대구 달서구 상인서로 85 상인동방타운 106동 107호,NO INFO,053-642-4400,http://amasvin.com,NO INFO,공사중,"{'음료가 맛있어요': '68', '친절해요': '33', '커피가 맛있어요': '25', '가성비가 좋아요': '19', '디저트가 맛있어요': '16', '매장이 청결해요': '15', '특별한 메뉴가 있어요': '12', '좌석이 편해요': '4', '인테리어가 멋져요': '3', '집중하기 좋아요': '3', '대화하기 좋아요': '2', '음식이 빨리 나와요': '1', '주차하기 편해요': '1', '사진이 잘 나와요': '1', '종류가 다양해요': '1'}"
332,상인1동 더벤티 상인점,더벤티 상인점,4.6,236,초기값,대구 달서구 상인서로 85 현대동방타운106동 109호,08:00 - 22:30,053-644-5119,http://theventi.co.kr/,*매장 운영 시간 및 휴무일은 매장 별로 상이합니다. *위 메뉴 금액은 Take out 구매 기준입니다.,공사중,"{'커피가 맛있어요': '73', '가성비가 좋아요': '50', '친절해요': '45', '음료가 맛있어요': '42', '디저트가 맛있어요': '20', '매장이 청결해요': '16', '특별한 메뉴가 있어요': '14', '사진이 잘 나와요': '5', '인테리어가 멋져요': '4', '집중하기 좋아요': '3', '대화하기 좋아요': '3', '뷰가 좋아요': '3', '좌석이 편해요': '2', '주차하기 편해요': '2', '화장실이 깨끗해요': '1'}"
333,상인1동 텐퍼센트커피 대구상인점,텐퍼센트커피 대구상인점,초기값,63,5,대구 달서구 상인서로 94 상가동 1층 116호,09:00 - 21:30,053-634-0045,http://www.tenpercentcoffee.com/,"각 나라별 산지에서 엄선된 상위 10% 생두를 자체 공장에서 Medium Roast & Dark Roast 하여 최적의 숙성시간을 거친 스페셜티 원두를 사용합니다.
추출시 균일한 원두와 정확한 물의 양으로 커피의 정밀한 맛을 구현하였습니다.",공사중,"{'커피가 맛있어요': '46', '가성비가 좋아요': '29', '음료가 맛있어요': '27', '친절해요': '27', '매장이 청결해요': '26', '디저트가 맛있어요': '20', '인테리어가 멋져요': '13', '특별한 메뉴가 있어요': '6', '대화하기 좋아요': '6', '집중하기 좋아요': '3', '좌석이 편해요': '2', '주차하기 편해요': '1', '사진이 잘 나와요': '1'}"
334,진천동 스캠프커피,스캠프커피,초기값,45,12,대구 달서구 상화로 153 1층,12:00 - 20:00,0507-1338-9899,https://www.instagram.com/scamp._.coffee,"귀여운 라쿤이 메인 캐릭터인 스캠프 커피입니다. :-)
페스츄리 반죽으로 만드는 스캠프 커피만의 디저트!
저렴하고 다양한 파이를 드셔보실 수 있습니다.",공사중,"{'친절해요': '22', '커피가 맛있어요': '20', '매장이 청결해요': '16', '디저트가 맛있어요': '15', '음료가 맛있어요': '13', '대화하기 좋아요': '13', '가성비가 좋아요': '11', '집중하기 좋아요': '11', '인테리어가 멋져요': '7', '사진이 잘 나와요': '6', '좌석이 편해요': '5', '화장실이 깨끗해요': '3', '특별한 메뉴가 있어요': '2', '뷰가 좋아요': '2'}"
335,상인2동 아는카페,아는카페,4.4,125,초기값,대구 달서구 상화로 303,10:30 - 22:30,053-637-2772,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '30', '친절해요': '14', '음료가 맛있어요': '8', '디저트가 맛있어요': '7', '대화하기 좋아요': '5', '인테리어가 멋져요': '4', '가성비가 좋아요': '4', '매장이 청결해요': '4', '좌석이 편해요': '2', '특별한 메뉴가 있어요': '2', '주차하기 편해요': '1'}"
336,상인2동 비티케,비티케,초기값,180,122,대구 달서구 상화로 309 1층,NO INFO,0507-1395-5848,https://www.instagram.com/btyche_,"라떼와 타르트, 키슈가 맛있는 집 행복과 행운이 되어주는 곳 :)",공사중,"{'커피가 맛있어요': '134', '친절해요': '94', '디저트가 맛있어요': '92', '인테리어가 멋져요': '61', '사진이 잘 나와요': '45', '매장이 청결해요': '40', '특별한 메뉴가 있어요': '25', '가성비가 좋아요': '21', '뷰가 좋아요': '17', '음악이 좋아요': '15', '종류가 다양해요': '13', '주차하기 편해요': '9', '포장이 깔끔해요': '6', '컨셉이 독특해요': '3', '음료가 맛있어요': '1'}"
337,유천동 투썸플레이스 대구수목원점,투썸플레이스 대구수목원점,4.52,385,9,대구 달서구 상화로 34 2층,10:00 - 23:00,053-635-8119,NO INFO,"투썸플레이스 대구수목원점을 찾아주셔서 감사합니다!
고객님께 최고의 서비스와 친절로 보답하겠습니다!",공사중,"{'커피가 맛있어요': '96', '대화하기 좋아요': '46', '디저트가 맛있어요': '45', '음료가 맛있어요': '43', '친절해요': '41', '주차하기 편해요': '36', '매장이 청결해요': '33', '좌석이 편해요': '28', '집중하기 좋아요': '27', '인테리어가 멋져요': '20', '뷰가 좋아요': '18', '화장실이 깨끗해요': '11', '가성비가 좋아요': '10', '사진이 잘 나와요': '8', '특별한 메뉴가 있어요': '8'}"
338,유천동 카페70도씨 본점,카페 70도씨 본점,초기값,116,28,대구 달서구 상화로3길 72 2층 cafe70,NO INFO,0507-1402-2349,https://www.instagram.com/cafe70__/,"핸드드립 전문점
바리스타가 직접 내려주는 핸드드립을 매장,Take out으로 어디서든 맛있는 커피를 즐겨 드실 수 있습니다.
샌드위치 맛집
리코타치즈, 베이컨치즈, 치킨텐더, 단호박,게살 샌드위치 신선한 야채를 가득 넣은 맛있는 샌드위치를 드실 수 있습니다.
단체도시락으로도 주문이 가능하니 매장으로 문의주세요 ^^",공사중,"{'커피가 맛있어요': '69', '친절해요': '57', '음료가 맛있어요': '53', '매장이 청결해요': '47', '인테리어가 멋져요': '42', '가성비가 좋아요': '39', '디저트가 맛있어요': '35', '특별한 메뉴가 있어요': '33', '사진이 잘 나와요': '25', '대화하기 좋아요': '18', '집중하기 좋아요': '15', '좌석이 편해요': '14', '화장실이 깨끗해요': '13', '뷰가 좋아요': '7', '주차하기 편해요': '2', '빵이 맛있어요': '1'}"
339,상인3동 카페봄봄 대구도원점,카페봄봄 도원점,초기값,149,초기값,대구 달서구 상화로58길 86 롯데캐슬레이크 상가 101호,08:00 - 21:00,0507-1383-0183,http://www.cafebombom.co.kr/,"Cafe 봄봄은 모든 연령대가 즐길 수 있는 매장입니다.
Cafe 봄봄에서 따스하고 산뜻한 봄을 한 잔 마시고, 잠시 여유를 가져 보길 바라는 마음입니다.",공사중,"{'가성비가 좋아요': '57', '커피가 맛있어요': '45', '음료가 맛있어요': '43', '친절해요': '34', '매장이 청결해요': '27', '대화하기 좋아요': '10', '인테리어가 멋져요': '7', '특별한 메뉴가 있어요': '5', '주차하기 편해요': '4', '사진이 잘 나와요': '3', '화장실이 깨끗해요': '3', '좌석이 편해요': '2', '디저트가 맛있어요': '2', '집중하기 좋아요': '2'}"
340,유천동 썸,썸,초기값,29,1,대구 달서구 상화로9길 102-3 1층,11:00 - 21:00,0507-1347-7529,http://instagram.com/ssum_coffee_,NO INFO,공사중,"{'커피가 맛있어요': '10', '대화하기 좋아요': '7', '음료가 맛있어요': '5', '친절해요': '5', '디저트가 맛있어요': '4', '주차하기 편해요': '4', '가성비가 좋아요': '4', '뷰가 좋아요': '4', '인테리어가 멋져요': '3', '사진이 잘 나와요': '3', '좌석이 편해요': '2', '특별한 메뉴가 있어요': '2', '매장이 청결해요': '2', '집중하기 좋아요': '2'}"
341,진천동 잭스커피,잭스커피,4.7,113,초기값,대구 달서구 상화북로 1 1층,11:30 - 23:00,053-263-5211,NO INFO,"신선한 재료를 사용하는 잭스커피입니다.
최고급 원두 및 신선한 생(生) 과일을 사용하여 음료를 만듭니다.

아이스 아메리카노는 AA 케냐 키암부 원두를 사용합니다.
따뜻한 아메리카노는 에티오피아 예가체프 G2 띠에라 원두를 사용합니다.
아메리카노는 리필됩니다.

외부 음식 반입 및 매장 내 섭취 가능합니다.",공사중,"{'커피가 맛있어요': '57', '친절해요': '43', '인테리어가 멋져요': '28', '대화하기 좋아요': '27', '음료가 맛있어요': '25', '매장이 청결해요': '25', '좌석이 편해요': '14', '집중하기 좋아요': '13', '뷰가 좋아요': '12', '화장실이 깨끗해요': '11', '특별한 메뉴가 있어요': '9', '사진이 잘 나와요': '7', '가성비가 좋아요': '6', '디저트가 맛있어요': '5', '주차하기 편해요': '5'}"
342,상인3동 커피라네,커피라네,4.86,30,초기값,"대구 달서구 상화북로 160 백조3차아파트 상가A동 2층 206, 207, 208호",10:30 - 22:30,053-635-9977,NO INFO,안녕하세요 커피라네입니다. 120평 넓은 공간에 편안하게 힐링할수 있는 공간입니다. 맛있는 커피와 디저트로 하루를 시작해보시는 건 어떨까요?,공사중,"{'매장이 청결해요': '12', '커피가 맛있어요': '11', '친절해요': '11', '음료가 맛있어요': '8', '집중하기 좋아요': '8', '좌석이 편해요': '7', '인테리어가 멋져요': '5', '가성비가 좋아요': '5', '대화하기 좋아요': '4', '화장실이 깨끗해요': '3', '디저트가 맛있어요': '2', '주차하기 편해요': '1', '특별한 메뉴가 있어요': '1', '뷰가 좋아요': '1'}"
343,상인3동 레프트뱅크 상인점,레프트뱅크 상인점,초기값,99,6,대구 달서구 상화북로 185 1층,NO INFO,0507-1407-2130,NO INFO,찾아주셔서 감사합니다 상인남네거리에 위치한 레프트뱅크 상인점입니다. 커피는 물론 다양한 디저트까지 구비되어있고 안락한 자리로 언제든 쉬어가실수있게 홀도 운영중입니다 감사합니다.,공사중,"{'커피가 맛있어요': '54', '친절해요': '37', '가성비가 좋아요': '36', '음료가 맛있어요': '26'}"
344,상인2동 요거트월드 상인점,요거트월드 상인점,초기값,33,18,대구 달서구 상화북로 96 1층 요거트월드,11:00 - 01:00,010-7636-1352,https://yogertworldsangin.modoo.at,"1등급 우유와 최상급 유산균 베이스로 만든 요거트아이스크림, 그릭요거트 전문점 요거트월드입니다. >_<

- 텁텁한 속을 소화제처럼 진정시켜주는 시-원 깔-끔 요거트아이스크림
- 무설탕, 무가당 꾸-덕 꾸-덕 그릭요거트
- 다양한 토핑을 나만의 조합으로! 커스텀 아이스크림, 그릭요거트!
- 커스텀이 어려우신 분들을 위한 세트메뉴까지!

저희 요거트월드는 여러분의 바쁜 일상 속에서 건강하고 맛있는 디저트로 힐링과 행복을 드리기 위해 활짝 열려있을 것을 약속드립니다. ㅎㅎ",공사중,"{'친절해요': '16', '디저트가 맛있어요': '12', '특별한 메뉴가 있어요': '10', '매장이 청결해요': '8', '음료가 맛있어요': '7', '가성비가 좋아요': '7', '커피가 맛있어요': '4', '인테리어가 멋져요': '3', '사진이 잘 나와요': '2'}"
345,상인1동 획,획,초기값,22,55,대구 달서구 상화북로43길 25 상가 1층,NO INFO,0507-1365-3223,https://www.instagram.com/hwag_coffee/,"안녕하세요 핸드드립 전문 카페 획입니다.

저희는 최상의 로스터와 전문 브루어가 만나 '바른 커피'를 널리 알리고자 시작했습니다.
핸드드립 커피로 커피 본연의 맛과 향을 즐겨보세요 :)",공사중,"{'커피가 맛있어요': '18', '친절해요': '15', '디저트가 맛있어요': '9', '사진이 잘 나와요': '9', '인테리어가 멋져요': '8', '특별한 메뉴가 있어요': '8', '매장이 청결해요': '8', '음료가 맛있어요': '6', '대화하기 좋아요': '4', '좌석이 편해요': '1', '주차하기 편해요': '1', '집중하기 좋아요': '1'}"
346,진천동 크레페원,크레페원,4.83,122,21,대구 달서구 상화북로5길 26 크레페원,12:00 - 23:00,0507-1354-6390,https://instagram.com/crepe_one_?utm_medium=copy_link,"주문 즉시 크레페와 음료를 만들고 있습니다. 정성을 다한 크레페를 빠르게 제공해드리려 노력중이니 많이 이용부탁드립니다.

단체주문은 최소 하루전에 매장으로 문의 부탁드립니다.",공사중,"{'디저트가 맛있어요': '40', '친절해요': '23', '특별한 메뉴가 있어요': '9', '커피가 맛있어요': '8', '가성비가 좋아요': '8', '매장이 청결해요': '8', '음료가 맛있어요': '7', '좌석이 편해요': '3', '인테리어가 멋져요': '1'}"
347,용산2동 쏘울메이트,Soul mate 쏘울메이트,4.84,146,14,대구 달서구 새방로 23-6 1층 Soulmate 카페,10:00 - 21:00,0507-1380-6636,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '33', '친절해요': '30', '음료가 맛있어요': '26', '인테리어가 멋져요': '26', '매장이 청결해요': '25', '대화하기 좋아요': '13', '사진이 잘 나와요': '12', '디저트가 맛있어요': '10', '화장실이 깨끗해요': '9', '좌석이 편해요': '7', '가성비가 좋아요': '5', '특별한 메뉴가 있어요': '4', '집중하기 좋아요': '4', '뷰가 좋아요': '3', '주차하기 편해요': '2'}"
348,이곡2동 플랜 성서계대점,플랜 성서계대점,초기값,57,6,대구 달서구 서당로 50,08:00 - 22:00,053-553-0993,https://www.instagram.com/cafeplan_sungseo/,NO INFO,공사중,"{'커피가 맛있어요': '29', '음료가 맛있어요': '27', '친절해요': '21', '인테리어가 멋져요': '15', '매장이 청결해요': '15', '디저트가 맛있어요': '14', '가성비가 좋아요': '14', '사진이 잘 나와요': '12', '대화하기 좋아요': '7', '화장실이 깨끗해요': '5', '좌석이 편해요': '4', '집중하기 좋아요': '4', '특별한 메뉴가 있어요': '2'}"
349,이곡2동 카페드케냐,카페 드 케냐,4.41,75,26,대구 달서구 서당로17길 18,10:00 - 23:00,070-4176-9757,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '18', '친절해요': '10', '음료가 맛있어요': '9', '매장이 청결해요': '8', '집중하기 좋아요': '6', '대화하기 좋아요': '5', '좌석이 편해요': '4', '가성비가 좋아요': '4', '화장실이 깨끗해요': '4', '인테리어가 멋져요': '3', '디저트가 맛있어요': '2', '특별한 메뉴가 있어요': '2', '뷰가 좋아요': '2'}"
350,신당동 한량가비점,한량 가비점,초기값,54,13,대구 달서구 서당로3길 19-1 1층 카페,11:00 - 23:00,0507-1348-7567,NO INFO,"Since 2015년 9월의 마지막날 계대 동문 언저리에 탄생한 역사와 전통의 카페 한량가비점 입니다

-한량가비점에서는 대부분의 재료를 직접 만들어 사용하고 있습니다
-홀에서 가끔 운이 좋다면 가비를 만나실수 있습니다
-애견카페는 아니지만 애견 동반은 가능합니다

메뉴가 시즌에 따라 수시로 약간의 변동이 있습니다

잘부탁드리겠습니다",공사중,"{'가성비가 좋아요': '18', '음료가 맛있어요': '15', '빵이 맛있어요': '13', '커피가 맛있어요': '13', '친절해요': '12', '집중하기 좋아요': '9', '매장이 청결해요': '7', '좌석이 편해요': '5', '화장실이 깨끗해요': '3', '주차하기 편해요': '2', '특별한 메뉴가 있어요': '2', '대화하기 좋아요': '2'}"
351,이곡2동 래리커피,래리커피,초기값,58,23,대구 달서구 서당로7길 14 1층,정보없음,0507-1362-8221,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '28', '친절해요': '15', '인테리어가 멋져요': '11', '가성비가 좋아요': '10', '음료가 맛있어요': '8', '매장이 청결해요': '7', '좌석이 편해요': '5', '대화하기 좋아요': '4', '주차하기 편해요': '3', '디저트가 맛있어요': '1', '사진이 잘 나와요': '1', '특별한 메뉴가 있어요': '1'}"
352,이곡2동 레프트뱅크,레프트뱅크 성서계대점,초기값,128,10,대구 달서구 서당로7길 52 1층,"08:00 - 24:00
23:50 라스트오더",0507-1469-5583,NO INFO,"소중한 티타임을 위해서 음료와 디저트를 저희직원들이 정성을 담아 이쁘고 맛있게 드리기위해 노력하고 있어요.
@레프트뱅크 성서계대점@",공사중,"{'커피가 맛있어요': '53', '음료가 맛있어요': '45', '가성비가 좋아요': '35', '친절해요': '34', '매장이 청결해요': '17', '디저트가 맛있어요': '12', '인테리어가 멋져요': '9', '좌석이 편해요': '7', '사진이 잘 나와요': '7', '대화하기 좋아요': '7', '특별한 메뉴가 있어요': '6', '뷰가 좋아요': '3', '집중하기 좋아요': '2'}"
