,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
479,상인1동 테라,테라,4.41,119,초기값,대구 달서구 월곡로 268-6,NO INFO,053-631-5588,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '28', '대화하기 좋아요': '14', '가성비가 좋아요': '13', '좌석이 편해요': '10', '음료가 맛있어요': '9', '디저트가 맛있어요': '7', '친절해요': '7', '특별한 메뉴가 있어요': '5', '매장이 청결해요': '5', '인테리어가 멋져요': '4', '집중하기 좋아요': '2', '뷰가 좋아요': '2', '주차하기 편해요': '1'}"
480,상인2동 망원동티라미수 상인점,망원동티라미수 대구상인점,4.53,344,64,대구 달서구 월곡로 271 1층,11:00 - 22:00,053-633-2757,NO INFO,레트로한 매장에서 부드러운 티라미수와 고급스런 커피를 즐길 수 있는 망원동티라미수!,공사중,"{'디저트가 맛있어요': '68', '친절해요': '37', '커피가 맛있어요': '33', '음료가 맛있어요': '31', '특별한 메뉴가 있어요': '31', '매장이 청결해요': '22', '가성비가 좋아요': '18', '대화하기 좋아요': '15', '인테리어가 멋져요': '11', '사진이 잘 나와요': '6', '좌석이 편해요': '3', '화장실이 깨끗해요': '2', '주차하기 편해요': '1', '집중하기 좋아요': '1', '뷰가 좋아요': '1'}"
481,상인1동 차얌 대구상인역점,차얌 상인역점,4.48,642,20,대구 달서구 월곡로 294-2,NO INFO,053-633-9867,NO INFO,NO INFO,공사중,"{'가성비가 좋아요': '157', '음료가 맛있어요': '156', '커피가 맛있어요': '76', '친절해요': '47', '디저트가 맛있어요': '24', '특별한 메뉴가 있어요': '24', '매장이 청결해요': '24', '대화하기 좋아요': '9', '뷰가 좋아요': '5', '인테리어가 멋져요': '3', '좌석이 편해요': '2', '주차하기 편해요': '2', '화장실이 깨끗해요': '2', '집중하기 좋아요': '1'}"
482,상인1동 카페봄봄 월서점,카페봄봄 대구월서점,초기값,61,2,대구 달서구 월곡로 341,09:00 - 22:00,070-8233-2707,NO INFO,NO INFO,공사중,"{'가성비가 좋아요': '26', '친절해요': '17', '음료가 맛있어요': '13', '커피가 맛있어요': '9', '매장이 청결해요': '5', '디저트가 맛있어요': '3', '인테리어가 멋져요': '2'}"
483,상인2동 무온,무온,초기값,27,86,대구 달서구 월곡로45길 116 1층 무온(MOO_ON),"09:00 - 21:00
20:30 라스트오더",0507-1324-5545,https://blog.naver.com/cafe_moo_on,대구 달서구 상인동에 위치한 디저트 카페 무온 입니다. 맛있는 디저트와 커피 그리고 디저트와 잘 어울리는 쉐이크를 맛보실 수 있습니다...,공사중,"{'디저트가 맛있어요': '21', '친절해요': '20', '커피가 맛있어요': '19', '매장이 청결해요': '17', '인테리어가 멋져요': '12', '음료가 맛있어요': '11', '특별한 메뉴가 있어요': '7', '대화하기 좋아요': '7', '사진이 잘 나와요': '6', '차분한 분위기에요': '5', '가성비가 좋아요': '5', '화장실이 깨끗해요': '3', '좌석이 편해요': '2', '집중하기 좋아요': '2'}"
484,상인2동 더 램브,더 램브,4.78,227,361,대구 달서구 월곡로45길 76 더 램브,NO INFO,0507-1326-3834,https://instagram.com/cafe_thelamb_?igshid=YmMyMTA2M2Y=,"아늑하고 따뜻한 분위기의 더 램브 입니다.

풍미 가득한 커피향과 부드러운 디저트, 마음을 녹여주는 엔티크한 공간에서 머무는 사람들과 함께 시간이 흐를수록 더욱 가치와 깊이 있는 관계를 소망합니다.",공사중,"{'커피가 맛있어요': '95', '친절해요': '74', '디저트가 맛있어요': '59', '인테리어가 멋져요': '57', '음료가 맛있어요': '43', '대화하기 좋아요': '33', '매장이 청결해요': '29', '사진이 잘 나와요': '27', '특별한 메뉴가 있어요': '26', '좌석이 편해요': '24', '뷰가 좋아요': '17', '차가 맛있어요': '14', '가성비가 좋아요': '10', '집중하기 좋아요': '10', '화장실이 깨끗해요': '7', '주차하기 편해요': '2'}"
485,상인2동 작은별,작은별더치커피전문점,4.89,44,136,대구 달서구 월곡로47길 54 1층,13:00 - 19:00,0507-1309-8136,http://m.smartstore.naver.com/little_dutch,"작은별만의 특별한 블랜딩 더치커피입니다. 가정용, 선물용 따로 판매중이오며 고급진 더치커피를 합리적인 가격으로 만나뵙겠습니다'-'",공사중,"{'커피가 맛있어요': '6', '친절해요': '6', '음료가 맛있어요': '4', '가성비가 좋아요': '3'}"
486,상인2동 8시20분,8시20분,초기값,34,11,대구 달서구 월곡로53길 65 1층 (상인동),16:00 - 02:00,0507-1321-8473,https://www.instagram.com/8h._.20m,"배달 및 포장은 24시간 가능합니다 (배민, 요기요, 대구로를 이용해주세요) 홀 사용만 두시까지입니다 :)",공사중,"{'친절해요': '26', '음료가 맛있어요': '22', '커피가 맛있어요': '17', '인테리어가 멋져요': '13', '디저트가 맛있어요': '9', '사진이 잘 나와요': '9', '특별한 메뉴가 있어요': '8', '매장이 청결해요': '6', '대화하기 좋아요': '3', '가성비가 좋아요': '2'}"
487,상인2동 딥우드,딥우드 에스프레소,초기값,126,83,대구 달서구 월곡로53동길 10 1층 딥우드,10:00 - 19:00,0507-1361-4580,https://www.instagram.com/deepwood.cafe,최상의 스페셜티 커피를 제공합니다,공사중,"{'커피가 맛있어요': '105', '친절해요': '77', '디저트가 맛있어요': '60', '음료가 맛있어요': '45', '인테리어가 멋져요': '41', '매장이 청결해요': '31', '사진이 잘 나와요': '23', '특별한 메뉴가 있어요': '22', '가성비가 좋아요': '19', '대화하기 좋아요': '11', '화장실이 깨끗해요': '6', '집중하기 좋아요': '3', '좌석이 편해요': '2'}"
488,상인2동 설렘 상인점,설렘카페 상인점,4.5,95,초기값,대구 달서구 월곡로53동길 16-20 상인캐슬4,NO INFO,0507-1412-8594,NO INFO,NO INFO,공사중,"{'음료가 맛있어요': '53', '커피가 맛있어요': '50', '디저트가 맛있어요': '33', '가성비가 좋아요': '31', '특별한 메뉴가 있어요': '27', '친절해요': '23', '인테리어가 멋져요': '1', '매장이 청결해요': '1'}"
489,상인3동 카페온나,카페온나,4.49,207,169,대구 달서구 월곡로53동길 32,12:30 - 23:00,070-7608-2220,https://www.instagram.com/onna10000,NO INFO,공사중,"{'디저트가 맛있어요': '91', '친절해요': '67', '음료가 맛있어요': '66', '커피가 맛있어요': '60', '매장이 청결해요': '56', '인테리어가 멋져요': '50', '사진이 잘 나와요': '39', '대화하기 좋아요': '38', '가성비가 좋아요': '15', '특별한 메뉴가 있어요': '13', '좌석이 편해요': '11', '화장실이 깨끗해요': '9', '뷰가 좋아요': '6', '주차하기 편해요': '4', '집중하기 좋아요': '2', '반려동물과 가기 좋아요': '1', '종류가 다양해요': '1'}"
490,상인2동 가유,카페 가유,5,41,27,대구 달서구 월곡로53동길 58 1층 가유,10:00 - 19:00,0507-1366-5393,https://www.instagram.com/ga_you____,NO INFO,공사중,"{'디저트가 맛있어요': '31', '친절해요': '21', '특별한 메뉴가 있어요': '16', '매장이 청결해요': '16', '커피가 맛있어요': '14', '음료가 맛있어요': '11', '가성비가 좋아요': '11', '사진이 잘 나와요': '10', '인테리어가 멋져요': '8', '대화하기 좋아요': '6', '좌석이 편해요': '2', '집중하기 좋아요': '2', '화장실이 깨끗해요': '1'}"
491,상인2동 에프닷커피,에프닷커피,초기값,103,87,대구 달서구 월곡로53동길 58 오른쪽 (R),15:00 - 22:00,0507-1371-1228,https://www.instagram.com/fdot.coffee/,안녕하세요 대구 달서구 상인동에 위치하고 있는 에프닷커피(FDOT.COFFEE) 입니다. Finale의 약자를 따온 에프닷(F.)커피는 고객님들의 ...,공사중,"{'커피가 맛있어요': '67', '인테리어가 멋져요': '51', '친절해요': '47', '디저트가 맛있어요': '35', '음료가 맛있어요': '30', '사진이 잘 나와요': '25', '매장이 청결해요': '22', '특별한 메뉴가 있어요': '19', '대화하기 좋아요': '16', '집중하기 좋아요': '7', '화장실이 깨끗해요': '7', '가성비가 좋아요': '5', '좌석이 편해요': '4'}"
492,상인2동 컴피커피앤디저트,컴피커피앤디저트,4.72,110,102,대구 달서구 월곡로53동길 63 1층 컴피커피앤디저트,NO INFO,070-4047-1000,https://www.instagram.com/comfycoffee_dessert/,디저트소진시 조기마감해요!,공사중,"{'디저트가 맛있어요': '38', '친절해요': '31', '커피가 맛있어요': '24', '음료가 맛있어요': '20', '매장이 청결해요': '19', '인테리어가 멋져요': '16', '사진이 잘 나와요': '15', '대화하기 좋아요': '12', '특별한 메뉴가 있어요': '6', '아늑해요': '4', '집중하기 좋아요': '4', '차분한 분위기에요': '3', '가성비가 좋아요': '3', '뷰가 좋아요': '3', '좌석이 편해요': '2', '선물하기 좋아요': '1', '특별한 날 가기 좋아요': '1', '화장실이 깨끗해요': '1', '종류가 다양해요': '1'}"
493,진천동 구공카페,구공카페,초기값,237,129,대구 달서구 월배로 129 1층 구공카페진천점,08:00 - 22:00,0507-1303-4290,http://instagram.com/fun_90cafe,"Have a fun day :)

안녕하세요
달서구에서 가장 착한가격으로
즐거움이 있는 fun 구공카페 진천점입니다

착한가격 좋은재료 정성가득
항상 최선을 다해 준비하고 있어요^^

카페인충전 하시구 힐링되시는 하루 되세요

 미리 연락하시고 오시면
바로 take out 가능하세요^^

※ 캔시머 설치완료!! 캔용기도 500원추가시 포장배달 가능합니다

구공카페진천점
많이 찾아주세욤-!",공사중,"{'커피가 맛있어요': '111', '가성비가 좋아요': '99', '음료가 맛있어요': '55', '친절해요': '55', '디저트가 맛있어요': '32', '매장이 청결해요': '17', '특별한 메뉴가 있어요': '8', '인테리어가 멋져요': '7', '대화하기 좋아요': '5', '뷰가 좋아요': '5', '집중하기 좋아요': '4', '좌석이 편해요': '3', '주차하기 편해요': '3', '사진이 잘 나와요': '3'}"
494,유천동 아로마,아로마,4.46,197,초기값,대구 달서구 월배로 13,09:00 - 22:00,053-644-0852,NO INFO,NO INFO,공사중,"{'친절해요': '40', '커피가 맛있어요': '37', '음료가 맛있어요': '30', '대화하기 좋아요': '30', '인테리어가 멋져요': '25', '특별한 메뉴가 있어요': '21', '매장이 청결해요': '20', '가성비가 좋아요': '16', '디저트가 맛있어요': '14', '화장실이 깨끗해요': '12', '좌석이 편해요': '9', '집중하기 좋아요': '5', '주차하기 편해요': '4', '뷰가 좋아요': '3', '사진이 잘 나와요': '1'}"
495,진천동 카페루멘,카페루멘,4.61,174,12,대구 달서구 월배로 141 여성아이병원 1층 (월배역 1번 출구 바로 앞),NO INFO,053-644-7477,NO INFO,"저희 카페 루멘에서는 최상급 원두만을 사용합니다.
모든 커피 디카페인 가능 (추가금 없이 무료)
스위스 워터 디카페인 (카페인 99.9 % 제거)",공사중,"{'커피가 맛있어요': '41', '친절해요': '25', '음료가 맛있어요': '19', '매장이 청결해요': '15', '디저트가 맛있어요': '13', '가성비가 좋아요': '5', '대화하기 좋아요': '5', '좌석이 편해요': '4', '뷰가 좋아요': '3', '주차하기 편해요': '2', '사진이 잘 나와요': '2', '집중하기 좋아요': '2', '혼밥하기 좋아요': '1', '인테리어가 멋져요': '1', '특별한 메뉴가 있어요': '1', '화장실이 깨끗해요': '1'}"
496,상인2동 탑클래스커피 상인점,탑클래스커피 상인점,4.34,66,12,대구 달서구 월배로 160 1층 탑클래스커피,정보없음,0507-1470-0779,NO INFO,"- 핸드드립, 더치커피 전문

 - 스페셜티 커피 원두 판매

-교육문의-
SCA(스페셜티 커피 협회)
 - 바리스타 스킬
 - 브루잉 스킬
 - 로스팅 스킬
SCENTONE(센톤)
 - 커피조향사
 - 커피감별사",공사중,"{'커피가 맛있어요': '19', '음료가 맛있어요': '8', '친절해요': '8', '매장이 청결해요': '6', '가성비가 좋아요': '4', '집중하기 좋아요': '3', '대화하기 좋아요': '3', '디저트가 맛있어요': '2', '인테리어가 멋져요': '2', '사진이 잘 나와요': '2', '좌석이 편해요': '1', '화장실이 깨끗해요': '1', '뷰가 좋아요': '1'}"
497,진천동 감성커피 월배점,감성커피 월배점,4.61,211,26,대구 달서구 월배로 165 1층,11:00 - 22:00,0507-1354-1362,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '88', '친절해요': '58', '가성비가 좋아요': '54', '음료가 맛있어요': '46', '디저트가 맛있어요': '31', '매장이 청결해요': '27', '인테리어가 멋져요': '24', '특별한 메뉴가 있어요': '22', '대화하기 좋아요': '21', '좌석이 편해요': '10', '뷰가 좋아요': '9', '집중하기 좋아요': '4', '사진이 잘 나와요': '3', '화장실이 깨끗해요': '2', '주차하기 편해요': '1'}"
498,상인2동 댕쓰커피,댕쓰커피,4,30,초기값,대구 달서구 월배로 166 탑스빌딩 1층 댕쓰커피,10:00 - 19:00,0507-1358-9499,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '10', '친절해요': '10', '음료가 맛있어요': '5', '가성비가 좋아요': '5', '매장이 청결해요': '5', '디저트가 맛있어요': '3', '좌석이 편해요': '1', '인테리어가 멋져요': '1', '주차하기 편해요': '1'}"
499,상인2동 슈드해브커피,슈드해브커피,4.77,539,210,대구 달서구 월배로 176 2층,NO INFO,053-633-6633,https://www.instagram.com/shouldhave_coffee,기본에 충실한 커피를 제공합니다. Should Have + Coffee 대로변 2층이라 주차장이 따로 없습니 다,공사중,"{'커피가 맛있어요': '357', '디저트가 맛있어요': '175', '친절해요': '150', '음료가 맛있어요': '131', '인테리어가 멋져요': '113', '매장이 청결해요': '106', '대화하기 좋아요': '75', '좌석이 편해요': '68', '뷰가 좋아요': '64', '특별한 메뉴가 있어요': '61', '집중하기 좋아요': '55', '가성비가 좋아요': '49', '사진이 잘 나와요': '45', '화장실이 깨끗해요': '29', '차분한 분위기에요': '1', '빵이 맛있어요': '1', '컨셉이 독특해요': '1', '음악이 좋아요': '1', '주차하기 편해요': '1', '오래 머무르기 좋아요': '1'}"
500,상인1동 몬스터커피 상인점,몬스터커피 상인점,4.68,289,11,대구 달서구 월배로 199,NO INFO,053-201-0115,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '93', '가성비가 좋아요': '59', '친절해요': '45', '음료가 맛있어요': '43', '매장이 청결해요': '15', '특별한 메뉴가 있어요': '13', '디저트가 맛있어요': '8', '대화하기 좋아요': '3', '좌석이 편해요': '2', '인테리어가 멋져요': '1', '주차하기 편해요': '1', '사진이 잘 나와요': '1', '화장실이 깨끗해요': '1', '뷰가 좋아요': '1'}"
501,상인2동 카페봄봄 월배점,카페봄봄 월배점,4.68,153,초기값,대구 달서구 월배로 206,08:30 - 21:30,053-721-8008,http://www.cafebombom.co.kr/,저희 카페봄봄은 최상급으로 엄선된 스페셜티 블 렌딩 원두를 사용하여 깊은맛과 향을 제공해드리 고 있습니다 또한 다양한 음료와 디저트도...,공사중,"{'커피가 맛있어요': '44', '가성비가 좋아요': '30', '음료가 맛있어요': '27', '친절해요': '15', '디저트가 맛있어요': '7', '특별한 메뉴가 있어요': '5', '매장이 청결해요': '4', '인테리어가 멋져요': '2', '사진이 잘 나와요': '2', '대화하기 좋아요': '2', '좌석이 편해요': '1', '주차하기 편해요': '1', '집중하기 좋아요': '1', '뷰가 좋아요': '1'}"
502,상인2동 하삼동커피 상인역3번출구점,하삼동커피 상인역3번출구점,초기값,21,1,대구 달서구 월배로 220 1층,"07:30 - 22:00
21:40 라스트오더",0507-1437-0803,NO INFO,개인카페경력이 있는 점주가 매일아침 하삼동만의 시그니처 원두로 원두의 맛을 조절하여 맛있는 커피를 드실 수 있습니다 :) 또 상인역 3번출구 정말 바로 앞에 위치해 있어요!,공사중,"{'친절해요': '11', '가성비가 좋아요': '11', '커피가 맛있어요': '8', '좌석이 편해요': '3', '음료가 맛있어요': '3', '매장이 청결해요': '2', '인테리어가 멋져요': '1', '주차하기 편해요': '1', '사진이 잘 나와요': '1', '특별한 메뉴가 있어요': '1'}"
503,상인1동 공차 롯데상인점,공차 롯데백화점 상인점,4.39,354,초기값,대구 달서구 월배로 232 지하1층,10:30 - 20:00,053-258-2007,NO INFO,NO INFO,공사중,"{'음료가 맛있어요': '81', '차가 맛있어요': '47', '친절해요': '22', '특별한 메뉴가 있어요': '15', '매장이 청결해요': '12', '주차하기 편해요': '9', '디저트가 맛있어요': '7', '가성비가 좋아요': '6', '화장실이 깨끗해요': '3', '좌석이 편해요': '2', '대화하기 좋아요': '2', '인테리어가 멋져요': '1', '사진이 잘 나와요': '1', '뷰가 좋아요': '1'}"
504,송현2동 마시그래이 월촌역점,마시그래이 월촌역점,4.17,86,초기값,대구 달서구 월배로 329,09:00 - 22:00,053-657-5901,NO INFO,NO INFO,공사중,"{'친절해요': '30', '커피가 맛있어요': '28', '가성비가 좋아요': '25', '음료가 맛있어요': '21', '매장이 청결해요': '11', '좌석이 편해요': '2', '디저트가 맛있어요': '2', '사진이 잘 나와요': '1', '집중하기 좋아요': '1', '대화하기 좋아요': '1', '뷰가 좋아요': '1'}"
505,유천동 카페 힘(cafe hymn),카페 힘,4.49,101,초기값,대구 달서구 월배로 33-16 1층,"10:00 - 21:00
20:30 라스트오더",0506-725-2445,https://blog.naver.com/cafe__hymn,NO INFO,공사중,"{'커피가 맛있어요': '17', '디저트가 맛있어요': '11', '친절해요': '10', '음료가 맛있어요': '9', '매장이 청결해요': '9', '대화하기 좋아요': '9', '가성비가 좋아요': '7', '사진이 잘 나와요': '3', '좌석이 편해요': '2', '주차하기 편해요': '2', '집중하기 좋아요': '2', '인테리어가 멋져요': '1', '화장실이 깨끗해요': '1'}"
506,송현1동 서로커피,서로커피 송현점,초기값,52,8,대구 달서구 월배로 340 102동 15호,NO INFO,0507-1375-8302,NO INFO,안녕하세요 국내최초 발아해서 만든 진하고 향이좋은 커피전문점 서로커피입니다~건강에도 좋은 쌀로만든 호두과자도 추천드려요~^^,공사중,"{'친절해요': '31', '디저트가 맛있어요': '26', '커피가 맛있어요': '23', '가성비가 좋아요': '15', '음료가 맛있어요': '14', '매장이 청결해요': '14', '특별한 메뉴가 있어요': '6', '집중하기 좋아요': '2', '대화하기 좋아요': '2'}"
507,송현2동 포레스트플로어,포레스트 플로어,4.6,56,537,대구 달서구 월배로 356-1,10:00 - 24:00,0507-1305-2547,http://www.forestfloor.co.kr,식물과 커피가 있는 식물 카페입니다.,공사중,"{'커피가 맛있어요': '16', '인테리어가 멋져요': '9', '친절해요': '8', '대화하기 좋아요': '7', '음료가 맛있어요': '6', '뷰가 좋아요': '5', '좌석이 편해요': '3', '디저트가 맛있어요': '3', '사진이 잘 나와요': '3', '가성비가 좋아요': '3', '화장실이 깨끗해요': '3', '주차하기 편해요': '2', '집중하기 좋아요': '2', '특별한 메뉴가 있어요': '1'}"
508,송현1동 이디야커피 대구송현점,이디야커피 대구송현점,4.45,490,14,대구 달서구 월배로 379,"10:30 - 23:00
22:30 라스트오더",053-654-0700,http://www.ediya.com/,"Always beside you, EDIYA COFFEE
일상 속 모두에게 커피를 통한 휴식과 영감을 제공하는 이디야커피는,
대한민국의 커피 문화를 만들어가는 가장 가까운 안식처입니다.",공사중,"{'커피가 맛있어요': '116', '친절해요': '59', '음료가 맛있어요': '52', '가성비가 좋아요': '50', '매장이 청결해요': '42', '디저트가 맛있어요': '35', '대화하기 좋아요': '32', '주차하기 편해요': '27', '좌석이 편해요': '26', '집중하기 좋아요': '25', '인테리어가 멋져요': '11', '특별한 메뉴가 있어요': '8', '사진이 잘 나와요': '7', '화장실이 깨끗해요': '4', '뷰가 좋아요': '2', '차분한 분위기에요': '1'}"
509,송현1동 카페다올,카페다올,초기값,32,4,대구 달서구 월배로 398,09:30 - 20:00,0507-1366-2677,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '8', '음료가 맛있어요': '4', '친절해요': '4', '가성비가 좋아요': '4', '디저트가 맛있어요': '3', '인테리어가 멋져요': '2', '주차하기 편해요': '1', '매장이 청결해요': '1', '집중하기 좋아요': '1'}"
510,송현1동 모네꽃을그리다,"모네, 꽃을 그리다",초기값,60,10,대구 달서구 월배로 424 1층,10:00 - 22:00,053-656-6323,NO INFO,커피와 꽃을 함께 만나 보실 수 있습니다. 스페셜 원두로 깊은 커피의 풍미를 느낄수 있습니다.,공사중,"{'친절해요': '10', '매장이 청결해요': '10', '커피가 맛있어요': '9', '대화하기 좋아요': '9'}"
