,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
793,구지면 턴커피,턴커피 현풍점,초기값,31,20,대구 달성군 현풍읍 테크노대로 61 116호,NO INFO,0507-1323-1669,https://cafe.naver.com/turncoffeelab,"안녕하세요! 턴커피입니다.
방문해주셔서 감사합니다.
>> 바리스타 교육 및 개인창업컨설팅 과 턴커피 프렌차이즈 가맹점 교육 진행합니다
>> 커피 메뉴 외에도 원두와 드립백, 콜드브루 판매중입니다.
>> 원두는 매장과 배달의민족, 스마트스토어에서 주문가능합니다.
>> 턴커피랩에서 바리스타교육도 함께하고 있습니다.",공사중,"{'커피가 맛있어요': '23', '친절해요': '11', '가성비가 좋아요': '5', '음료가 맛있어요': '4', '특별한 메뉴가 있어요': '4', '인테리어가 멋져요': '3', '포장이 깔끔해요': '2', '매장이 청결해요': '2', '컨셉이 독특해요': '1', '디저트가 맛있어요': '1', '주차하기 편해요': '1'}"
794,현풍읍 카페오키도키,카페 오키도키,초기값,15,8,대구 달성군 현풍읍 테크노북로 33-1 1층,"12:00 - 20:30
20:00 라스트오더",010-9289-6097,NO INFO,"안녕하세요!
이번에 오픈하게된 카페 오키도키 입니다.
위치는 대구 현풍 일동미라주, LH천년나무 사이
작은사거리 코너에 위치하고 있습니다!

저희 카페는 오멜라스 인도블렌딩 원두를 사용하고 있습니다!
고소한 브라질을 베이스로 기반을 두고
콜롬비아 고유의 진한 단맛을 주고
인도의 묵직함과 곡식의 구수함을 더한 커피자체의
밸런스와 단맛에 집중한 원두라 보시면 됩니다.

앞으로 저희 카페 오키도키 많이 예뻐해주시고
많이 들러주세요! 감사합니다.",공사중,"{'친절해요': '8', '매장이 청결해요': '8', '커피가 맛있어요': '5', '음료가 맛있어요': '4', '인테리어가 멋져요': '4', '가성비가 좋아요': '2', '집중하기 좋아요': '2', '디저트가 맛있어요': '1', '특별한 메뉴가 있어요': '1', '대화하기 좋아요': '1'}"
795,현풍읍 보람베이킹카페,보람베이킹카페,4.65,118,31,대구 달성군 현풍읍 테크노북로 33-8 1층,NO INFO,010-6311-9960,http://www.instagram.com/boram_bakingcafe,NO INFO,공사중,"{'커피가 맛있어요': '17', '친절해요': '15', '빵이 맛있어요': '12', '특별한 메뉴가 있어요': '12', '대화하기 좋아요': '9', '가성비가 좋아요': '6', '음료가 맛있어요': '3', '매장이 청결해요': '3', '인테리어가 멋져요': '2', '주차하기 편해요': '2', '집중하기 좋아요': '1', '뷰가 좋아요': '1'}"
796,현풍읍 베이크앤드,베이크앤드,초기값,91,8,대구 달성군 현풍읍 테크노북로3길 6 1층,12:00 - 19:00,0507-1390-9499,https://www.instagram.com/bakeand_,디저트와 커피를 팔아요,공사중,"{'디저트가 맛있어요': '83', '친절해요': '64', '매장이 청결해요': '46', '인테리어가 멋져요': '40', '특별한 메뉴가 있어요': '39', '커피가 맛있어요': '23', '음료가 맛있어요': '21', '사진이 잘 나와요': '13', '가성비가 좋아요': '5', '아늑해요': '3', '대화하기 좋아요': '3', '선물하기 좋아요': '2', '주차하기 편해요': '2', '빵이 맛있어요': '1', '포장이 깔끔해요': '1', '특별한 날 가기 좋아요': '1', '집중하기 좋아요': '1'}"
797,현풍읍 탑리터 현풍점,탑리터 현풍점,초기값,294,32,대구 달성군 현풍읍 테크노상업로 20 탑리터현풍점,08:00 - 24:00,0507-1310-1446,NO INFO,대구 상생프로젝트 카페 탑리터 입니다. 대구 top 많은 사랑 부탁드립니다~,공사중,"{'커피가 맛있어요': '136', '가성비가 좋아요': '119', '친절해요': '78', '음료가 맛있어요': '64', '디저트가 맛있어요': '25', '매장이 청결해요': '8', '특별한 메뉴가 있어요': '7', '인테리어가 멋져요': '5', '주차하기 편해요': '5', '뷰가 좋아요': '5', '대화하기 좋아요': '4', '좌석이 편해요': '2', '화장실이 깨끗해요': '2', '메뉴 구성이 알차요': '1', '사진이 잘 나와요': '1'}"
798,현풍읍 더리터 현풍점,더리터 현풍점,초기값,73,3,대구 달성군 현풍읍 테크노상업로 26,07:00 - 22:00,053-611-3750,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '31', '친절해요': '28', '가성비가 좋아요': '23', '음료가 맛있어요': '16', '디저트가 맛있어요': '4', '특별한 메뉴가 있어요': '3', '매장이 청결해요': '3'}"
799,현풍읍 젤로,젤로 커피&눈꽃빙수 현풍점,초기값,57,3,대구 달성군 현풍읍 테크노상업로 30 1층 116호,NO INFO,070-8691-3485,NO INFO,NO INFO,공사중,"{'디저트가 맛있어요': '28', '커피가 맛있어요': '20', '음료가 맛있어요': '15', '친절해요': '6', '특별한 메뉴가 있어요': '5', '인테리어가 멋져요': '4', '가성비가 좋아요': '4', '대화하기 좋아요': '4', '주차하기 편해요': '2', '좌석이 편해요': '1'}"
800,현풍읍 핑퐁커피 현풍점,핑퐁커피 현풍점,4.67,70,47,대구 달성군 현풍읍 테크노상업로 34 102호,10:00 - 19:00,0507-1381-4163,http://www.pingpongcoffee.co.kr,"당신이 일상에서 만나는 한 잔의 커피는
가장 완벽하고, 합리적이어야 합니다.
일상에서의 작은 행복, 핑퐁커피를 만나보세요.

*매주 토요일은 휴무입니다.",공사중,"{'친절해요': '23', '커피가 맛있어요': '21', '디저트가 맛있어요': '15', '음료가 맛있어요': '14', '매장이 청결해요': '11', '가성비가 좋아요': '5', '특별한 메뉴가 있어요': '4', '인테리어가 멋져요': '3', '좌석이 편해요': '1', '주차하기 편해요': '1', '사진이 잘 나와요': '1', '집중하기 좋아요': '1', '화장실이 깨끗해요': '1'}"
801,현풍읍 텐퍼센트커피 대구테크노폴리스점,텐퍼센트커피 대구테크노폴리스점,초기값,235,25,대구 달성군 현풍읍 테크노상업로 52,08:30 - 21:00,053-611-2432,http://www.tenpercentcoffee.com/,NO INFO,공사중,"{'커피가 맛있어요': '155', '친절해요': '56', '가성비가 좋아요': '49', '음료가 맛있어요': '45', '매장이 청결해요': '36', '인테리어가 멋져요': '32', '디저트가 맛있어요': '15', '특별한 메뉴가 있어요': '14', '대화하기 좋아요': '14', '사진이 잘 나와요': '9', '좌석이 편해요': '7', '집중하기 좋아요': '4', '주차하기 편해요': '2', '화장실이 깨끗해요': '2', '음식이 빨리 나와요': '1'}"
802,현풍읍 리970,RE970,초기값,37,20,대구 달성군 현풍읍 테크노중앙대로 243 108호,NO INFO,0507-1333-9732,https://www.instagram.com/re970_bbang,안녕하세요. 현풍 테크노폴리스에 위치한 RE:97 0입니다 모든디저트는 수제로 만들어지고 있어 요ㅎㅎ,공사중,"{'디저트가 맛있어요': '25', '커피가 맛있어요': '18', '친절해요': '15', '인테리어가 멋져요': '11', '특별한 메뉴가 있어요': '11', '매장이 청결해요': '11', '음료가 맛있어요': '6', '사진이 잘 나와요': '6', '대화하기 좋아요': '5', '주차하기 편해요': '2', '좌석이 편해요': '1', '가성비가 좋아요': '1', '집중하기 좋아요': '1'}"
803,현풍읍 하삼동커피 대구현풍테크노점,하삼동커피 현풍테크노점,초기값,83,4,대구 달성군 현풍읍 테크노중앙대로 243 타임스퀘어 104호,08:00 - 22:00,0507-1385-0026,NO INFO,"하삼동커피 현풍테크노점(버거킹옆)
오픈합니다^^
항상청결하고 고객에게 최선을다하며
항상 고객을위하는 마음으로 항상노력하는
하삼동커피 테크노점이 되겠습니다
많은이용부탁드리겠습니다 ,
감사합니다~^~^",공사중,"{'가성비가 좋아요': '33', '커피가 맛있어요': '32', '친절해요': '32', '음료가 맛있어요': '24', '매장이 청결해요': '20', '인테리어가 멋져요': '12', '좌석이 편해요': '11', '대화하기 좋아요': '8', '디저트가 맛있어요': '7', '주차하기 편해요': '6', '사진이 잘 나와요': '5', '특별한 메뉴가 있어요': '5', '화장실이 깨끗해요': '2', '뷰가 좋아요': '2'}"
804,현풍읍 소소베이크샵,소소베이크샵,초기값,17,12,대구 달성군 현풍읍 테크노중앙대로5길 15-13 1층 103호,NO INFO,0507-1465-0146,https://smartstore.naver.com/xoxobakeshop,"xoxo bake shop은 구움과자류 ,케이크,디저트를 판매하는 매장이며 택배 ,답례품,배달,포장,취미베이킹클래스,키즈베이킹클래스를 전문으로 합니다 .홀운영은 따로 안하며 테이크아웃전문 매장입니다.",공사중,"{'디저트가 맛있어요': '14', '친절해요': '12', '특별한 메뉴가 있어요': '8', '음료가 맛있어요': '6', '커피가 맛있어요': '5', '가성비가 좋아요': '5', '매장이 청결해요': '5', '사진이 잘 나와요': '2', '좌석이 편해요': '1', '음식이 빨리 나와요': '1', '인테리어가 멋져요': '1'}"
805,현풍읍 디포타,디포타,4.76,137,45,대구 달성군 현풍읍 테크노중앙대로5길 2-6,08:00 - 22:00,010-4797-3319,https://www.instagram.com/dpotacoffee/,NO INFO,공사중,"{'커피가 맛있어요': '29', '디저트가 맛있어요': '22', '음료가 맛있어요': '15', '친절해요': '15', '대화하기 좋아요': '13', '매장이 청결해요': '11', '집중하기 좋아요': '10', '인테리어가 멋져요': '9', '특별한 메뉴가 있어요': '9', '가성비가 좋아요': '7', '사진이 잘 나와요': '3', '화장실이 깨끗해요': '3', '뷰가 좋아요': '3', '좌석이 편해요': '2', '주차하기 편해요': '2'}"
806,현풍읍 피컵요거트,피컵요거트 테크노폴리스점,초기값,96,10,대구 달성군 현풍읍 테크노중앙대로5길 8 1층,NO INFO,010-8025-4576,https://www.instagram.com/picup_yogurt_techno?igshid=YmMyMTA2M2Y=,"피컵의 그릭요거트는 72시간 동안 발효 , 유청제거, 숙성 단계를 거쳐 만들어집니다.

피컵 퓨전 그릭요거트란 ?
- 꾸덕한 무가당 플레인 그릭요거트를 베이스로 하여, 직접 끓인 청을 첨가해 만듭니다.

(전 과정이 수제이며 방부제, 설탕 등이 들어가지 않습니다.)

30가지 맛의 수제 그릭요거트와
직접 구운 3종 그래놀라로 맛도 건강도 챙겨보세요.

다이어터,유지어터, 어린이 간식은 물론
간편한 한끼 식사 대용으로도 좋아요.

(재고 소진시 조기마감 합니다.)",공사중,"{'친절해요': '75', '매장이 청결해요': '65', '디저트가 맛있어요': '63', '특별한 메뉴가 있어요': '62', '인테리어가 멋져요': '27', '주차하기 편해요': '7', '사진이 잘 나와요': '7', '가성비가 좋아요': '5', '음료가 맛있어요': '3', '대화하기 좋아요': '2', '커피가 맛있어요': '1'}"
807,구지면 카페플록,카페 플록,초기값,190,103,대구 달성군 현풍읍 현풍동로 157 현풍읍 부리 246-1번지,"10:30 - 21:00
20:20 라스트오더",053-614-2049,https://www.instagram.com/cafe.flock/,"안녕하세요
대구 현풍에 위치한 신규 카페 플록(Flock) 입니다
Flock은 모이다는 의미로!
좋아하는 사람들과 모여,
따뜻한 이야기와 시간을 보내기 위한 공간으로 만들었습니다
카페 Flock 과 함께 좋아하는 사람들과
좋은 시간 보내주세요",공사중,"{'뷰가 좋아요': '88', '주차하기 편해요': '75', '커피가 맛있어요': '61', '매장이 청결해요': '57', '친절해요': '47', '좌석이 편해요': '44', '인테리어가 멋져요': '41', '디저트가 맛있어요': '38', '음료가 맛있어요': '33', '대화하기 좋아요': '30', '화장실이 깨끗해요': '25', '사진이 잘 나와요': '12', '특별한 메뉴가 있어요': '6', '집중하기 좋아요': '6'}"
808,현풍읍 듀엣위드유,듀엣위드유,4.33,66,14,대구 달성군 현풍읍 현풍로6길 5 302호,NO INFO,0507-1439-8956,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '16', '친절해요': '16', '음료가 맛있어요': '15', '인테리어가 멋져요': '10', '디저트가 맛있어요': '8', '뷰가 좋아요': '8', '가성비가 좋아요': '5', '매장이 청결해요': '5', '대화하기 좋아요': '5', '사진이 잘 나와요': '4', '특별한 메뉴가 있어요': '3', '좌석이 편해요': '2', '주차하기 편해요': '2', '화장실이 깨끗해요': '1'}"
809,현풍읍 재동커피,재동커피,초기값,12,5,대구 달성군 현풍읍 현풍중앙로 122-9 1층,NO INFO,010-5623-2439,NO INFO,브루잉커피가 맛있는 집 입니다 ^^ 여기는 게으름 피우는곳~ 쉬러오세요,공사중,"{'커피가 맛있어요': '11', '친절해요': '8', '음료가 맛있어요': '4', '가성비가 좋아요': '4', '특별한 메뉴가 있어요': '4', '사진이 잘 나와요': '3', '매장이 청결해요': '3', '좌석이 편해요': '2', '디저트가 맛있어요': '2', '인테리어가 멋져요': '2', '집중하기 좋아요': '2', '대화하기 좋아요': '2'}"
810,현풍읍 위치커피 현풍점,위치커피 대구현풍점,초기값,63,1,대구 달성군 현풍읍 현풍중앙로 28,NO INFO,0507-1488-2261,NO INFO,"WITCH COFFEE [현풍점]에만 있는
Special Menu :)

[샌드위치/ 크로플 SET 구매시]
@아메리카노 1000원 할인
(쿠폰적용가능)
@포장 가능
@샌드위치는 주문 즉시 조리하기 때문에 5~10분정도
소요될 수 있습니다. 미리 전화주시면 최대한 빨리
준비해드리겠습니다:)",공사중,"{'커피가 맛있어요': '8', '음료가 맛있어요': '7', '친절해요': '5', '가성비가 좋아요': '4', '좌석이 편해요': '2', '디저트가 맛있어요': '2', '특별한 메뉴가 있어요': '2', '매장이 청결해요': '2', '대화하기 좋아요': '2', '인테리어가 멋져요': '1', '화장실이 깨끗해요': '1'}"
811,화원읍 마시그래이 명곡점,마시그래이 명곡점,4.48,138,초기값,대구 달성군 화원읍 명곡로 14,NO INFO,053-637-0017,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '30', '가성비가 좋아요': '22', '음료가 맛있어요': '14', '친절해요': '14', '매장이 청결해요': '6', '특별한 메뉴가 있어요': '5', '인테리어가 멋져요': '3', '디저트가 맛있어요': '2', '대화하기 좋아요': '1'}"
812,화원읍 카페봄봄 명곡점,카페봄봄 명곡점,4.12,221,초기값,대구 달성군 화원읍 명곡로 9 명곡미래빌 1단지 상가 106호,10:00 - 22:00,053-631-4022,http://cafebombom.co.kr,NO INFO,공사중,"{'커피가 맛있어요': '89', '가성비가 좋아요': '62', '친절해요': '59', '음료가 맛있어요': '58', '매장이 청결해요': '18', '디저트가 맛있어요': '6', '특별한 메뉴가 있어요': '5', '대화하기 좋아요': '3', '좌석이 편해요': '2', '인테리어가 멋져요': '2', '주차하기 편해요': '2', '사진이 잘 나와요': '2', '화장실이 깨끗해요': '2', '뷰가 좋아요': '2', '집중하기 좋아요': '1'}"
813,화원읍 카페낙원,카페낙원,초기값,37,8,대구 달성군 화원읍 명천로 142 1층,"11:00 - 16:00
15:30 라스트오더",0507-1340-0836,https://www.instagram.com/cafe_nakwon,"안녕하세요! 카페낙원입니다.

-전화 주문 예약 가능합니다-

<저희는 스페셜티 커피 원두로 음료를 제조하고 있습니다>

찾아주시는 모든 분들이
편안하게 쉴 수 있는 공간이기를 바라며
상호를 [낙원]이라고 지었습니다.
오늘도 좋은 하루 되세요 :-)",공사중,"{'커피가 맛있어요': '20', '인테리어가 멋져요': '17', '친절해요': '17', '매장이 청결해요': '13', '음료가 맛있어요': '11', '디저트가 맛있어요': '6', '사진이 잘 나와요': '6', '특별한 메뉴가 있어요': '4', '가성비가 좋아요': '3', '집중하기 좋아요': '2', '주차하기 편해요': '1', '대화하기 좋아요': '1'}"
814,옥포읍 바람이불어오는곳,카페 바람이 불어오는곳,4.56,106,초기값,대구 달성군 화원읍 명천로 250 설화명곡역,11:00 - 22:00,0507-1343-1052,http://instagram.com/wind_blow_cafe,"달성군 화원명곡에 위치한 카페입니다~
조용한 독서모임
엄마들 모임할수있는 별도 단체공간있습니다^^
커피는 기본이고 수제청을 베이스로 한 음료와 화려하진 않지만 정성껏 만든 디저트가 준비되어 있습니다~^^
언제든 들러주세요~~",공사중,"{'커피가 맛있어요': '23', '음료가 맛있어요': '18', '친절해요': '15', '디저트가 맛있어요': '13', '대화하기 좋아요': '8', '가성비가 좋아요': '7', '화장실이 깨끗해요': '7', '매장이 청결해요': '6', '좌석이 편해요': '2', '인테리어가 멋져요': '2', '특별한 메뉴가 있어요': '2', '뷰가 좋아요': '2', '집중하기 좋아요': '1'}"
815,화원읍 자연카페,자연카페,4.72,58,40,대구 달성군 화원읍 명천로33길 48 1층,NO INFO,0507-1447-2356,NO INFO,우리 [자연카페]는 화원의 좋은 경치 속에 위치한 카페로서 잠시 도심에서 벗어나 깨끗한 공기와 아름다운 자연을 보며 힐링하는 카페입니다,공사중,"{'가성비가 좋아요': '15', '커피가 맛있어요': '13', '친절해요': '10', '음료가 맛있어요': '5', '매장이 청결해요': '5', '인테리어가 멋져요': '4', '대화하기 좋아요': '4', '화장실이 깨끗해요': '3', '디저트가 맛있어요': '2', '집중하기 좋아요': '2', '주차하기 편해요': '1', '특별한 메뉴가 있어요': '1', '뷰가 좋아요': '1'}"
816,화원읍 카페설화,카페설화,초기값,24,1,대구 달성군 화원읍 비슬로 2406 1층,10:00 - 21:00,053-288-8943,https://www.instagram.com/cafe.seolhwa,눈꽃처럼 밝은 설화마을에 위치한 카페설화입니다. 케이크 맛 보장하는 케이크 맛집입니다!,공사중,"{'커피가 맛있어요': '14', '디저트가 맛있어요': '13', '친절해요': '13', '가성비가 좋아요': '9', '음료가 맛있어요': '6', '매장이 청결해요': '5', '특별한 메뉴가 있어요': '3', '대화하기 좋아요': '3', '화장실이 깨끗해요': '3', '좌석이 편해요': '2', '주문제작을 잘해줘요': '1', '인테리어가 멋져요': '1'}"
817,옥포읍 이디야커피 대구설화명곡점,이디야커피 설화명곡점,4.51,519,12,대구 달성군 화원읍 비슬로 2503 이디야커피 설화명곡점,09:00 - 22:00,0507-1376-5736,http://www.ediya.com/,"Always beside you, EDIYA COFFEE
일상 속 모두에게 커피를 통한 휴식과 영감을 제공하는 이디야커피는,
대한민국의 커피 문화를 만들어가는 가장 가까운 안식처입니다.",공사중,"{'커피가 맛있어요': '236', '친절해요': '139', '음료가 맛있어요': '123', '매장이 청결해요': '107', '대화하기 좋아요': '76', '가성비가 좋아요': '74', '좌석이 편해요': '67', '디저트가 맛있어요': '67', '주차하기 편해요': '64', '집중하기 좋아요': '49', '인테리어가 멋져요': '39', '화장실이 깨끗해요': '39', '특별한 메뉴가 있어요': '12', '뷰가 좋아요': '10', '사진이 잘 나와요': '6', '아늑해요': '1'}"
818,화원읍 가져가커피,가져가커피&빈티지,4.59,62,초기값,대구 달성군 화원읍 비슬로 2545 화원이진캐스빌 상가 213호,NO INFO,010-5419-2361,https://blog.naver.com/tjdrlwo1002,"캔커피로 리뉴얼 오픈 했습니다 많은 관심과 사랑 부탁드립니다
가격인하됬다고 해서 원두가 바뀌거나 하지 않습니다
여전히 레인포레스트 인증 원두 사용중입니다",공사중,"{'친절해요': '19', '가성비가 좋아요': '19', '커피가 맛있어요': '14', '디저트가 맛있어요': '13', '음료가 맛있어요': '11', '특별한 메뉴가 있어요': '8', '매장이 청결해요': '6', '좌석이 편해요': '1', '주차하기 편해요': '1', '집중하기 좋아요': '1', '대화하기 좋아요': '1', '화장실이 깨끗해요': '1', '뷰가 좋아요': '1'}"
819,화원읍 카페봄봄 대구 화원점,카페봄봄 화원점,4.46,344,초기값,대구 달성군 화원읍 비슬로 2578 1층,08:00 - 21:30,053-637-2335,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '65', '가성비가 좋아요': '52', '음료가 맛있어요': '38', '친절해요': '38', '매장이 청결해요': '11', '디저트가 맛있어요': '8', '대화하기 좋아요': '7', '주차하기 편해요': '3', '특별한 메뉴가 있어요': '3', '좌석이 편해요': '2', '집중하기 좋아요': '2', '사진이 잘 나와요': '1', '화장실이 깨끗해요': '1', '뷰가 좋아요': '1'}"
820,화원읍 더리터 대구화원점,더리터 대구화원점,4.44,192,초기값,대구 달성군 화원읍 비슬로 2581,08:00 - 22:00,053-633-2311,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '48', '가성비가 좋아요': '38', '음료가 맛있어요': '28', '친절해요': '28', '매장이 청결해요': '8', '디저트가 맛있어요': '6', '인테리어가 멋져요': '5', '대화하기 좋아요': '4', '주차하기 편해요': '3', '특별한 메뉴가 있어요': '3', '사진이 잘 나와요': '2', '좌석이 편해요': '1', '집중하기 좋아요': '1', '화장실이 깨끗해요': '1', '뷰가 좋아요': '1'}"
821,화원읍 몬스터커피 화원점,몬스터커피 화원점,초기값,165,6,대구 달성군 화원읍 비슬로 2601,09:30 - 22:00,070-7778-6686,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '70', '가성비가 좋아요': '28', '음료가 맛있어요': '21', '친절해요': '18', '특별한 메뉴가 있어요': '4', '매장이 청결해요': '3', '디저트가 맛있어요': '2', '집중하기 좋아요': '2', '대화하기 좋아요': '2', '화장실이 깨끗해요': '1'}"
