,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
10,평리3동 광명커피숍,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
11,대명3동 로드&스토리,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
12,대명1동 어름,어름(Ur'm),초기값,25,4,대구 남구 대명로36길 38-1,NO INFO,0504-2015-4377,NO INFO,"안녕하세요:)
귀여운 어름이와 시원한 커피를 전달하는 카페 Ur'm입니다.

Ur'm 카페는 일회용품 사용을 조금이라도 줄이고자
모든 아이스음료는 리유저블컵에 제공해드리고 있습니다.
Ur'm 카페의 원두는 로스팅챔피언이 직접 블렌딩한 스페셜한 원두를 사용하고 있습니다.

매장방문시 어름리유저블컵이나 개인텀블러를 가지고 오시면
모든 음료 300원 할인해드립니다.(본점, 상인진천점, 구지점)

Ur'm카페만의 스페셜한 커피와 음료 및 디저트 빙수를 고객님의 소중한 모든 순간에서 함께 할 수 있도록 노력하는 카페Ur'm이 되겠습니다

3층 루프탑 이용시 애견동반가능합니다.(매너벨트 꼭! 착용해주세요)",공사중,"{'커피가 맛있어요': '14', '음료가 맛있어요': '8', '디저트가 맛있어요': '7', '인테리어가 멋져요': '7', '친절해요': '6', '사진이 잘 나와요': '3', '특별한 메뉴가 있어요': '3', '뷰가 좋아요': '3', '가성비가 좋아요': '2', '대화하기 좋아요': '2', '매장이 청결해요': '1'}"
13,비산6동 몬스터커피 비산점,몬스터커피 비산점,4.69,225,초기값,대구 서구 달서로 152,09:00 - 22:30,0507-1320-6397,https://blog.naver.com/monsterbisan,"맛과양 그리고 퀄리티까지 잡은 테이크아웃 커피 브랜드 몬스터커피 비산점입니다.
늘 고객의 입장에서 먼저 생각하겠습니다. 감사합니다 :)",공사중,"{'커피가 맛있어요': '86', '친절해요': '56', '음료가 맛있어요': '52', '가성비가 좋아요': '41', '디저트가 맛있어요': '12', '매장이 청결해요': '8', '특별한 메뉴가 있어요': '6', '좌석이 편해요': '3', '사진이 잘 나와요': '3', '대화하기 좋아요': '3', '인테리어가 멋져요': '2', '집중하기 좋아요': '2', '주차하기 편해요': '1'}"
14,원대동 투썸플레이스 대구고성3가점,투썸플레이스 대구고성3가점,4.47,1475,59,대구 북구 원대로 52,08:00 - 01:00,053-352-0321,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '348', '디저트가 맛있어요': '233', '주차하기 편해요': '204', '친절해요': '179', '음료가 맛있어요': '175', '대화하기 좋아요': '165', '매장이 청결해요': '164', '좌석이 편해요': '149', '집중하기 좋아요': '90', '화장실이 깨끗해요': '71', '인테리어가 멋져요': '68', '뷰가 좋아요': '34', '가성비가 좋아요': '29', '특별한 메뉴가 있어요': '23', '사진이 잘 나와요': '10', '매장이 넓어요': '4', '오래 머무르기 좋아요': '1', '단체모임 하기 좋아요': '1'}"
15,내당3동 핸즈커피 서문시장점,핸즈커피 서문시장점,4.3,595,초기값,대구 중구 달성로 45-12 1층,09:00 - 18:30,053-253-1888,http://handscoffee.com/,NO INFO,공사중,"{'커피가 맛있어요': '148', '음료가 맛있어요': '80', '친절해요': '77', '매장이 청결해요': '24', '디저트가 맛있어요': '18', '가성비가 좋아요': '16', '특별한 메뉴가 있어요': '15', '대화하기 좋아요': '15', '좌석이 편해요': '7', '인테리어가 멋져요': '6', '집중하기 좋아요': '6', '사진이 잘 나와요': '3', '주차하기 편해요': '2', '화장실이 깨끗해요': '1', '뷰가 좋아요': '1'}"
16,대명1동 커피대구협동조합,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
17,비산1동 미소,검색결과 없음,,,,,,,,,,
18,이천동 가비뜰,가비뜰,4.29,16,초기값,대구 남구 명덕로 312,NO INFO,NO INFO,NO INFO,NO INFO,공사중,리뷰 수 부족
19,비산6동 브레드앤밀,브레드앤밀,4.5,205,초기값,대구 서구 국채보상로 316 평리롯데캐슬,NO INFO,053-556-0209,NO INFO,NO INFO,공사중,리뷰 수 부족
20,이천동 디엘샐러드카페,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
21,비산7동 호동다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
22,봉덕3동 커피수,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
23,평리1동 투샷커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
24,대명3동 앨리스인원더랜드,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
25,봉덕2동 에어,검색결과 없음,,,,,,,,,,
26,고성동 레프트뱅크 화인탑점,레프트뱅크 침산화인탑점,4.5,114,14,대구 북구 옥산로 95 화인탑펠리스1층110호(칠성동2가),"08:00 - 24:00
23:30 라스트오더",053-351-2130,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '47', '가성비가 좋아요': '45', '음료가 맛있어요': '40', '친절해요': '31', '디저트가 맛있어요': '16', '인테리어가 멋져요': '10', '매장이 청결해요': '9', '주차하기 편해요': '8', '대화하기 좋아요': '6', '좌석이 편해요': '5', '집중하기 좋아요': '3', '화장실이 깨끗해요': '3', '사진이 잘 나와요': '2', '특별한 메뉴가 있어요': '2', '뷰가 좋아요': '1'}"
27,비산7동 명문커피숍,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
28,안심4동 졸리할리데이,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
29,비산7동 수화다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
30,대명2동 아라커피,아라커피,4.28,57,초기값,대구 남구 중앙대로31길 155,NO INFO,053-211-9641,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '19', '친절해요': '9', '음료가 맛있어요': '5', '가성비가 좋아요': '5', '디저트가 맛있어요': '2', '특별한 메뉴가 있어요': '1', '매장이 청결해요': '1', '대화하기 좋아요': '1'}"
31,대명11동 딜리저트 송현점,딜리저트 송현점,초기값,26,17,대구 달서구 중흥로 14 1층,NO INFO,0507-1426-5103,https://www.instagram.com/delizzert_songhyun,"송현공원 부근에 위치한 디저트카페 딜리저트입니다.
홍콩분위기의 카페로 시그니처 메뉴인 홍콩와플은 전국 어디에서도 맛볼 수 없는 환상의 디저트입니다.",공사중,"{'디저트가 맛있어요': '12', '친절해요': '10', '특별한 메뉴가 있어요': '9', '커피가 맛있어요': '7', '인테리어가 멋져요': '6', '음료가 맛있어요': '5', '대화하기 좋아요': '4', '가성비가 좋아요': '3', '사진이 잘 나와요': '2', '매장이 청결해요': '2', '화장실이 깨끗해요': '2'}"
32,혁신동 그란데커피(Grande Coffee),그란데커피,4.23,149,초기값,대구 동구 동내로 76 110호 그란데커피,08:30 - 20:00,0507-1441-0055,NO INFO,로스팅 직접 하는 까페 저렴한 가격 세계 3대 커피 및 핸드드립 커피,공사중,"{'커피가 맛있어요': '45', '음료가 맛있어요': '28', '가성비가 좋아요': '27', '친절해요': '26', '매장이 청결해요': '6', '대화하기 좋아요': '6', '특별한 메뉴가 있어요': '4', '디저트가 맛있어요': '3', '뷰가 좋아요': '3', '좌석이 편해요': '2', '인테리어가 멋져요': '2', '사진이 잘 나와요': '2', '집중하기 좋아요': '2', '아늑해요': '1', '야외 공간이 멋져요': '1', '주차하기 편해요': '1', '매장이 넓어요': '1'}"
33,비산1동 민레스카페,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
34,대명2동 텐퍼센트커피 대구교대하늘채점,텐퍼센트커피 대구교대역하늘채점,초기값,148,9,대구 남구 중앙대로 187 아파트상가 텐퍼센트커피,NO INFO,0507-1360-7309,http://www.tenpercentcoffee.com/,최상의 원두로 내리는 텐퍼센트 커피 대구교대하늘채점입니다!!,공사중,"{'커피가 맛있어요': '98', '음료가 맛있어요': '46', '친절해요': '41', '가성비가 좋아요': '39', '디저트가 맛있어요': '28', '매장이 청결해요': '28', '인테리어가 멋져요': '19', '대화하기 좋아요': '8', '특별한 메뉴가 있어요': '7', '집중하기 좋아요': '2', '화장실이 깨끗해요': '2', '좌석이 편해요': '1'}"
35,평리4동 일오일,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
36,평리5동 카페봄봄 대평리시장점,카페봄봄 대평리시장점,초기값,286,1,대구 서구 북비산로 236 1층,09:00 - 22:00,0507-1426-0118,https://blog.naver.com/cafe-bombom,"Cafe 봄봄은 모든 연령대가 즐길 수 있는 매장입니다.
Cafe 봄봄에서 따스하고 산뜻한 봄을 한 잔 마시고, 잠시 여유를 가져 보길 바라는 마음입니다.",공사중,"{'커피가 맛있어요': '106', '가성비가 좋아요': '96', '음료가 맛있어요': '76', '친절해요': '61', '매장이 청결해요': '20', '디저트가 맛있어요': '10', '사진이 잘 나와요': '7', '인테리어가 멋져요': '6', '특별한 메뉴가 있어요': '6', '대화하기 좋아요': '6', '뷰가 좋아요': '6', '집중하기 좋아요': '4', '화장실이 깨끗해요': '4', '좌석이 편해요': '3'}"
37,비산4동 서문다방,서문다방,초기값,312,12,대구 중구 큰장로28길 17 서문다방,"09:30 - 18:00
17:30 라스트오더",053-256-1006,https://www.instagram.com/seomun_dabang/,"여유로운 분위기를 좋아하시는 분들은 12-3시 방문을 피하시는 것을 권장드립니다.서문시장 휴무일에도 영업합니다.

과일쥬스는 12시부터 정식 영업합니다.
(그 전에는 일부 품목 제한될 수 있습니다.)

맛있는 커피와 생과일 쥬스, 그리고 수제 재래김 전문점입니다.
좋은 재료들로 정성을 다해 손님들께 드리겠습니다.",공사중,"{'커피가 맛있어요': '140', '친절해요': '97', '음료가 맛있어요': '69', '매장이 청결해요': '60', '가성비가 좋아요': '50', '좌석이 편해요': '33', '대화하기 좋아요': '28', '디저트가 맛있어요': '27', '인테리어가 멋져요': '22', '특별한 메뉴가 있어요': '19', '사진이 잘 나와요': '6', '주차하기 편해요': '3', '집중하기 좋아요': '3'}"
38,원대동 레브,검색결과 없음,,,,,,,,,,
39,내당2동 옥루몽 대구서문점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
40,내당2동 트란퀼로,카페 트란퀼로,초기값,88,61,대구 서구 달성공원로 15-1 2F CAFE TRANQUILLO,"10:00 - 19:00
18:00 라스트오더",010-8565-6330,https://www.instagram.com/tranquillo_cafe,손때묻은 시간을 고스란히 간직한 공간 트란퀼로에서 커피의 향을 느껴보세요.,공사중,"{'커피가 맛있어요': '53', '인테리어가 멋져요': '40', '친절해요': '37', '특별한 메뉴가 있어요': '23', '사진이 잘 나와요': '22', '디저트가 맛있어요': '18', '음료가 맛있어요': '18', '매장이 청결해요': '15', '대화하기 좋아요': '15', '화장실이 깨끗해요': '12', '뷰가 좋아요': '12', '가성비가 좋아요': '6', '좌석이 편해요': '5', '집중하기 좋아요': '4', '차분한 분위기에요': '1', '음악이 좋아요': '1'}"
41,대명11동 팔팔커피,팔팔커피,4.81,42,초기값,대구 달서구 구마로 251,07:30 - 19:00,053-622-8835,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '12', '음료가 맛있어요': '5', '친절해요': '4', '가성비가 좋아요': '2', '특별한 메뉴가 있어요': '1', '매장이 청결해요': '1'}"
42,대명11동 서부주차장구내다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
43,내당3동 카페마실,카페마실,4.56,15,초기값,대구 서구 달서로 82 달구벌새마을금고 1층 카페마실,NO INFO,0507-1421-7510,NO INFO,NO INFO,공사중,리뷰 수 부족
44,봉덕3동 씨엘로커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
45,비산5동 13년,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
46,평리1동 희동이네,희동이네,초기값,42,7,대구 서구 통학로 106 1층 희동이네,13:00 - 20:00,010-5625-2030,https://www.instagram.com/cafe_heedong,"희동이네 유치원 운영 중입니다.
카페 영업 시간과 무관하게 언제든지
상담 문의 주세요 :) / (픽업 상담 가능)

월, 수, 금, 토 / AM 11:00 - PM 20:00
목 / PM 13:00 - PM 20:00

마감 시간은 변동이 있을 수 있으니
방문 전 꼭 연락 부탁 드립니다.

매주 화, 일은 휴무 입니다. 감사합니다.",공사중,리뷰 수 부족
47,비산2동 힉스커피 비산점,힉스커피 비산점,4.72,38,초기값,대구 서구 달서로30길 3,NO INFO,NO INFO,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '5', '친절해요': '5', '가성비가 좋아요': '5', '매장이 청결해요': '3', '주차하기 편해요': '2', '디저트가 맛있어요': '1', '인테리어가 멋져요': '1', '화장실이 깨끗해요': '1'}"
48,대명1동 해피블루밍,해피블루밍,초기값,40,1,대구 남구 장전5길 41 1층,NO INFO,010-7654-2322,https://www.instagram.com/invites/contact/?i=w97b1h3dziov&utm_content=lw2kjl2,맛있는 커피는 기본 꽃풍선 외 파티풍선 판매 합니다,공사중,"{'친절해요': '21', '커피가 맛있어요': '12', '매장이 청결해요': '11', '대화하기 좋아요': '11', '음료가 맛있어요': '9', '가성비가 좋아요': '8', '디저트가 맛있어요': '6', '음식이 맛있어요': '6', '좌석이 편해요': '5', '사진이 잘 나와요': '2', '집중하기 좋아요': '2', '화장실이 깨끗해요': '2', '컨셉이 독특해요': '1', '인테리어가 멋져요': '1'}"
49,봉덕2동 안도,안도,초기값,26,4,대구 남구 대봉로 12 121동 2층 209호,11:00 - 01:30,0507-1382-2111,NO INFO,뮤직카페&pub,공사중,"{'인테리어가 멋져요': '17', '커피가 맛있어요': '12', '매장이 청결해요': '12', '친절해요': '10', '음료가 맛있어요': '7', '대화하기 좋아요': '7', '가성비가 좋아요': '6', '좌석이 편해요': '4', '사진이 잘 나와요': '3', '집중하기 좋아요': '2', '디저트가 맛있어요': '1', '특별한 메뉴가 있어요': '1'}"
50,상중이동 미도커피숖,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
51,평리6동 엘아르카 테라중리점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
52,평리2동 공차 대구평리점,공차 대구평리점,4.56,879,7,대구 서구 국채보상로 258,"09:00 - 23:00
22:45 라스트오더",053-523-0407,http://instagram.com/gongcha._.pyeongri,공들여 맛있는 공차 평리점입니다. 내일도 공차하세요.,공사중,"{'음료가 맛있어요': '297', '차가 맛있어요': '173', '친절해요': '133', '매장이 청결해요': '108', '좌석이 편해요': '62', '특별한 메뉴가 있어요': '60', '디저트가 맛있어요': '54', '대화하기 좋아요': '49', '집중하기 좋아요': '37', '인테리어가 멋져요': '35', '가성비가 좋아요': '25', '화장실이 깨끗해요': '8', '사진이 잘 나와요': '7', '뷰가 좋아요': '7', '주차하기 편해요': '3'}"
53,평리2동 토마토커피숍,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
54,이천동 하나커피숍,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
55,대명5동 다원,검색결과 없음,,,,,,,,,,
56,내당4동 신신다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
57,봉덕2동 투썸플레이스 대구남구청희망로점,투썸플레이스 남구청희망로점,초기값,710,22,대구 남구 희망로 5,09:30 - 23:00,0507-1390-9913,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '153', '매장이 청결해요': '103', '디저트가 맛있어요': '99', '음료가 맛있어요': '98', '친절해요': '86', '주차하기 편해요': '79', '좌석이 편해요': '77', '대화하기 좋아요': '68', '집중하기 좋아요': '65', '화장실이 깨끗해요': '37', '인테리어가 멋져요': '36', '특별한 메뉴가 있어요': '17', '사진이 잘 나와요': '16', '뷰가 좋아요': '11'}"
58,대명2동 꿈을파는사람,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
59,대명5동 제리킹커피,제리킹 커피,초기값,23,3,대구 남구 중앙대로 157 제리킹,12:00 - 24:00,0507-1416-8920,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '15', '디저트가 맛있어요': '15', '친절해요': '15', '가성비가 좋아요': '11', '음료가 맛있어요': '9', '매장이 청결해요': '6', '인테리어가 멋져요': '5', '특별한 메뉴가 있어요': '4'}"
60,대명11동 카페오슬링(Osling),카페 오슬링,초기값,36,4,대구 남구 대명로14길 134 1-2층,"12:00 - 21:00
20:30 라스트오더",0507-1411-1164,https://www.instagram.com/cafe.osling,"안녕하세요. 앞산에 위치한 카페 오슬링입니다. 매일 직접 만든 디저트와 샌드위치, 커피를 제공해 드리고 있습니다.
따뜻하고 아늑한 공간에서 편히 머물다 가실 수 있는 공간이 되기를 바랍니다.

* 2층은 계단, 난간 등 안전상 노키즈존(13세 이하)으로 운영됩니다. 양해 부탁드립니다.",공사중,"{'친절해요': '17', '주차하기 편해요': '14', '매장이 청결해요': '12', '커피가 맛있어요': '11', '좌석이 편해요': '10', '뷰가 좋아요': '10', '음료가 맛있어요': '9', '인테리어가 멋져요': '9', '사진이 잘 나와요': '7', '화장실이 깨끗해요': '7', '디저트가 맛있어요': '5', '대화하기 좋아요': '5', '가성비가 좋아요': '4', '특별한 메뉴가 있어요': '3'}"
61,비산7동 소희커피숍,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
62,고성동 예투카페,카페예투,3.71,21,초기값,대구 북구 고성북로 15 1층,09:30 - 20:00,053-355-7714,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '5', '음료가 맛있어요': '5', '친절해요': '4', '좌석이 편해요': '2', '디저트가 맛있어요': '2', '인테리어가 멋져요': '2', '매장이 청결해요': '2', '집중하기 좋아요': '2', '사진이 잘 나와요': '1', '가성비가 좋아요': '1', '특별한 메뉴가 있어요': '1', '대화하기 좋아요': '1'}"
63,대명5동 카페 달 199-8,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
64,내당1동 코지커피샵,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
65,상중이동 커피콩,검색결과 없음,,,,,,,,,,
66,대명1동 막,검색결과 없음,,,,,,,,,,
67,비산1동 까페로더,까페로더,4.19,24,초기값,대구 서구 문화로61길 4,NO INFO,053-573-9988,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '5', '매장이 청결해요': '5', '대화하기 좋아요': '5', '가성비가 좋아요': '4', '음료가 맛있어요': '3', '친절해요': '3', '디저트가 맛있어요': '2', '좌석이 편해요': '1', '인테리어가 멋져요': '1', '주차하기 편해요': '1', '특별한 메뉴가 있어요': '1'}"
68,내당4동 오븐정원,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
69,대명4동 스윗베이크,스윗베이크,초기값,10,16,대구 남구 성당시장길 128 상가 1층,10:00 - 19:00,010-4963-6034,https://www.instagram.com/sweetbake_522,"프랑스 발효 버터를 사용합니다.
발로나 코코아파우더, 깔리바우트 초콜렛을 첨가하여 깊고 진한 맛이 일품입니다.
쿠키에 들어가는 견과류는 매장에서 직접 로스팅하여 사용합니다.
매일 매장에서 직접 굽는 디저트맛집입니다.

* 매장에서 바스크치즈케이크(원형) 구매시 아메리카노 한잔 함께 드립니다.
 (쿠폰, 할인 행사와 중복처리되지 않습니다.)",공사중,리뷰 수 부족
70,고성동 카페나우,검색결과 없음,,,,,,,,,,
71,혁신동 봉명동내커피 대구혁신점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
72,평리1동 투썸플레이스 대구신평리점,투썸플레이스 대구신평리점,초기값,689,17,대구 서구 국채보상로 223,10:00 - 23:50,053-592-0600,NO INFO,* ((((주차장은 대원빌딩 건물 주차장을 이용하시면 됩니다.))) * (((주차는 무료입니다 :D ))),공사중,"{'커피가 맛있어요': '124', '디저트가 맛있어요': '95', '친절해요': '65', '음료가 맛있어요': '64', '대화하기 좋아요': '53', '좌석이 편해요': '42', '집중하기 좋아요': '35', '매장이 청결해요': '32', '주차하기 편해요': '23', '인테리어가 멋져요': '22', '가성비가 좋아요': '18', '특별한 메뉴가 있어요': '17', '사진이 잘 나와요': '12', '뷰가 좋아요': '8'}"
73,이천동 우미우미,검색결과 없음,,,,,,,,,,
74,비산4동 미야까페,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
75,비산7동 수림다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
76,봉덕1동 커피베테랑,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
77,대명10동 뜰,뜰,초기값,22,13,대구 남구 대명복개로4길 65-6 카페 : 뜰,NO INFO,0507-1312-8319,https://www.instagram.com/cafe.tt.eul,대구 도심 속 아늑한 정원 카페입니다 :-),공사중,"{'음료가 맛있어요': '11', '커피가 맛있어요': '10', '친절해요': '8', '매장이 청결해요': '5', '대화하기 좋아요': '4', '디저트가 맛있어요': '3', '인테리어가 멋져요': '3', '화장실이 깨끗해요': '3', '뷰가 좋아요': '3', '가성비가 좋아요': '2', '좌석이 편해요': '1'}"
78,평리1동 카페이랑,카페이랑,4.57,255,56,대구 서구 국채보상로48길 6-7,10:30 - 23:00,0507-1312-2099,https://blog.naver.com/erang555,"장소명 : 카페이랑

주소 : 대구 서구 국채보상로48길 6-7

전화번호 : 053-283-2009(대표번호),010-4691-5019

업종 : 수제초콜릿,로스팅 커피전문점, 브런치 카페, 갤러리

주차 8~10대 

연중무휴 

영업시간 09:00~24:00 

지하 소규모 세미나실

빔프로젝트 영화감상 가능(회원제) 

옥상 테라스 운영

카페이랑은 ‘커피에 문화를 타서 마시자’ 라는 슬로건을 걸고 운영하는 스페셜티 핸드드립 카페입니다.
서구청 부근 카페이랑 본점에서는 브런치와 수제초콜릿, 조각케이크, 빙수 등 다양한 메뉴를 접하실 수 있고 옥상테라스와 지하에 소규모 세미나실도 이용 할 수 있습니다. 
중구 남산동 청라언덕역 부근에 위치한 카페이랑 남산점에서는 세계3대 커피와 마이크로랏, 
스페셜티 생두 로스팅을 전문으로 하여 신선한 원두와 핸드드립을 제공하며 커피관련(로스팅,핸드드립,커핑)취미반, 캘리그라피 수업 등 다양한 문화강좌들을 열어 복합문화공간을 만들고자 노력하고 있습니다.

2017년 대구광역시 스타가게로 선정되었고 국제 로스팅 프로페셔널, 국제커피감별사(Q ARABICA GRADER)가 직접 로스팅하여 공급하고 꼼꼼한 핸드픽을 통해 무결점 원두를 고객들에게 대접하고자 항상 노력하고 있습니다. 
또한 자립형 카페 만들기 프로젝트를 운영하여 특색 있는 나만의 카페를 만들고 싶은 분들을 위한 창업컨설팅/인테리어/실무교육/원두공급을 하고 있습니다. 

18세기 영국에서의 초기 카페는 커피 한 잔을 마시며 정치, 경제, 문화, 철학을 논하는 소수들만의 장소였습니다. 프랑스 혁명이 카페라는 공간에서 시작되어 남녀노소 모두 즐길 수 있는 장소가 되었고 현대에는 그저 커피와 음료를 마시며 수다를 떠는 정도의 사랑방 같은 공간으로 바뀌었습니다.
카페이랑이 추구하는 공간은 커피가 중심이 되어 다양한 문화 공간으로서의 역할을 하며
오고가는 사람들이 머물다 가는 터미널이나 역과 같이 삶의 희노애락이 스며들게하며 고단한 자들에겐 휴식과 같은 공간, 행복한 사람들에게는 그 행복이 두 배가 될 수 있도록 노력할 것입니다.

카페이랑은 밭이랑과 당신이랑 나랑, 함께한다는 의미가 담겨있습니다.
밭이랑에 문화의 씨를 뿌려 당신이랑 함께 열매를 거두자는 의미입니다.
이랑과 함께 해보고 싶지 않으세요? 

카페이랑 본점
대구광역시 서구 국채보상로 48길 6-7
서구청 건너편 평리 푸르지오 아파트 301동 앞
053 283 2009
영업시간 09:00~24:00 연중무휴


카페이랑 남산점
대구광역시 중구 달구벌대로 2000-3
지하철 2호선 신남역 8번 출구 옆 골목 10미터
053 256 5019
영업시간 12:00~21:30 일요일,월요일은 19:00까지",공사중,"{'커피가 맛있어요': '65', '친절해요': '48', '대화하기 좋아요': '37', '음료가 맛있어요': '31', '매장이 청결해요': '22', '디저트가 맛있어요': '21', '인테리어가 멋져요': '20', '좌석이 편해요': '17', '특별한 메뉴가 있어요': '17', '집중하기 좋아요': '16', '사진이 잘 나와요': '13', '주차하기 편해요': '9', '화장실이 깨끗해요': '9', '가성비가 좋아요': '8', '뷰가 좋아요': '6'}"
