,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
1739,비산6동 카페클리어,카페클리어,4.89,74,34,대구 서구 통학로38길 18 1층,"08:30 - 20:00
19:30 라스트오더",0507-1386-0429,https://m.smartstore.naver.com/intheendclass,"매장에서 정성껏 만드는 트랜디한 수제디저트와 바디감좋은 원두로 추출하는 에스프레소, 수제청 음료들이 있는 카페클리어예요. 음료 하나하나, 디저트하나하나 감사한 마음과 정성 가득담아 내어드릴게요.",공사중,"{'친절해요': '28', '커피가 맛있어요': '22', '디저트가 맛있어요': '21', '인테리어가 멋져요': '17', '음료가 맛있어요': '16', '특별한 메뉴가 있어요': '13', '매장이 청결해요': '10', '사진이 잘 나와요': '9', '가성비가 좋아요': '8', '대화하기 좋아요': '8', '화장실이 깨끗해요': '6', '주차하기 편해요': '2', '좌석이 편해요': '1'}"
1740,원대동 마실커피 팔달시장역점,마실커피 팔달시장역점,초기값,46,51,대구 서구 팔달로 152 1층 103호,07:00 - 22:00,0507-1402-0341,NO INFO,안녕하세요. 마실커피팔달시장역점입니다.,공사중,"{'커피가 맛있어요': '22', '가성비가 좋아요': '16', '친절해요': '13', '매장이 청결해요': '9', '디저트가 맛있어요': '7', '음료가 맛있어요': '7', '인테리어가 멋져요': '3', '특별한 메뉴가 있어요': '2', '대화하기 좋아요': '2', '뷰가 좋아요': '2', '사진이 잘 나와요': '1', '집중하기 좋아요': '1'}"
1741,관문동 할리스 대구팔달교DT점,할리스 대구팔달교DT점,4.44,1685,48,대구 서구 팔달로 34,07:30 - 23:00,053-341-9595,http://www.hollys.co.kr/,"다양한 토양과 기후에서 자란 커피 원두는 그 속에 각기 다른 맛과 향의 비밀을 숨기고 있습니다.
생두를 로스팅하여 에스프레소를 만드는 과정은 단순하고 평범해 보이지만, 사실은 로스팅과 추출법 등의 미묘하고 작은 차이가
커피 맛을 변화시킵니다.

원두에 숨겨진 이러한 커피의 비밀을 하나 하나 밝혀가면서 많은 사람들이 커피와 함께 소중한 순간을 즐기도록 해주는 것이
바로 할리스가 추구하는 [커피의 즐거움]입니다.

오늘도 할리스는 전세계의 커피 산지를 연구하고, 원두 본연의 맛을 살리기 위한 수많은 블랜딩을 개발하는 등 다양한
노력을 지속하고 있습니다. 커피가 주는 아름다움을 보다 많은 고객들이 즐길 수 있도록, 매 순간 의미 있는 작은 차이를
만들어가는 할리스가 되겠습니다.",공사중,"{'커피가 맛있어요': '398', '주차하기 편해요': '257', '음료가 맛있어요': '191', '매장이 청결해요': '164', '좌석이 편해요': '160'}"
1742,죽전동 해리스카페 대구의료원점,해리스카페 대구의료원점,4.41,86,7,대구 서구 평리로 157,08:00 - 19:00,0507-1412-7373,https://herrys.com,NO INFO,공사중,"{'음료가 맛있어요': '15', '커피가 맛있어요': '14', '친절해요': '12', '가성비가 좋아요': '8', '디저트가 맛있어요': '6', '인테리어가 멋져요': '3', '매장이 청결해요': '3', '주차하기 편해요': '2', '사진이 잘 나와요': '2', '특별한 메뉴가 있어요': '2', '집중하기 좋아요': '1'}"
1743,상중이동 카페051 대구삼익뉴타운점,카페051 대구삼익뉴타운점,4.56,234,초기값,대구 서구 평리로 236 상가 1층110호,08:00 - 21:00,0507-1306-1058,NO INFO,"안녕하세요~
가격이 퀄리티를 정하지않는다 !
카페051 대구삼익뉴타운점입니다 ^^
많은 이용 부탁 드립니다!",공사중,"{'커피가 맛있어요': '87', '음료가 맛있어요': '51', '가성비가 좋아요': '44', '친절해요': '41', '매장이 청결해요': '27'}"
1744,상중이동 카페인중독 대구내당점,카페인중독 내당점,초기값,62,5,대구 서구 평리로 248,11:00 - 01:40,070-8777-6618,NO INFO,NO INFO,공사중,"{'디저트가 맛있어요': '23', '커피가 맛있어요': '18', '음료가 맛있어요': '14', '친절해요': '14'}"
1745,내당1동 요거트월드 서구점,요거트월드 서구점,초기값,17,6,대구 서구 평리로 309 1층,NO INFO,0507-1386-6236,https://www.instagram.com/yogurtworld_dgwest,"1등급 우유와 최상급 유산균 베이스로 만든 요거트아이스크림, 그릭요거트 전문점 요거트월드입니다. >_<

- 텁텁한 속을 소화제처럼 진정시켜주는 시-원 깔-끔 요거트아이스크림
- 무설탕, 무가당 꾸-덕 꾸-덕 그릭요거트
- 다양한 토핑을 나만의 조합으로! 커스텀 아이스크림, 그릭요거트!
- 커스텀이 어려우신 분들을 위한 세트메뉴까지!

저희 요거트월드는 여러분의 바쁜 일상 속에서 건강하고 맛있는 디저트로 힐링과 행복을 드리기 위해 활짝 열려있을 것을 약속드립니다. ㅎㅎ",공사중,"{'친절해요': '14', '디저트가 맛있어요': '13', '매장이 청결해요': '10', '특별한 메뉴가 있어요': '8', '음료가 맛있어요': '6', '커피가 맛있어요': '5', '인테리어가 멋져요': '5', '가성비가 좋아요': '4', '주차하기 편해요': '3', '좌석이 편해요': '2'}"
1746,평리2동 카페밤비,카페 밤비,4.34,85,10,대구 서구 평리로 415-1 Cafebambi,NO INFO,0507-1311-6086,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '23', '친절해요': '22', '음료가 맛있어요': '14', '대화하기 좋아요': '10', '가성비가 좋아요': '9', '디저트가 맛있어요': '8', '인테리어가 멋져요': '6', '매장이 청결해요': '6', '좌석이 편해요': '4', '집중하기 좋아요': '4', '화장실이 깨끗해요': '3', '주차하기 편해요': '2', '사진이 잘 나와요': '2', '뷰가 좋아요': '2', '특별한 메뉴가 있어요': '1'}"
1747,상중이동 카페수다,카페수다,4.35,34,초기값,대구 서구 평리로35길 40,10:00 - 20:00,053-525-9505,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '8', '친절해요': '6', '대화하기 좋아요': '3', '음료가 맛있어요': '2', '가성비가 좋아요': '2', '디저트가 맛있어요': '1', '인테리어가 멋져요': '1', '특별한 메뉴가 있어요': '1', '집중하기 좋아요': '1'}"
1748,내당4동 아에이오우커피,아에이오우커피,4.4,65,초기값,대구 서구 평리로50길 39,NO INFO,010-2896-5099,NO INFO,내당동 커피 착즙주스 디저트전문점 아에이오우커피 입니다,공사중,"{'커피가 맛있어요': '11', '음료가 맛있어요': '8', '대화하기 좋아요': '8', '디저트가 맛있어요': '5', '인테리어가 멋져요': '5'}"
1749,고산3동 설빙 대구시지점,설빙 대구시지점,4.55,333,58,대구 수성구 고산로 102-4,11:30 - 23:00,053-791-7175,NO INFO,NO INFO,공사중,"{'디저트가 맛있어요': '93', '특별한 메뉴가 있어요': '31', '친절해요': '28', '음료가 맛있어요': '25', '커피가 맛있어요': '23', '매장이 청결해요': '23', '대화하기 좋아요': '19', '가성비가 좋아요': '17', '좌석이 편해요': '16', '화장실이 깨끗해요': '4', '인테리어가 멋져요': '2', '집중하기 좋아요': '2', '주차하기 편해요': '1', '사진이 잘 나와요': '1', '뷰가 좋아요': '1'}"
1750,고산3동 달콤커피 대구시지점,달콤커피 대구시지점,4.6,59,19,대구 수성구 고산로 102-5 2층,12:00 - 02:00,053-791-0779,http://dalkomm.com/,"달콤커피는 2가지 종류의 원두(마일드 그린,다크퍼플)와 시그니처 음료 허니몽 큐브 시리즈 둥 더룬 커페에서 찾아볼 수 없는 특색있는 메뉴로 사랑 받고 있다.
달콤커피 대구시지점은 편안한 분위기에서 담소를 나누고 싶은 고객님들이 많이 찾는 인기 카페이다",공사중,"{'대화하기 좋아요': '14', '커피가 맛있어요': '11', '음료가 맛있어요': '8', '친절해요': '4', '좌석이 편해요': '3', '가성비가 좋아요': '2', '매장이 청결해요': '2', '집중하기 좋아요': '2', '화장실이 깨끗해요': '2', '디저트가 맛있어요': '1', '뷰가 좋아요': '1'}"
1751,고산3동 시레나커피,시레나 커피,4.5,475,45,대구 수성구 고산로 104-1,09:00 - 24:00,053-791-9119,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '116', '친절해요': '46', '좌석이 편해요': '38', '대화하기 좋아요': '30', '디저트가 맛있어요': '27', '매장이 청결해요': '26', '음료가 맛있어요': '24', '가성비가 좋아요': '19', '인테리어가 멋져요': '17', '화장실이 깨끗해요': '13', '주차하기 편해요': '12', '특별한 메뉴가 있어요': '11', '집중하기 좋아요': '10', '뷰가 좋아요': '7', '사진이 잘 나와요': '2'}"
1752,고산3동 마시그래이 시지점,마시그래이 시지점,4.63,138,초기값,대구 수성구 고산로 121,08:00 - 21:00,0507-1417-9968,NO INFO,마시그래이 시지점입니다:-),공사중,"{'음료가 맛있어요': '34', '가성비가 좋아요': '25', '커피가 맛있어요': '21', '친절해요': '12', '디저트가 맛있어요': '5', '특별한 메뉴가 있어요': '3', '대화하기 좋아요': '2', '뷰가 좋아요': '2', '좌석이 편해요': '1', '주차하기 편해요': '1', '사진이 잘 나와요': '1', '매장이 청결해요': '1'}"
1753,고산3동 빨대,빨대,4.71,291,초기값,대구 수성구 고산로 121-3,NO INFO,053-793-5642,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '73', '음료가 맛있어요': '43', '친절해요': '36', '가성비가 좋아요': '36', '매장이 청결해요': '10', '디저트가 맛있어요': '6', '인테리어가 멋져요': '3', '특별한 메뉴가 있어요': '2', '뷰가 좋아요': '1'}"
1754,고산3동 바빈스커피 대구매호점,바빈스커피 대구매호점,초기값,155,1,대구 수성구 고산로 123 1-13동 3호,09:00 - 18:30,053-792-0409,http://www.babeans.com/,최상급 스페셜티 커피와 수제 샌드위치를 합리적인 가격으로 즐길 수 있는 바빈스커피입니다!,공사중,"{'커피가 맛있어요': '103', '친절해요': '67', '가성비가 좋아요': '50', '음료가 맛있어요': '37', '매장이 청결해요': '35', '디저트가 맛있어요': '29', '인테리어가 멋져요': '9', '특별한 메뉴가 있어요': '6', '대화하기 좋아요': '3', '사진이 잘 나와요': '2', '좌석이 편해요': '1', '주차하기 편해요': '1', '집중하기 좋아요': '1'}"
1755,고산3동 슈가레이디,슈가레이디,4.41,53,10,대구 수성구 고산로 160-17 1층,11:00 - 21:00,010-4057-5011,https://blog.naver.com/parksang529,"대구 수성구에 위치한 디저트전문점 슈가레이디입니다.
달지않고 쫀득한 뚱카롱, 풍부한 맛의 까눌레, 바삭 부드러운 에그타르트 등 맛있는 디저트를 찾으신다면 슈가레이디를 찾으세요!!",공사중,"{'디저트가 맛있어요': '14', '커피가 맛있어요': '6', '친절해요': '6', '매장이 청결해요': '6', '가성비가 좋아요': '4', '음료가 맛있어요': '3', '특별한 메뉴가 있어요': '3', '인테리어가 멋져요': '2'}"
1756,고산1동 텐퍼센트커피 대구신매역점,텐퍼센트커피 대구신매역점,초기값,128,5,대구 수성구 고산로 96 1층,"08:00 - 22:00
21:30 라스트오더",053-795-6704,http://www.tenpercentcoffee.com/,NO INFO,공사중,"{'커피가 맛있어요': '81', '음료가 맛있어요': '54', '친절해요': '54', '가성비가 좋아요': '53', '매장이 청결해요': '34', '디저트가 맛있어요': '21', '인테리어가 멋져요': '16', '특별한 메뉴가 있어요': '14', '대화하기 좋아요': '12', '좌석이 편해요': '3', '집중하기 좋아요': '3', '사진이 잘 나와요': '2', '화장실이 깨끗해요': '2'}"
1757,고산1동 카페1234,카페1234,초기값,123,11,대구 수성구 고산로12길 34 상가1층 105호,09:00 - 21:00,0507-1375-3482,https://www.instagram.com/cafe.1234_,카페1234 커피는 많이 볶아서 나는 탄맛이나 쓴맛이 아닌 본연의 맛을 내는 로스팅을 추구합니다.,공사중,"{'커피가 맛있어요': '77', '친절해요': '53', '가성비가 좋아요': '52', '음료가 맛있어요': '40', '디저트가 맛있어요': '28', '매장이 청결해요': '28', '인테리어가 멋져요': '22', '대화하기 좋아요': '10', '특별한 메뉴가 있어요': '9', '주차하기 편해요': '6', '사진이 잘 나와요': '6', '좌석이 편해요': '3', '집중하기 좋아요': '3'}"
1758,고산1동 코페아커피,코페아커피,초기값,166,8,대구 수성구 고산로18길 5,"10:30 - 23:00
22:00 라스트오더",070-4102-9350,NO INFO,"두 가지 원두로 즐기는 커피 맛집👻 다양한 메뉴, 쾌적한 매장을 원하신다면 시지 코페아로 ☕♡",공사중,"{'커피가 맛있어요': '40', '음료가 맛있어요': '18', '친절해요': '14', '대화하기 좋아요': '10', '가성비가 좋아요': '9', '매장이 청결해요': '9', '집중하기 좋아요': '9', '디저트가 맛있어요': '8', '화장실이 깨끗해요': '6', '좌석이 편해요': '5', '인테리어가 멋져요': '5', '주차하기 편해요': '4', '특별한 메뉴가 있어요': '3', '사진이 잘 나와요': '2'}"
1759,고산1동 카페드엘,드엘,4.67,106,16,대구 수성구 고산로4길 74,"10:00 - 21:30
21:00 라스트오더",053-793-5645,NO INFO,포장 (to go) 아메리카노 1000원 할인 (-1000) 기타 커피류 500원 할인 (-500,공사중,"{'커피가 맛있어요': '29', '친절해요': '17', '대화하기 좋아요': '14', '가성비가 좋아요': '12', '디저트가 맛있어요': '11', '특별한 메뉴가 있어요': '9', '음료가 맛있어요': '6', '인테리어가 멋져요': '6', '매장이 청결해요': '6', '좌석이 편해요': '5', '집중하기 좋아요': '3', '화장실이 깨끗해요': '2', '주차하기 편해요': '1', '뷰가 좋아요': '1'}"
1760,고산1동 카페리부트,카페 리부트,초기값,15,1,대구 수성구 고산로4안길 66-2 1층(신매동),NO INFO,070-8865-1875,NO INFO,잠시 껐다가 다시 켰을뿐인데 버벅대던 프로그램 이 정상으로 돌아오는 기적! 누구나 한번쯤 경험 해 보셨죠? 지친일상에서 리부팅이 필요...,공사중,"{'커피가 맛있어요': '9', '매장이 청결해요': '9', '인테리어가 멋져요': '8', '친절해요': '7', '디저트가 맛있어요': '5', '좌석이 편해요': '4', '아늑해요': '4', '음료가 맛있어요': '4', '화장실이 깨끗해요': '4', '빵이 맛있어요': '3', '사진이 잘 나와요': '2', '가성비가 좋아요': '2', '뷰가 좋아요': '2'}"
1761,효목2동 나우커피 만촌점,나우커피만촌점,초기값,12,2,대구 수성구 공경로 77 1층 나우커피만촌점,NO INFO,0507-1376-0252,NO INFO,맛있는 커피점입니다.,공사중,"{'매장이 청결해요': '9', '가성비가 좋아요': '7', '집중하기 좋아요': '6', '커피가 맛있어요': '5', '좌석이 편해요': '5', '대화하기 좋아요': '3', '주차하기 편해요': '2', '뷰가 좋아요': '2', '디저트가 맛있어요': '1', '인테리어가 멋져요': '1', '친절해요': '1', '사진이 잘 나와요': '1'}"
1762,만촌3동 더리터 담티역점,더리터 담티역점,4.31,114,초기값,대구 수성구 교학로 6,NO INFO,053-746-2446,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '15', '친절해요': '13', '가성비가 좋아요': '10', '음료가 맛있어요': '7', '디저트가 맛있어요': '4'}"
1763,만촌3동 달동네과자점,달동네과자점,4.54,72,초기값,대구 수성구 교학로12길 10 1층 달동네과자점,08:00 - 20:00,0507-1336-1375,http://instagram.com/daldongne_official,NO INFO,공사중,"{'커피가 맛있어요': '11', '친절해요': '11', '디저트가 맛있어요': '10', '가성비가 좋아요': '10', '음료가 맛있어요': '7'}"
1764,만촌3동 카페바스,카페바스,4.58,50,41,대구 수성구 교학로12길 7 1층 카페바스,10:00 - 20:00,0507-1318-5581,https://www.instagram.com/le_cafe_bas/,"커피/식사/디저트를 한 곳에서 즐기실 수 있는 만촌동 브런치카페 LE CAFE BAS
카페바스는 모든 식재료를 매장에서 직접 손질하고 요리합니다.
주문과 동시에 조리가 시작되므로 다소 시간이 걸릴수 있으나
더 신선하고 맛있는 음식으로 보답하겠습니다.
저염도 조리방식을 추구하며 피클과 소스류는 홈메이드 방식으로 직접 만들어 사용합니다.
항상 아끼지 않는 재료로 맛있는 음식을 제공하기 위해 노력하겠습니다.",공사중,"{'친절해요': '4', '가성비가 좋아요': '4', '매장이 청결해요': '4', '디저트가 맛있어요': '3', '커피가 맛있어요': '2', '음료가 맛있어요': '2', '주차하기 편해요': '1', '사진이 잘 나와요': '1', '특별한 메뉴가 있어요': '1', '대화하기 좋아요': '1', '뷰가 좋아요': '1'}"
1765,만촌3동 야든,야든,초기값,37,35,대구 수성구 교학로2길 12 1층,"10:00 - 22:00
21:30 라스트오더",010-2214-5695,https://www.instagram.com/cafe_yarden,"'YARDEN'은 정원을 뜻하는 단어로, 야든에서 보내는 시간이 당신의 삶에 작은 휴식이 되길 바라는 마음으로 만든 카페입니다. 야든의 공간, 서비스, 메뉴는 당신의 휴식을 위해 구성하였습니다. 만남의 장소이자 이야기를 나누고 즐길 수 있는 당신만의 정원, 모두의 공원이 되도록 최선을 다하겠습니다.",공사중,"{'커피가 맛있어요': '15', '인테리어가 멋져요': '15', '매장이 청결해요': '11', '음료가 맛있어요': '10', '디저트가 맛있어요': '9', '사진이 잘 나와요': '8', '특별한 메뉴가 있어요': '8', '가성비가 좋아요': '7', '대화하기 좋아요': '7', '좌석이 편해요': '3', '친절해요': '3', '화장실이 깨끗해요': '3', '집중하기 좋아요': '2'}"
1766,만촌2동 레제드라마,레제드라마,4.76,107,103,대구 수성구 교학로2길 36 1층,NO INFO,070-8879-0731,http://instagram.com/cafe.lesedrama,NO INFO,공사중,"{'디저트가 맛있어요': '56', '친절해요': '37', '매장이 청결해요': '25', '커피가 맛있어요': '21', '인테리어가 멋져요': '18'}"
1767,만촌3동 골목커피,골목커피크레페,4.85,152,25,대구 수성구 교학로4길 22 골목커피크레페,NO INFO,0507-1390-6657,http://instagram.com/golmok_cm,주차장 없어요. (대중교통을 이용해주세요.) 화장실 없어요. Take out전문점,공사중,"{'친절해요': '72', '디저트가 맛있어요': '67', '커피가 맛있어요': '65', '음료가 맛있어요': '52', '매장이 청결해요': '44'}"
