,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
2046,고산1동 제일구락부 시지점,제일구락부 시지점,초기값,98,100,대구 수성구 신매로19길 8 2층,11:00 - 23:00,070-7620-6666,https://www.instagram.com/je1gurakbu_siji,제일구락부는 8-90년대를 배경으로 한 힙트로 프랜차이즈 카페입니다.,공사중,"{'인테리어가 멋져요': '47', '커피가 맛있어요': '37', '음료가 맛있어요': '31', '친절해요': '28', '디저트가 맛있어요': '26', '사진이 잘 나와요': '23', '매장이 청결해요': '21', '대화하기 좋아요': '17', '특별한 메뉴가 있어요': '14', '가성비가 좋아요': '12', '뷰가 좋아요': '12', '좌석이 편해요': '5', '화장실이 깨끗해요': '5', '집중하기 좋아요': '4', '주차하기 편해요': '2'}"
2047,고산1동 아임붕어 시지점,아임붕어 시지점,초기값,33,1,대구 수성구 신매로2길 3 1층,09:00 - 21:00,0507-1367-8910,https://baemin.me/3ialBSCAX,NO INFO,공사중,"{'디저트가 맛있어요': '11', '매장이 청결해요': '11', '가성비가 좋아요': '10', '친절해요': '9', '특별한 메뉴가 있어요': '5', '커피가 맛있어요': '2', '음료가 맛있어요': '2', '종류가 다양해요': '2', '음식이 맛있어요': '1'}"
2048,고산1동 플로미슈X아제트,플로미슈 x 아제트,4.85,131,71,대구 수성구 신매로2길 5 1층,NO INFO,0507-1317-6231,https://www.instagram.com/polarity.dami,"부부가 함께 하는 작은 카페 & 칵테일바 입니다.
오픈이 유동적일 종종 있으니
인스타그램 @polarity_dami 참고 또는
예약, 문의 주시면 더욱 편하게 방문 가능합니다.",공사중,"{'디저트가 맛있어요': '50', '친절해요': '42', '커피가 맛있어요': '32', '특별한 메뉴가 있어요': '26', '대화하기 좋아요': '19'}"
2049,고산1동 커피인피니티,커피인피니티,4.38,127,초기값,대구 수성구 신매로4길 8-5,10:30 - 22:30,053-794-2718,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '61', '대화하기 좋아요': '27', '음료가 맛있어요': '23', '매장이 청결해요': '12', '좌석이 편해요': '10', '친절해요': '10', '인테리어가 멋져요': '7', '집중하기 좋아요': '4', '디저트가 맛있어요': '3', '화장실이 깨끗해요': '3', '주차하기 편해요': '1', '특별한 메뉴가 있어요': '1'}"
2050,고산1동 커피그리고,커피그리고,4.7,99,32,대구 수성구 신매로8길 10 1층,11:00 - 22:00,0507-1314-4613,http://instagram.com/grigo.official,NO INFO,공사중,"{'커피가 맛있어요': '21', '디저트가 맛있어요': '13', '음료가 맛있어요': '13', '친절해요': '13', '매장이 청결해요': '9', '대화하기 좋아요': '7', '좌석이 편해요': '6', '가성비가 좋아요': '5', '집중하기 좋아요': '5', '인테리어가 멋져요': '4', '화장실이 깨끗해요': '3', '사진이 잘 나와요': '2', '뷰가 좋아요': '2', '주차하기 편해요': '1', '특별한 메뉴가 있어요': '1'}"
2051,신천2동 머뭇,머뭇,초기값,158,151,대구 수성구 신천동로96길 35-12 1층 머뭇,NO INFO,0507-1357-1417,https://www.instagram.com/meomut__/,"대구 수성구 조용한 골목에 위치한 카페 '머뭇' 입 니다. <프렌치 토스트> , <잠봉뵈르> , <베이컨 쪽파 베이글> 다양하게 바뀌는 <오늘의 디...",공사중,"{'친절해요': '100', '디저트가 맛있어요': '92', '인테리어가 멋져요': '82', '커피가 맛있어요': '78', '사진이 잘 나와요': '52', '아늑해요': '45', '매장이 청결해요': '40', '음료가 맛있어요': '36', '특별한 메뉴가 있어요': '36', '차분한 분위기에요': '27', '가성비가 좋아요': '12', '좌석이 편해요': '5', '뷰가 좋아요': '5', '대화하기 좋아요': '4', '음식이 빨리 나와요': '2', '주차하기 편해요': '2', '룸이 잘 되어있어요': '2'}"
2052,수성4가동 틸더커피바,틸더커피바,초기값,49,55,대구 수성구 신천동로96길 8 1층,"11:00 - 21:00
20:30 라스트오더",0507-1341-4996,NO INFO,"틸더커피바는 골목길에 위치한 작지만 아늑한 카페입니다 :)

하나의 매장에 두가지 분위기의 공간을 구성하여 그 공간들 각각의 매력을 느끼는 즐거움이 있습니다.

다른 매장에서는 볼 수 없는 자체 개발한 시그니처 커피를 비롯해 높은 품질의 커피와 디저트로 쉼과 여유를 제공해드리겠습니다 ! :)",공사중,"{'커피가 맛있어요': '39', '친절해요': '33', '인테리어가 멋져요': '22', '음료가 맛있어요': '21', '매장이 청결해요': '20', '사진이 잘 나와요': '15', '디저트가 맛있어요': '11', '특별한 메뉴가 있어요': '11', '화장실이 깨끗해요': '11', '집중하기 좋아요': '9', '대화하기 좋아요': '9', '가성비가 좋아요': '6', '좌석이 편해요': '2'}"
2053,고산2동 배터리커피스탠드,배터리커피스탠드,4.74,139,초기값,대구 수성구 알파시티1로 169,NO INFO,053-710-7332,https://www.instagram.com/_battery_coffee_stand,NO INFO,공사중,"{'커피가 맛있어요': '49', '친절해요': '30', '가성비가 좋아요': '20', '음료가 맛있어요': '19', '매장이 청결해요': '18', '대화하기 좋아요': '7', '특별한 메뉴가 있어요': '6', '인테리어가 멋져요': '4', '좌석이 편해요': '3', '디저트가 맛있어요': '3', '주차하기 편해요': '3', '뷰가 좋아요': '3', '화장실이 깨끗해요': '1'}"
2054,고산2동 더리터 수성IC점,더리터 수성ic점,초기값,180,9,대구 수성구 알파시티1로 206 마이더스타운 101호,08:00 - 20:00,053-791-5588,NO INFO,커피가 맛있는 더리터수성IC점 입니다^^,공사중,"{'커피가 맛있어요': '79', '가성비가 좋아요': '59', '음료가 맛있어요': '48', '친절해요': '42', '매장이 청결해요': '22', '디저트가 맛있어요': '15', '특별한 메뉴가 있어요': '10', '대화하기 좋아요': '9', '주차하기 편해요': '8', '뷰가 좋아요': '6', '사진이 잘 나와요': '5', '인테리어가 멋져요': '4', '좌석이 편해요': '3', '집중하기 좋아요': '3'}"
2055,고산2동 댐퍼커피 알파시티점,댐퍼커피 알파시티점,4.67,108,37,대구 수성구 알파시티1로35길 17 1층,"09:00 - 19:00
18:30 라스트오더",0507-1498-8819,http://dampercoffee.com,앞산에 로스터스 본점을 두고 있는 댐퍼커피 알 파시티점은 SCA roasting 과정을 이수한 Q grad er 권성호 로스터가 직접 선택해 로스팅 한...,공사중,"{'커피가 맛있어요': '55', '매장이 청결해요': '33', '친절해요': '31', '음료가 맛있어요': '22', '대화하기 좋아요': '17', '인테리어가 멋져요': '15', '집중하기 좋아요': '12', '가성비가 좋아요': '11', '뷰가 좋아요': '9', '디저트가 맛있어요': '7', '화장실이 깨끗해요': '5', '사진이 잘 나와요': '3', '좌석이 편해요': '2', '주차하기 편해요': '2', '특별한 메뉴가 있어요': '1', '오래 머무르기 좋아요': '1'}"
2056,고산2동 몬스터커피 알파시티점,몬스터커피 알파시티점,초기값,202,2,대구 수성구 알파시티2로 23,07:30 - 21:00,070-4647-0785,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '69', '친절해요': '49', '가성비가 좋아요': '46', '음료가 맛있어요': '44', '매장이 청결해요': '16', '대화하기 좋아요': '7', '디저트가 맛있어요': '5', '뷰가 좋아요': '5', '특별한 메뉴가 있어요': '4', '화장실이 깨끗해요': '4', '좌석이 편해요': '2', '인테리어가 멋져요': '2', '주차하기 편해요': '2', '사진이 잘 나와요': '2', '포장이 깔끔해요': '1'}"
2057,고산2동 핑퐁커피 알파시티점,핑퐁커피 알파시티점,4.39,185,48,대구 수성구 알파시티2로 24 102동 1층 핑퐁커피,"기본 08:00 - 21:00
동절기 08:00 - 21:00
접기",070-4090-3244,NO INFO,언제 어디서나 가격대비 퀄리티 높은 맛과 고품질의 음료와 디저트를 즐기실 수 있도록 노력 하겠습니다.,공사중,"{'커피가 맛있어요': '104', '친절해요': '82', '디저트가 맛있어요': '70', '음료가 맛있어요': '69', '매장이 청결해요': '55', '가성비가 좋아요': '35', '인테리어가 멋져요': '23', '특별한 메뉴가 있어요': '19', '대화하기 좋아요': '19', '사진이 잘 나와요': '13', '화장실이 깨끗해요': '6', '집중하기 좋아요': '4', '좌석이 편해요': '2', '주차하기 편해요': '2', '음식이 빨리 나와요': '1', '음식이 맛있어요': '1', '재료가 신선해요': '1', '아이와 가기 좋아요': '1'}"
2058,고산2동 빽다방 대구알파시티점,빽다방 대구알파시티점,4.61,416,초기값,대구 수성구 알파시티2로 26 103호,08:00 - 22:00,0507-1394-4373,NO INFO,안녕하세요 커피가 맛있는 빽다방입니다.,공사중,"{'커피가 맛있어요': '162', '가성비가 좋아요': '154', '음료가 맛있어요': '110', '친절해요': '90', '디저트가 맛있어요': '42', '매장이 청결해요': '40', '특별한 메뉴가 있어요': '21', '좌석이 편해요': '15', '대화하기 좋아요': '15', '주차하기 편해요': '13', '인테리어가 멋져요': '8', '집중하기 좋아요': '7', '화장실이 깨끗해요': '7', '사진이 잘 나와요': '5', '뷰가 좋아요': '5'}"
2059,고산2동 더리터 대구알파시티점,더리터 대구알파시티점,4.51,720,초기값,대구 수성구 알파시티2로 27 103호 더리터 대구알파시티점,08:00 - 22:00,053-791-2777,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '201', '가성비가 좋아요': '169', '음료가 맛있어요': '113', '친절해요': '98', '디저트가 맛있어요': '30', '매장이 청결해요': '30', '특별한 메뉴가 있어요': '12', '인테리어가 멋져요': '9', '주차하기 편해요': '9', '대화하기 좋아요': '8', '사진이 잘 나와요': '6', '좌석이 편해요': '5', '뷰가 좋아요': '4', '집중하기 좋아요': '3', '화장실이 깨끗해요': '2'}"
2060,고산2동 디저트39 알파시티점,디저트39 대구알파시티점,초기값,369,59,대구 수성구 알파시티2로 28 101호,10:00 - 22:00,053-791-3990,NO INFO,NO INFO,공사중,"{'디저트가 맛있어요': '203', '커피가 맛있어요': '182', '음료가 맛있어요': '156', '친절해요': '115', '매장이 청결해요': '90', '가성비가 좋아요': '58', '인테리어가 멋져요': '52', '특별한 메뉴가 있어요': '48', '대화하기 좋아요': '24', '사진이 잘 나와요': '21', '좌석이 편해요': '18', '주차하기 편해요': '13', '화장실이 깨끗해요': '7', '집중하기 좋아요': '2'}"
2061,고산2동 카페봄봄 알파시티점,봄봄 알파시티점,4.48,326,초기값,대구 수성구 알파시티2로 29,09:00 - 22:00,0507-1358-5554,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '54', '가성비가 좋아요': '54', '친절해요': '42', '음료가 맛있어요': '39', '매장이 청결해요': '12', '특별한 메뉴가 있어요': '10', '디저트가 맛있어요': '8', '대화하기 좋아요': '8', '주차하기 편해요': '6', '좌석이 편해요': '5', '집중하기 좋아요': '3', '화장실이 깨끗해요': '2', '뷰가 좋아요': '2', '인테리어가 멋져요': '1', '사진이 잘 나와요': '1'}"
2062,고산2동 올웨이즈카페,Always Cafe,초기값,30,6,대구 수성구 알파시티2로 69 1층 Always Cafe,"18:00 - 23:00
22:30 라스트오더",0507-1319-5465,NO INFO,우리동네 1등 카페가 되고싶은 Always Cafe입니다. 다양한 음료와 디저트가 있습니다 :) 힐링하러 방문하세용 ^^*,공사중,"{'커피가 맛있어요': '15', '디저트가 맛있어요': '12', '친절해요': '10', '음료가 맛있어요': '8', '가성비가 좋아요': '8', '매장이 청결해요': '7', '뷰가 좋아요': '7', '좌석이 편해요': '4', '특별한 메뉴가 있어요': '3', '대화하기 좋아요': '3', '화장실이 깨끗해요': '3', '인테리어가 멋져요': '2'}"
2063,고산2동 마노커피,마노커피,4.6,45,초기값,대구 수성구 알파시티2로12길 16-14,10:30 - 18:30,0507-1315-3425,http://instagram.com/mano__coffee,NO INFO,공사중,"{'커피가 맛있어요': '11', '음료가 맛있어요': '9', '친절해요': '9', '디저트가 맛있어요': '6', '인테리어가 멋져요': '3', '주차하기 편해요': '3', '매장이 청결해요': '3', '대화하기 좋아요': '3', '화장실이 깨끗해요': '2', '특별한 메뉴가 있어요': '1', '집중하기 좋아요': '1', '뷰가 좋아요': '1'}"
2064,파동 핸즈커피 수성못점,핸즈커피 수성못점,4.45,2562,253,대구 수성구 용학로 106-5 1층,NO INFO,0507-1496-3517,http://handscoffee.com,"*유럽의 커피 명문가에 온 듯한 클래식한 분위기와 모던함의 조화*
*맛있는 커피와 다양한음료, 디저트가 있는 품격있는 공간*",공사중,"{'커피가 맛있어요': '672', '디저트가 맛있어요': '367', '음료가 맛있어요': '308', '주차하기 편해요': '224', '대화하기 좋아요': '195', '인테리어가 멋져요': '186', '뷰가 좋아요': '169', '친절해요': '168', '좌석이 편해요': '164', '매장이 청결해요': '163', '화장실이 깨끗해요': '108', '특별한 메뉴가 있어요': '52', '사진이 잘 나와요': '47', '가성비가 좋아요': '40', '집중하기 좋아요': '32', '매장이 넓어요': '4', '야외 공간이 멋져요': '1', '오래 머무르기 좋아요': '1', '종류가 다양해요': '1'}"
2065,지산2동 고바슨,르그랑팔레드 고바슨 수성점,4.43,745,251,대구 수성구 용학로 106-7 수성스퀘어 1층,NO INFO,053-768-3133,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '177', '인테리어가 멋져요': '150', '좌석이 편해요': '98', '음료가 맛있어요': '82', '디저트가 맛있어요': '69', '대화하기 좋아요': '63', '뷰가 좋아요': '53', '매장이 청결해요': '47', '친절해요': '46', '주차하기 편해요': '45', '사진이 잘 나와요': '42', '특별한 메뉴가 있어요': '42', '화장실이 깨끗해요': '39', '가성비가 좋아요': '12', '집중하기 좋아요': '5', '매장이 넓어요': '3', '음악이 좋아요': '2', '컨셉이 독특해요': '1'}"
2066,지산2동 커피명가 어나더 랩,커피명가 ANOTHER WRAP,4.63,273,112,대구 수성구 용학로 106-7 수성스퀘어 1층 108호,11:00 - 22:00,053-766-0099,http://www.myungga.com,NO INFO,공사중,"{'커피가 맛있어요': '56', '디저트가 맛있어요': '47', '음료가 맛있어요': '31', '매장이 청결해요': '27', '친절해요': '20', '특별한 메뉴가 있어요': '16', '대화하기 좋아요': '16', '주차하기 편해요': '15', '인테리어가 멋져요': '14', '뷰가 좋아요': '12', '좌석이 편해요': '6', '화장실이 깨끗해요': '5', '사진이 잘 나와요': '4', '가성비가 좋아요': '4', '집중하기 좋아요': '4'}"
2067,지산2동 할리스 대구수성못점,할리스 대구수성못점,4.26,187,61,대구 수성구 용학로 115,10:00 - 22:00,053-768-6999,http://www.hollys.co.kr/,"다양한 토양과 기후에서 자란 커피 원두는 그 속에 각기 다른 맛과 향의 비밀을 숨기고 있습니다.
생두를 로스팅하여 에스프레소를 만드는 과정은 단순하고 평범해 보이지만, 사실은 로스팅과 추출법 등의 미묘하고 작은 차이가
커피 맛을 변화시킵니다.

원두에 숨겨진 이러한 커피의 비밀을 하나 하나 밝혀가면서 많은 사람들이 커피와 함께 소중한 순간을 즐기도록 해주는 것이
바로 할리스가 추구하는 [커피의 즐거움]입니다.

오늘도 할리스는 전세계의 커피 산지를 연구하고, 원두 본연의 맛을 살리기 위한 수많은 블랜딩을 개발하는 등 다양한
노력을 지속하고 있습니다. 커피가 주는 아름다움을 보다 많은 고객들이 즐길 수 있도록, 매 순간 의미 있는 작은 차이를
만들어가는 할리스가 되겠습니다.",공사중,"{'커피가 맛있어요': '54', '대화하기 좋아요': '43', '주차하기 편해요': '31', '친절해요': '29', '좌석이 편해요': '28', '음료가 맛있어요': '22', '디저트가 맛있어요': '17', '매장이 청결해요': '16', '인테리어가 멋져요': '9', '화장실이 깨끗해요': '9', '특별한 메뉴가 있어요': '7', '가성비가 좋아요': '6', '집중하기 좋아요': '6', '뷰가 좋아요': '6', '사진이 잘 나와요': '2', '종류가 다양해요': '1'}"
2068,지산2동 투썸플레이스 대구수성못점,투썸플레이스 대구수성못점,초기값,122,36,대구 수성구 용학로 118 1층,09:00 - 01:00,0507-1400-4778,NO INFO,"주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분",공사중,"{'주차하기 편해요': '49', '커피가 맛있어요': '35', '매장이 청결해요': '33', '디저트가 맛있어요': '28', '인테리어가 멋져요': '28', '음료가 맛있어요': '20', '친절해요': '20', '좌석이 편해요': '16', '특별한 메뉴가 있어요': '16', '뷰가 좋아요': '16', '대화하기 좋아요': '15', '가성비가 좋아요': '12', '화장실이 깨끗해요': '12', '사진이 잘 나와요': '5', '빵이 맛있어요': '2', '재료가 신선해요': '2', '반려동물과 가기 좋아요': '2'}"
2069,파동 코트니마켓,코트니마켓,초기값,348,276,대구 수성구 용학로 172 남정빌딩 1층,NO INFO,0507-1310-1194,https://smartstore.naver.com/courtneymarket,도심 속 작은유럽 진심을 다하는 커피와 빵 그리고 분위기가 있는 베이커리 카페,공사중,"{'디저트가 맛있어요': '217', '커피가 맛있어요': '135', '인테리어가 멋져요': '126', '친절해요': '89'}"
2070,지산2동 더리터 지산목련점,더리터 지산목련점,초기값,35,2,대구 수성구 용학로 210 1층,"08:00 - 22:00
21:30 라스트오더",0507-1318-4550,NO INFO,테이크아웃 전문 더리터 지산목련점입니다.,공사중,"{'가성비가 좋아요': '21', '커피가 맛있어요': '19', '친절해요': '14', '매장이 청결해요': '11', '음료가 맛있어요': '9', '디저트가 맛있어요': '6', '인테리어가 멋져요': '4', '좌석이 편해요': '3', '특별한 메뉴가 있어요': '3', '대화하기 좋아요': '3'}"
2071,범물2동 투썸플레이스 지산광장점,투썸플레이스 대구지산광장점,초기값,165,1,"대구 수성구 용학로 297-7 1, 2층",10:00 - 23:00,0507-1425-3200,NO INFO,안녕하세요 투썸플레이스 지산광장점 입니다 디카페인원두 운영중이며 케익주문은 전화로 문의주시면 빠른응대 도와드릴께요 ^^,공사중,"{'커피가 맛있어요': '74', '디저트가 맛있어요': '41', '음료가 맛있어요': '39', '친절해요': '38', '대화하기 좋아요': '28', '좌석이 편해요': '23', '매장이 청결해요': '21', '집중하기 좋아요': '15', '인테리어가 멋져요': '7', '가성비가 좋아요': '6', '화장실이 깨끗해요': '5', '뷰가 좋아요': '3', '특별한 메뉴가 있어요': '2', '주차하기 편해요': '1'}"
2072,두산동 탐앤탐스 대구수성못호반점,탐앤탐스 대구수성못호반점,4.24,740,100,대구 수성구 용학로 45,12:00 - 22:00,053-653-5567,https://tomntoms.com/,NO INFO,공사중,"{'뷰가 좋아요': '169', '커피가 맛있어요': '149', '음료가 맛있어요': '67', '대화하기 좋아요': '65', '주차하기 편해요': '63', '디저트가 맛있어요': '55', '좌석이 편해요': '54', '친절해요': '54', '매장이 청결해요': '47', '사진이 잘 나와요': '35', '가성비가 좋아요': '29', '특별한 메뉴가 있어요': '22', '화장실이 깨끗해요': '19', '인테리어가 멋져요': '18', '집중하기 좋아요': '13', '차분한 분위기에요': '1', '컨셉이 독특해요': '1', '아늑해요': '1', '야외 공간이 멋져요': '1', '매장이 넓어요': '1'}"
2073,두산동 헬로72번가,헬로72번가,초기값,894,114,대구 수성구 용학로 62 지하1층-지상1층,NO INFO,053-762-7200,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '381', '인테리어가 멋져요': '260', '뷰가 좋아요': '238', '주차하기 편해요': '188'}"
