,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
2202,성내1동 버건디,버건디,4.63,188,363,대구 중구 교동3길 27,12:00 - 21:00,0507-1307-5087,http://www.instagram.com/cafe.burgundy,NO INFO,공사중,"{'디저트가 맛있어요': '86', '친절해요': '49', '커피가 맛있어요': '33', '음료가 맛있어요': '28', '매장이 청결해요': '25', '특별한 메뉴가 있어요': '22', '사진이 잘 나와요': '12', '대화하기 좋아요': '11', '인테리어가 멋져요': '9', '좌석이 편해요': '4', '가성비가 좋아요': '4', '집중하기 좋아요': '2', '아늑해요': '1', '포장이 깔끔해요': '1', '화장실이 깨끗해요': '1'}"
2203,성내1동 북성로사람들,북성로사람들,4.77,1224,780,대구 중구 교동길 13-3,NO INFO,0507-1472-7864,https://www.instagram.com/bsrppl0810/,북성로사람들은 교동의 100년된 적산가옥을 리 모델링하여 만든 레트로 감성의 카페입니다. 북 성로의 역사와 감성을 담아서 2021년 8월 ...,공사중,"{'인테리어가 멋져요': '578', '커피가 맛있어요': '435', '특별한 메뉴가 있어요': '424', '디저트가 맛있어요': '328', '사진이 잘 나와요': '280', '친절해요': '279', '음료가 맛있어요': '263', '뷰가 좋아요': '251', '매장이 청결해요': '230', '대화하기 좋아요': '210', '좌석이 편해요': '117', '빵이 맛있어요': '81', '화장실이 깨끗해요': '81', '오래 머무르기 좋아요': '74', '집중하기 좋아요': '36', '가성비가 좋아요': '13', '주차하기 편해요': '1'}"
2204,대신동 오퍼커피 서문시장점,오퍼커피 서문시장점,초기값,17,1,대구 중구 국채보상로 451-1 1층,NO INFO,053-567-6335,https://www.instagram.com/offercoffee_seomoon,안녕하세요 서문시장에 위치한 오퍼커피입니다! :-D,공사중,"{'커피가 맛있어요': '12', '친절해요': '12', '음료가 맛있어요': '10', '매장이 청결해요': '10', '좌석이 편해요': '3', '사진이 잘 나와요': '3', '대화하기 좋아요': '3', '화장실이 깨끗해요': '3', '디저트가 맛있어요': '2', '가성비가 좋아요': '2', '인테리어가 멋져요': '1', '특별한 메뉴가 있어요': '1', '집중하기 좋아요': '1'}"
2205,도원동 매스커피 서문점,매스커피 서문점,4.4,435,초기값,대구 중구 국채보상로 458 서남볼링,09:30 - 19:00,053-427-8839,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '123', '가성비가 좋아요': '52', '음료가 맛있어요': '39', '친절해요': '38', '디저트가 맛있어요': '18', '대화하기 좋아요': '15', '좌석이 편해요': '9', '매장이 청결해요': '8', '특별한 메뉴가 있어요': '3', '사진이 잘 나와요': '2', '뷰가 좋아요': '2', '차분한 분위기에요': '1', '인테리어가 멋져요': '1', '음악이 좋아요': '1', '주차하기 편해요': '1', '집중하기 좋아요': '1'}"
2206,성내3동 더리터 대구서문시장점,더리터 서문시장점,4.61,107,초기값,대구 중구 국채보상로 486 1층 더리터 서문시장점,NO INFO,0507-1345-9499,http://www.theliter.com,"더리터 서문시장점 테이크아웃 전문 카페입니다

가게 앞 버스정류장 뒷 구역 10분간 주차가능합니다

*첫번째,세번째 일요일 휴무입니다",공사중,"{'커피가 맛있어요': '42', '가성비가 좋아요': '32', '친절해요': '21', '음료가 맛있어요': '19', '디저트가 맛있어요': '13', '특별한 메뉴가 있어요': '7', '음식이 빨리 나와요': '4', '사진이 잘 나와요': '4', '매장이 청결해요': '4', '집중하기 좋아요': '4', '인테리어가 멋져요': '3', '주차하기 편해요': '3', '대화하기 좋아요': '3', '뷰가 좋아요': '3', '포장이 깔끔해요': '2', '화장실이 깨끗해요': '2', '좌석이 편해요': '1', '양이 많아요': '1'}"
2207,성내3동 카페이든,카페이든,4.68,97,31,대구 중구 국채보상로 488 섬유회관 1층,08:00 - 19:00,0507-1343-5528,https://blog.naver.com/hellocook,"[ 좋은재료, 커피와 샌드위치가 맛있는 ]

1. SPECIALTY PREMIUM COFFEE
전문 로스터의 이든만의 스페셜 블랜딩!
고소하고 깔끔한 커피맛을 즐겨보세요.

2. FRESH SANDWICH & DESSERT
신선하고 든든하게 즐기는 샌드위치!

단체주문은 꼭 사전연락 주세요 : )
단체주문 및 문의는 15시 전까지만 가능합니다!

*Tel : 010.3403.0136
입금계좌 (기업은행 01034030136)
- 단체주문시 주문금액 10% (계약금) 입금순으로 예약이 완료됩니다!

---------------------------------------

:: 학교, 학원, 단체여행, 케이터링 등
대구전지역 배달가능 ::

1) 인원
2) 날짜와 시간
3) 메뉴 (샌드위치 & 음료)

- 샌드위치: 햄치즈에그, 불고기에그, 치킨샌드, 에그마니샌드
- 음료: 아메리카노, 아이스티, 라떼, 에이드 류",공사중,"{'커피가 맛있어요': '15', '디저트가 맛있어요': '5', '음료가 맛있어요': '5', '친절해요': '4', '사진이 잘 나와요': '4', '가성비가 좋아요': '4', '대화하기 좋아요': '3', '인테리어가 멋져요': '2', '매장이 청결해요': '2', '집중하기 좋아요': '2', '화장실이 깨끗해요': '2', '좌석이 편해요': '1', '특별한 메뉴가 있어요': '1', '뷰가 좋아요': '1'}"
2208,성내2동 물댄동산,물댄동산,4.32,212,41,대구 중구 국채보상로 492-17,12:00 - 22:00,010-5593-2776,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '41', '친절해요': '39', '인테리어가 멋져요': '35', '음료가 맛있어요': '28', '뷰가 좋아요': '24', '대화하기 좋아요': '20', '매장이 청결해요': '16', '사진이 잘 나와요': '15', '특별한 메뉴가 있어요': '13', '디저트가 맛있어요': '12', '가성비가 좋아요': '11', '좌석이 편해요': '10', '화장실이 깨끗해요': '7', '집중하기 좋아요': '5', '주차하기 편해요': '1'}"
2209,성내3동 로맨스빠빠,로맨스빠빠,4.52,581,1040,대구 중구 국채보상로 492-6,12:00 - 22:00,0507-1422-0799,https://www.instagram.com/p/BqeZqgAAn2F/?utm_source=ig_share_sheet&igshid=wiksv3w5wbbr,NO INFO,공사중,"{'커피가 맛있어요': '117', '인테리어가 멋져요': '103', '디저트가 맛있어요': '94', '음료가 맛있어요': '93', '친절해요': '58', '사진이 잘 나와요': '49', '대화하기 좋아요': '41', '특별한 메뉴가 있어요': '38', '좌석이 편해요': '16', '화장실이 깨끗해요': '15', '가성비가 좋아요': '14', '매장이 청결해요': '14', '뷰가 좋아요': '13', '집중하기 좋아요': '5', '음악이 좋아요': '1', '주차하기 편해요': '1', '오래 머무르기 좋아요': '1'}"
2210,성내3동 카페마롱,카페마롱,4.44,42,14,"대구 중구 국채보상로 522 센트럴시티오피스텔 102호, 103호",11:00 - 20:00,070-4159-3884,https://www.instagram.com/cafe_malong/,태국인 아내과 한국인 남편 국제 부부가 운영하 는 작은 카페입니다. 제 아내가 한국말이 조금 부 족하여 답답하실 수도 있지만 넓은 마음으...,공사중,"{'커피가 맛있어요': '14', '음료가 맛있어요': '12', '매장이 청결해요': '11', '디저트가 맛있어요': '9', '친절해요': '9', '특별한 메뉴가 있어요': '6', '인테리어가 멋져요': '5', '좌석이 편해요': '4', '사진이 잘 나와요': '4', '가성비가 좋아요': '4', '뷰가 좋아요': '2', '집중하기 좋아요': '1', '대화하기 좋아요': '1', '화장실이 깨끗해요': '1'}"
2211,성내3동 커피한잔할래요,커피한잔할래요,4.58,57,초기값,대구 중구 국채보상로 530,NO INFO,0507-1458-3461,http://instagram.com/t._.lovely,정류장에서 2분거리와 대형 벚꽃나무오 함께 사진 찍을 수 있는 포토존이 있어용!! 다른 포토존도 많답니당^^,공사중,"{'커피가 맛있어요': '21', '친절해요': '16', '인테리어가 멋져요': '10', '대화하기 좋아요': '10', '음료가 맛있어요': '9'}"
2212,성내3동 아파트먼트 대구중앙점,아파트먼트 중앙점,4.6,154,349,대구 중구 국채보상로 532 2층,09:00 - 20:00,0507-1427-2301,http://www.instagram.com/cafeapartment,NO INFO,공사중,"{'특별한 메뉴가 있어요': '33', '인테리어가 멋져요': '31', '친절해요': '28', '디저트가 맛있어요': '25', '커피가 맛있어요': '19', '음료가 맛있어요': '18', '매장이 청결해요': '16', '대화하기 좋아요': '14', '사진이 잘 나와요': '12', '음식이 맛있어요': '11', '좌석이 편해요': '7', '재료가 신선해요': '7', '가성비가 좋아요': '4', '화장실이 깨끗해요': '4', '특별한 날 가기 좋아요': '3', '뷰가 좋아요': '3', '매장이 넓어요': '2', '집중하기 좋아요': '2', '혼밥하기 좋아요': '1', '양이 많아요': '1', '주차하기 편해요': '1'}"
2213,성내3동 할리스 롯데시네마프리미엄만경관점,할리스 만경관점,초기값,114,11,대구 중구 국채보상로 547 4층,NO INFO,0507-1323-2192,http://www.hollys.co.kr/,"다양한 토양과 기후에서 자란 커피 원두는 그 속에 각기 다른 맛과 향의 비밀을 숨기고 있습니다.
생두를 로스팅하여 에스프레소를 만드는 과정은 단순하고 평범해 보이지만, 사실은 로스팅과 추출법 등의 미묘하고 작은 차이가
커피 맛을 변화시킵니다.

원두에 숨겨진 이러한 커피의 비밀을 하나 하나 밝혀가면서 많은 사람들이 커피와 함께 소중한 순간을 즐기도록 해주는 것이
바로 할리스가 추구하는 [커피의 즐거움]입니다.

오늘도 할리스는 전세계의 커피 산지를 연구하고, 원두 본연의 맛을 살리기 위한 수많은 블랜딩을 개발하는 등 다양한
노력을 지속하고 있습니다. 커피가 주는 아름다움을 보다 많은 고객들이 즐길 수 있도록, 매 순간 의미 있는 작은 차이를
만들어가는 할리스가 되겠습니다.",공사중,"{'음료가 맛있어요': '40', '커피가 맛있어요': '31', '친절해요': '23', '매장이 청결해요': '16', '좌석이 편해요': '11', '주차하기 편해요': '9', '화장실이 깨끗해요': '7', '가성비가 좋아요': '6', '디저트가 맛있어요': '5', '특별한 메뉴가 있어요': '5', '집중하기 좋아요': '3', '뷰가 좋아요': '3', '사진이 잘 나와요': '2', '음식이 빨리 나와요': '1'}"
2214,성내3동 이디야커피 대구만경관점,이디야커피 대구만경관점,4.41,450,13,대구 중구 국채보상로 551,NO INFO,053-421-2221,http://www.ediya.com/,"Always beside you, EDIYA COFFEE
일상 속 모두에게 커피를 통한 휴식과 영감을 제공하는 이디야커피는,
대한민국의 커피 문화를 만들어가는 가장 가까운 안식처입니다.",공사중,"{'커피가 맛있어요': '118', '음료가 맛있어요': '62', '친절해요': '60', '가성비가 좋아요': '44', '매장이 청결해요': '28', '대화하기 좋아요': '21', '디저트가 맛있어요': '19', '좌석이 편해요': '15', '집중하기 좋아요': '15', '특별한 메뉴가 있어요': '10', '뷰가 좋아요': '7', '인테리어가 멋져요': '4', '화장실이 깨끗해요': '4', '주차하기 편해요': '3', '사진이 잘 나와요': '3'}"
2215,성내1동 스쿱당,스쿱당 대구동성로점,4.59,451,184,대구 중구 국채보상로 600-2 동리단길 12,13:00 - 21:00,0507-1378-7724,http://instagram.com/scoop_dang_bakery,쫀득하고 실한 뚱카롱을 만날 수 있는 곳❤ 친절함으로 기분 좋은 방문을 선물해드리는 스쿱당입니다❤❤,공사중,"{'디저트가 맛있어요': '198', '친절해요': '69', '매장이 청결해요': '56', '선물하기 좋아요': '52', '특별한 메뉴가 있어요': '40', '커피가 맛있어요': '35', '인테리어가 멋져요': '27', '음료가 맛있어요': '25', '가성비가 좋아요': '23', '사진이 잘 나와요': '9', '대화하기 좋아요': '7', '뷰가 좋아요': '5', '주차하기 편해요': '2', '집중하기 좋아요': '2', '화장실이 깨끗해요': '1'}"
2216,성내1동 영원아카이브,영원아카이브,초기값,502,356,대구 중구 국채보상로 631 2층 은색 입간판,13:00 - 23:00,010-4574-8897,NO INFO,NO INFO,공사중,"{'인테리어가 멋져요': '213', '특별한 메뉴가 있어요': '167', '디저트가 맛있어요': '164', '사진이 잘 나와요': '151', '음료가 맛있어요': '147', '친절해요': '140', '컨셉이 독특해요': '111', '커피가 맛있어요': '71', '음악이 좋아요': '54', '매장이 청결해요': '31', '특별한 날 가기 좋아요': '29', '대화하기 좋아요': '28', '좌석이 편해요': '18', '메뉴 구성이 알차요': '18', '화장실이 깨끗해요': '13', '매장이 넓어요': '4', '뷰가 좋아요': '4', '집중하기 좋아요': '3'}"
2217,동인동 피삼사(pisamsa),피삼사,초기값,60,123,대구 중구 국채보상로 643 2층,"13:00 - 20:00
19:15 라스트오더",0507-1310-5436,NO INFO,Pisamsa (피삼사) 는 바쁘게 흘러가는 도심의 소 란함 속에서 시간의 역행을 그리는 카페입니다. 동성로 대로변 바로 앞에 위치한 오래된 ...,공사중,"{'인테리어가 멋져요': '38', '커피가 맛있어요': '33', '디저트가 맛있어요': '22', '대화하기 좋아요': '22', '사진이 잘 나와요': '18', '특별한 메뉴가 있어요': '17', '음료가 맛있어요': '16', '집중하기 좋아요': '16', '친절해요': '15', '매장이 청결해요': '13', '뷰가 좋아요': '7', '좌석이 편해요': '6'}"
2218,동인동 커피러셀 동인점,커피러셀 동인점,초기값,90,21,대구 중구 국채보상로 683 1층,NO INFO,0507-1304-2709,https://www.instagram.com/coffee_russel,Coffee Russel은 핸드드립커피전문점입니다. 최고급 원두를 특별한 저희만의 방식으로 로스팅해서 최상의 커피맛을 제공합니다.,공사중,"{'커피가 맛있어요': '65', '인테리어가 멋져요': '33', '친절해요': '27', '매장이 청결해요': '18', '디저트가 맛있어요': '17', '음료가 맛있어요': '17', '대화하기 좋아요': '14', '특별한 메뉴가 있어요': '13', '좌석이 편해요': '9', '사진이 잘 나와요': '8', '비싼 만큼 가치있어요': '5', '뷰가 좋아요': '5', '집중하기 좋아요': '2'}"
2219,동인동 이디야커피 대구중구청점,이디야커피 대구중구청점,4.44,405,초기값,대구 중구 국채보상로 694,08:00 - 22:00,0507-1426-8489,http://www.ediya.com/,"Always beside you, EDIYA COFFEE
일상 속 모두에게 커피를 통한 휴식과 영감을 제공하는 이디야커피는,
대한민국의 커피 문화를 만들어가는 가장 가까운 안식처입니다.",공사중,"{'커피가 맛있어요': '77', '음료가 맛있어요': '65', '친절해요': '52', '좌석이 편해요': '29', '가성비가 좋아요': '29', '대화하기 좋아요': '27', '디저트가 맛있어요': '26', '매장이 청결해요': '26', '집중하기 좋아요': '19', '특별한 메뉴가 있어요': '10', '화장실이 깨끗해요': '7', '사진이 잘 나와요': '5', '인테리어가 멋져요': '4', '뷰가 좋아요': '4', '주차하기 편해요': '3'}"
2220,동인동 카페로건,카페로건,4.33,77,30,대구 중구 국채보상로 696 1층 카페로건,07:30 - 17:00,0507-1310-1674,NO INFO,스페셜티 커피와 좋은재료로 만들어지는 베이커리가 준비된 카페,공사중,"{'커피가 맛있어요': '34', '친절해요': '14', '디저트가 맛있어요': '12', '음료가 맛있어요': '12', '특별한 메뉴가 있어요': '8', '인테리어가 멋져요': '6', '가성비가 좋아요': '5', '사진이 잘 나와요': '4', '매장이 청결해요': '4', '대화하기 좋아요': '4', '화장실이 깨끗해요': '2', '좌석이 편해요': '1', '주차하기 편해요': '1', '집중하기 좋아요': '1'}"
2221,동인동 카페코튼 베이커리카페,카페코튼,4.48,228,33,대구 중구 국채보상로 703-7 1층 카페코튼,"08:00 - 19:00
18:45 라스트오더",0507-1357-2585,https://www.instagram.com/bakerycafe_cotton,"매일 직접 만드는 신선한 베이커리, 카페코튼입니다 :)
브런치는 종일(07:00~19:00) 운영하오나, 매일 아침 베이커리류 제작으로 주방이 혼잡하므로 **14시까지는 미리 예약하신 건에 한하여 제공**됩니다.

홀 케이크 예약 및 베이커리 단체주문 문의 언제나 가능해요!",공사중,"{'디저트가 맛있어요': '104', '커피가 맛있어요': '95', '친절해요': '90', '빵이 맛있어요': '57', '음료가 맛있어요': '56', '매장이 청결해요': '47', '아늑해요': '36', '인테리어가 멋져요': '31', '대화하기 좋아요': '30', '가성비가 좋아요': '28', '특별한 메뉴가 있어요': '10', '사진이 잘 나와요': '8', '집중하기 좋아요': '6', '특별한 날 가기 좋아요': '5', '화장실이 깨끗해요': '5', '좌석이 편해요': '4', '뷰가 좋아요': '1'}"
2222,신천1동 영과점,영과점,초기값,25,13,대구 중구 국채보상로 736-10 1층,"12:00 - 20:00
19:30 라스트오더",0507-1322-9417,https://www.instagram.com/young_and_dot,"글루텐프리 치즈케이크를 주로 팝니다 :)

제가 만드는 크럼블과 케이크에 밀가루를 쓰지않고 쌀가루를 사용합니다 !

<토핑용 추가 과자에는 밀가루가 소량 들어가는 것도 있습니다 참고 바랍니다>",공사중,"{'디저트가 맛있어요': '23', '친절해요': '22', '커피가 맛있어요': '15', '특별한 메뉴가 있어요': '15', '매장이 청결해요': '11', '음료가 맛있어요': '8', '인테리어가 멋져요': '6', '사진이 잘 나와요': '2', '좌석이 편해요': '1', '음식이 맛있어요': '1', '재료가 신선해요': '1', '선물하기 좋아요': '1', '가성비가 좋아요': '1', '건강한 맛이에요': '1'}"
2223,동인동 여름다방,여름다방,초기값,60,173,대구 중구 국채보상로 738 2층,"12:00 - 20:00
19:45 라스트오더",0507-1394-2336,https://www.instagram.com/summer_dabang,모두가 잔잔하고 온전한 시간을 보내시길 바랍니다. 편안히 쉬어가세요:),공사중,"{'커피가 맛있어요': '22', '집중하기 좋아요': '21', '인테리어가 멋져요': '20', '디저트가 맛있어요': '19', '특별한 메뉴가 있어요': '14', '친절해요': '13', '음료가 맛있어요': '11', '사진이 잘 나와요': '8', '대화하기 좋아요': '6', '매장이 청결해요': '5', '뷰가 좋아요': '4', '차분한 분위기에요': '2', '아늑해요': '2', '가성비가 좋아요': '2', '좌석이 편해요': '1'}"
2224,동인동 크로플덕오리아가씨 대구중구점,크로플덕 오리아가씨 대구중구점,초기값,26,7,대구 중구 국채보상로 740-1 상가 1층 크로플덕 오리아가씨 대구중구점,"13:00 - 23:00
22:45 라스트오더",0507-1337-9585,NO INFO,"* 무방부제 + 프랑스산최고급버터 + 수제생지로 크로플 만들어드립니다 :)
+ 30대자영업자 원룸장사출연한 프랜차이즈매장 !!

저희 매장은 생크림, 커스터드 크림, 땅콩 크림, 초코크림, 황치즈크림 그리고 리얼우유라인들도 직접 만들고 있습니다.
신선한 재료로 최상의 맛으로 보답드리기위해 노력하겠습니다 :)
- 크로플덕 오리아가씨 대구중구점 -",공사중,"{'디저트가 맛있어요': '17', '친절해요': '10', '특별한 메뉴가 있어요': '7', '가성비가 좋아요': '6', '커피가 맛있어요': '5', '음료가 맛있어요': '5', '인테리어가 멋져요': '2', '매장이 청결해요': '2', '사진이 잘 나와요': '1', '대화하기 좋아요': '1'}"
2225,성내2동 온정커피,온정커피,4.43,23,93,대구 중구 국채보상로102길 18,12:00 - 20:30,010-3006-1515,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '11', '인테리어가 멋져요': '6', '친절해요': '6', '음료가 맛있어요': '3', '대화하기 좋아요': '3', '디저트가 맛있어요': '2', '사진이 잘 나와요': '2', '특별한 메뉴가 있어요': '2', '매장이 청결해요': '2', '집중하기 좋아요': '2', '좌석이 편해요': '1', '주차하기 편해요': '1', '뷰가 좋아요': '1'}"
2226,성내3동 더 댄스,더 댄스,4.75,298,533,대구 중구 국채보상로102길 35 2층,11:00 - 20:00,0507-1327-1922,http://www.instagram.com/the.dance.2017,coffee and cake with love.,공사중,"{'디저트가 맛있어요': '129', '커피가 맛있어요': '83', '친절해요': '49', '음료가 맛있어요': '34', '특별한 메뉴가 있어요': '25', '인테리어가 멋져요': '19', '사진이 잘 나와요': '19', '매장이 청결해요': '14', '대화하기 좋아요': '7', '집중하기 좋아요': '4', '빵이 맛있어요': '1'}"
